REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,H,M,P_EDUARDO ARTES_H,P_FRANCO ALDO PARISI_H,P_GABRIEL BORIC_H,P_JOSE ANTONIO KAST_H,P_MARCO ENRIQUEZ-OMINAMI_H,P_NULO BLANCO_H,P_SEBASTIAN SICHEL_H,P_YASNA PROVOSTE_H,P_EDUARDO ARTES_M,P_FRANCO ALDO PARISI_M,P_GABRIEL BORIC_M,P_JOSE ANTONIO KAST_M,P_MARCO ENRIQUEZ-OMINAMI_M,P_NULO BLANCO_M,P_SEBASTIAN SICHEL_M,P_YASNA PROVOSTE_M,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,1M,2,2,13,46,3,12,1,0,15,1,1,0,3,3,1,2,0,4,1,20,0,27,0,24,0,8,94,12,-1,-1,2,2,9,44,3,2,14,18,14,80,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,0.0,0.0,4.0,2.0,0.0,-1.0,-2.0,-3.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,1V,2,2,10,37,1,15,2,1,16,3,0,0,1,2,4,5,0,2,19,1,23,0,15,1,13,0,86,12,-1,-1,2,2,8,40,3,2,13,16,14,72,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,0.0,0.0,2.0,-3.0,-2.0,1.0,2.0,0.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,2M,1,6,7,39,5,19,0,1,11,1,1,1,2,3,2,4,1,20,2,24,0,16,2,10,0,1,89,12,-1,-1,1,4,13,38,3,2,13,15,34,55,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,0.0,2.0,-6.0,1.0,2.0,-1.0,6.0,-4.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,2V,1,2,8,41,2,7,1,1,17,2,0,0,3,7,1,2,5,2,26,2,17,0,10,1,4,0,80,12,-1,-1,1,3,9,36,3,2,12,14,20,60,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,0.0,-1.0,-1.0,5.0,-1.0,0.0,-5.0,3.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,3M,0,5,11,35,1,12,1,0,19,1,1,0,1,5,3,12,0,34,0,13,4,8,0,2,0,1,84,12,-1,-1,1,5,18,33,3,2,11,11,56,28,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,-1.0,0.0,-7.0,2.0,-2.0,-1.0,1.0,8.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,3V,2,6,7,26,5,12,5,0,15,5,0,0,1,4,2,3,26,1,17,4,11,0,4,0,3,0,78,12,-1,-1,1,4,13,32,3,2,11,12,37,39,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,1.0,2.0,-6.0,-6.0,2.0,3.0,1.0,3.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,4M,0,9,17,33,5,14,2,0,9,2,0,0,2,4,1,31,7,18,4,13,0,6,0,2,0,1,89,12,-1,-1,1,6,20,34,3,2,12,11,63,26,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,-1.0,3.0,-3.0,-1.0,2.0,0.0,2.0,-2.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,4V,1,4,22,48,3,16,0,1,18,1,2,0,3,3,25,11,26,5,16,1,13,0,4,0,4,0,113,12,-1,-1,2,7,24,44,4,2,15,15,75,38,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,-1.0,-3.0,-2.0,4.0,-1.0,-1.0,1.0,3.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,5V,1,6,30,39,4,10,0,1,12,1,0,1,7,18,13,22,11,7,9,5,4,3,1,1,1,0,103,12,-1,-1,1,7,25,39,3,2,14,12,79,24,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,0.0,-1.0,5.0,0.0,1.0,-1.0,-4.0,0.0
DE LOS LAGOS,FUTALEUFU,ESCUELA FUTALEUFU,6,0,6,20,25,1,9,0,1,8,1,1,0,19,6,18,7,10,3,2,1,1,2,0,0,0,0,70,12,-1,-1,1,6,19,25,2,1,9,7,64,6,0.010152185626333297,0.0865938496814022,0.2953829454340482,0.3397785672933484,0.028484791519793926,0.015493930095119816,0.12784951752700544,0.09626421282294875,0.0189703216178459,0.01476857295198749,0.05501370806964065,0.4887080470011006,0.03542859381896895,0.02672884487151096,0.15401862538286626,0.20636328628607925,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0
