REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,12V,1,17,35,37,14,9,6,2,31,8,3,4,9,4,4,47,8,2,29,2,25,0,9,0,6,0,152,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,13V,2,23,46,33,8,6,2,3,18,5,1,0,10,7,6,57,0,5,19,2,22,1,8,0,3,0,141,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,14V,6,38,34,37,11,9,3,4,16,7,0,8,4,7,3,65,7,5,29,0,17,1,9,0,3,0,158,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,15V,2,24,27,34,13,9,0,0,30,0,0,4,5,4,8,49,17,1,33,0,14,1,3,0,0,0,139,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,1V,1,9,16,20,6,8,2,0,15,2,0,0,4,7,5,3,2,2,18,1,16,0,9,0,8,2,77,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,2V,2,11,27,22,3,6,0,0,8,0,2,1,3,9,3,5,1,1,10,3,16,3,13,3,5,1,79,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,3V,0,14,25,31,4,12,0,2,21,2,1,0,9,10,5,5,3,5,21,3,15,9,17,1,5,0,109,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,4V,1,16,30,32,6,10,0,1,24,1,1,0,6,6,3,4,1,7,32,13,23,6,12,1,5,0,120,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,5V,0,14,22,32,10,9,2,0,21,2,3,0,4,7,6,2,3,14,23,8,31,1,6,2,0,0,110,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,6V,3,21,25,28,9,8,0,3,29,3,1,2,2,10,2,7,4,21,24,11,25,0,15,0,2,0,126,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,7V,2,23,35,27,6,10,4,1,32,5,1,0,8,6,5,6,3,48,30,2,23,0,7,0,1,0,140,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,8V,2,28,28,27,6,9,2,1,28,3,1,1,3,7,5,5,2,52,21,0,21,0,7,0,6,0,131,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,ESCUELA POETISA GABRIELA MISTRAL,9V,3,13,39,23,10,6,1,0,31,1,0,2,3,9,2,21,3,12,30,3,26,0,13,0,2,0,126,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,10M,0,14,36,36,9,16,0,3,23,3,2,6,3,4,7,6,21,3,5,32,1,32,0,15,0,0,137,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,11M,2,29,42,33,11,16,2,3,18,5,2,1,6,5,9,6,38,4,2,31,2,32,1,13,0,4,156,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,12M,6,23,33,32,11,11,0,2,23,2,0,5,7,8,5,7,26,2,2,47,2,21,1,6,0,2,141,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,13M,3,27,21,44,15,14,2,2,26,4,0,1,5,3,29,3,12,35,2,34,0,24,0,4,0,2,154,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,14M,0,25,30,36,7,12,2,1,24,3,1,2,1,5,30,2,0,30,2,33,1,21,0,6,0,3,137,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,15M,1,15,30,42,6,6,0,2,21,2,1,3,4,0,16,5,1,40,2,30,1,13,0,5,0,2,123,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,1M,0,8,22,28,7,12,0,4,19,4,0,3,5,5,2,8,4,1,1,13,0,31,0,15,2,10,100,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,2M,2,11,29,22,7,11,0,3,28,3,1,2,4,6,5,2,2,1,2,28,6,28,6,19,0,1,113,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,3M,1,16,34,32,13,13,2,0,37,2,3,1,9,7,3,6,6,2,2,40,6,41,1,18,0,3,148,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,4M,3,14,29,32,6,10,1,0,18,1,2,2,7,6,4,3,4,1,4,30,5,30,0,15,0,0,113,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,5M,4,20,33,33,9,13,1,1,23,2,1,0,3,2,3,1,4,6,7,47,12,26,0,12,0,13,137,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,6M,0,22,31,37,8,12,2,1,31,3,3,1,5,5,0,5,13,1,17,35,1,39,0,18,0,1,144,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,7M,1,23,23,18,7,12,1,1,17,2,3,0,5,8,2,4,3,2,2,29,2,24,0,15,0,4,103,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,8M,1,18,31,35,11,15,0,0,21,0,0,1,4,3,5,7,10,3,4,45,4,30,0,9,0,7,132,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,LICEO RAUL BROUSSAIN CAMPINO,9M,1,17,27,35,5,18,2,2,25,4,0,3,4,3,7,7,19,2,1,38,1,32,0,12,0,3,132,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,16M,1,37,29,36,12,10,0,2,22,2,0,2,1,3,36,9,1,48,0,26,2,17,0,4,0,0,149,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,17M,1,18,41,45,9,16,0,2,22,2,0,2,2,4,24,4,7,64,3,23,3,14,0,0,1,3,154,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,18M,2,28,46,44,11,10,2,1,21,3,1,2,6,6,26,4,4,70,3,25,1,10,2,4,0,1,165,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,19M,2,40,33,40,8,14,0,0,23,0,0,1,9,10,30,26,1,41,2,19,0,14,0,5,0,3,160,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,20M,2,27,46,41,11,16,1,0,23,1,1,2,6,2,17,38,3,51,2,22,0,17,0,4,0,2,167,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,21M,3,31,34,36,16,12,2,2,27,4,5,1,4,2,18,53,1,39,2,21,2,10,0,4,0,1,163,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,22M,5,30,33,49,11,11,0,2,18,2,3,2,6,6,4,59,5,35,0,22,0,12,0,5,0,0,159,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,23M,2,39,39,38,11,21,1,3,16,4,3,2,6,9,5,75,2,38,2,17,3,8,0,0,0,0,170,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,30V,1,37,29,44,6,9,0,1,17,1,7,4,8,2,43,6,26,5,23,3,10,2,4,1,0,0,144,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,31V,1,25,48,45,7,6,0,1,18,1,3,6,13,15,43,15,23,3,10,3,11,1,2,1,2,0,151,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,32,1,30,41,22,1,5,0,0,4,0,4,2,4,8,64,8,3,4,0,3,1,2,0,1,0,0,104,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,33,3,35,22,20,1,6,0,0,5,0,0,2,31,9,35,4,4,3,2,0,1,0,0,0,1,0,92,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,34,0,24,43,22,6,11,1,0,6,1,3,1,66,12,8,8,5,5,2,0,0,0,1,1,0,1,113,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,AISEN,POLIDEPORTIVO AYSEN,35,4,28,35,30,3,13,2,0,6,2,3,5,27,13,16,20,18,6,4,4,2,2,1,0,0,0,121,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,BAHIA MURTA,ESCUELA RURAL CARRETERA AUSTRAL,1M-1V,2,7,25,69,8,19,3,4,22,7,0,0,3,3,5,12,10,9,20,14,23,23,12,16,5,4,159,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,BAHIA MURTA,ESCUELA RURAL CARRETERA AUSTRAL,2V-3,0,5,14,14,3,9,0,0,7,0,0,1,4,6,6,2,3,10,6,2,4,3,3,2,0,0,52,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,BALMACEDA,ESCUELA JOSE ANTOLIN SILVA ORMENO,1M-2M-1V,2,14,44,63,5,20,2,2,16,4,1,1,6,4,11,19,6,15,17,21,29,20,5,6,4,3,168,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,BALMACEDA,ESCUELA JOSE ANTOLIN SILVA ORMENO,2V,1,2,11,19,4,4,1,1,3,2,1,2,3,2,4,3,11,2,4,3,4,2,3,1,1,0,46,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,10,1,10,37,17,3,2,1,0,5,1,1,2,29,5,18,6,8,1,1,1,1,1,1,1,0,0,76,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1M,2,4,16,30,2,10,1,1,15,2,0,0,1,3,1,1,1,3,2,11,1,28,1,18,0,10,81,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,1V,0,4,17,22,3,6,1,1,12,2,1,3,6,4,3,0,2,1,8,1,22,1,7,0,6,0,66,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2M,1,6,25,18,3,6,0,0,16,0,1,2,2,4,0,2,3,1,0,24,2,21,1,10,0,2,75,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,2V,0,7,27,14,4,4,1,0,19,1,0,1,8,1,2,3,5,3,15,0,22,1,12,0,3,0,76,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3M,1,8,24,18,2,9,1,0,12,1,1,0,0,0,1,4,0,1,3,26,4,23,1,9,0,2,75,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,3V,3,0,26,10,4,6,1,2,13,3,0,0,2,2,4,1,5,3,13,2,19,3,8,0,3,0,65,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4M,1,11,33,30,4,5,0,2,25,2,0,2,3,2,3,5,3,40,5,19,4,20,0,4,0,1,111,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,4V,2,13,23,16,3,9,3,2,16,5,0,0,4,6,3,6,10,7,26,0,16,0,6,0,3,0,87,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5M,3,6,34,21,8,9,1,2,21,3,0,1,2,3,1,7,10,44,2,18,1,9,0,6,0,1,105,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,5V,2,13,35,18,5,11,1,0,16,1,2,0,2,7,3,26,19,2,12,5,13,2,6,1,1,0,101,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6M,1,11,39,38,4,10,0,8,24,8,0,3,5,10,10,24,6,36,0,19,1,10,0,5,0,1,135,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,6V,1,15,44,21,8,10,1,3,22,4,1,1,7,19,8,10,27,8,15,1,16,4,4,1,1,1,125,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7M,1,14,31,31,3,13,3,1,13,4,2,0,4,8,9,38,8,11,2,9,2,16,0,1,0,0,110,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,7V,1,18,29,29,8,7,2,1,10,3,2,3,5,7,18,16,15,2,14,1,16,0,4,0,1,1,105,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,8V,2,16,45,28,6,7,2,1,16,3,3,3,6,11,29,11,18,4,15,2,17,0,4,0,0,0,123,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CHILE CHICO,ESCUELA BASICA DE CHILE CHICO,9V,0,8,41,30,5,7,0,0,9,0,6,2,13,20,15,14,7,5,7,3,3,1,3,1,0,0,100,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CISNES,ESCUELA GUIDO GOMEZ MUNOZ,1M,0,13,25,50,7,12,1,3,14,4,0,0,5,10,2,2,2,2,7,31,4,30,2,22,0,6,125,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CISNES,ESCUELA GUIDO GOMEZ MUNOZ,1V,1,20,32,45,7,10,0,0,26,0,0,2,11,11,9,20,5,13,23,1,22,1,18,1,4,0,141,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CISNES,ESCUELA GUIDO GOMEZ MUNOZ,2M,0,15,24,41,11,9,0,1,17,1,2,0,2,3,7,4,8,25,1,49,0,11,0,6,0,0,118,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CISNES,ESCUELA GUIDO GOMEZ MUNOZ,2V,4,17,28,32,10,1,1,0,9,1,0,1,2,16,7,26,4,1,20,1,14,1,5,0,4,0,102,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CISNES,ESCUELA GUIDO GOMEZ MUNOZ,3M,1,26,30,48,5,8,1,1,20,2,2,2,4,5,12,28,3,49,1,22,0,9,0,2,0,1,140,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CISNES,ESCUELA GUIDO GOMEZ MUNOZ,3V,1,20,28,29,10,8,4,2,11,6,3,3,7,9,9,14,29,5,20,1,8,0,5,0,0,0,113,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,CISNES,ESCUELA GUIDO GOMEZ MUNOZ,4M,1,21,22,16,1,7,1,1,6,2,0,2,15,4,20,15,4,10,1,1,1,2,0,1,0,0,76,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
