REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,70+,P_EDUARDO ARTES_18-19,P_FRANCO ALDO PARISI_18-19,P_GABRIEL BORIC_18-19,P_JOSE ANTONIO KAST_18-19,P_MARCO ENRIQUEZ-OMINAMI_18-19,P_NULO BLANCO_18-19,P_SEBASTIAN SICHEL_18-19,P_YASNA PROVOSTE_18-19,P_EDUARDO ARTES_20-29,P_FRANCO ALDO PARISI_20-29,P_GABRIEL BORIC_20-29,P_JOSE ANTONIO KAST_20-29,P_MARCO ENRIQUEZ-OMINAMI_20-29,P_NULO BLANCO_20-29,P_SEBASTIAN SICHEL_20-29,P_YASNA PROVOSTE_20-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50-59,P_FRANCO ALDO PARISI_50-59,P_GABRIEL BORIC_50-59,P_JOSE ANTONIO KAST_50-59,P_MARCO ENRIQUEZ-OMINAMI_50-59,P_NULO BLANCO_50-59,P_SEBASTIAN SICHEL_50-59,P_YASNA PROVOSTE_50-59,P_EDUARDO ARTES_60-69,P_FRANCO ALDO PARISI_60-69,P_GABRIEL BORIC_60-69,P_JOSE ANTONIO KAST_60-69,P_MARCO ENRIQUEZ-OMINAMI_60-69,P_NULO BLANCO_60-69,P_SEBASTIAN SICHEL_60-69,P_YASNA PROVOSTE_60-69,P_EDUARDO ARTES_70+,P_FRANCO ALDO PARISI_70+,P_GABRIEL BORIC_70+,P_JOSE ANTONIO KAST_70+,P_MARCO ENRIQUEZ-OMINAMI_70+,P_NULO BLANCO_70+,P_SEBASTIAN SICHEL_70+,P_YASNA PROVOSTE_70+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL MAULE,TALCA,ESCUELA BASICA,112M,2,20,37,38,8,23,2,0,23,2,0,18,13,5,44,44,20,9,153,532,-1,-1,1,19,32,43,11,2,22,23,29,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,1.0,1.0,5.0,-5.0,-3.0,0.0,1.0,0.0
DEL MAULE,TALCA,ESCUELA BASICA,113M,0,31,26,54,11,31,0,4,21,4,4,19,35,6,43,46,21,4,178,532,-1,-1,2,24,40,49,12,2,25,24,25,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,-2.0,7.0,-14.0,5.0,-1.0,2.0,6.0,-3.0
DEL MAULE,TALCA,ESCUELA BASICA,114M,1,19,41,50,14,28,0,1,17,1,4,15,30,6,46,39,22,9,171,532,-1,-1,2,22,37,48,12,2,24,24,31,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,-1.0,-3.0,4.0,2.0,2.0,-1.0,4.0,-7.0
DEL MAULE,TALCA,ESCUELA BASICA,115M,2,25,45,48,9,34,1,2,22,3,6,20,19,8,46,57,24,9,188,532,-1,-1,2,23,41,52,13,2,28,27,33,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,0.0,2.0,4.0,-4.0,-4.0,1.0,6.0,-5.0
DEL MAULE,TALCA,ESCUELA BASICA,116M,0,26,33,54,12,26,0,1,18,1,0,16,26,3,58,38,19,10,170,532,-1,-1,1,23,36,48,12,2,24,24,29,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,-1.0,3.0,-3.0,6.0,0.0,-1.0,2.0,-6.0
DEL MAULE,TALCA,ESCUELA BASICA,117M,2,28,37,43,16,25,1,0,22,1,4,13,36,6,59,36,12,8,174,532,-1,-1,1,24,38,49,12,2,25,23,20,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,1.0,4.0,-1.0,-6.0,4.0,-1.0,0.0,-1.0
DEL MAULE,TALCA,ESCUELA BASICA,118M,0,22,34,47,17,24,1,6,18,7,6,16,26,0,53,38,21,9,169,532,-1,-1,2,22,37,47,12,2,24,23,30,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,-2.0,0.0,-3.0,0.0,5.0,5.0,0.0,-5.0
DEL MAULE,TALCA,ESCUELA BASICA,119M,1,30,43,50,13,24,1,0,28,1,2,16,55,4,46,42,19,6,190,532,-1,-1,2,28,43,53,12,2,27,23,25,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,-1.0,2.0,0.0,-3.0,1.0,-1.0,-3.0,5.0
DEL MAULE,TALCA,ESCUELA BASICA,120M,0,29,34,60,10,36,1,3,20,4,2,16,44,1,44,59,19,8,193,532,-1,-1,2,26,43,53,13,2,28,26,27,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,-2.0,3.0,-9.0,7.0,-3.0,2.0,8.0,-6.0
DEL MAULE,TALCA,ESCUELA BASICA,121M,2,23,42,55,16,28,0,0,20,0,3,23,36,7,54,35,23,5,186,532,-1,-1,2,26,42,52,12,2,26,24,28,0.0253715618089898,0.12658101419206916,0.31907933733198757,0.23387865381560613,0.06470583684882074,0.011852883985696571,0.13640457413045357,0.08212613788637636,0.016819827177960035,0.23057595711159076,0.33926403225340124,0.20236958523613857,0.04489372181656259,0.010357075927255962,0.11170531633350604,0.04401448414358511,0.012642269081158081,0.22648075587066238,0.28432739180296657,0.273073895719066,0.04074361092210722,0.0035651119929516217,0.11856687893045739,0.04060008568063059,0.006011287198713595,0.10183405655519029,0.22331469940586116,0.30789856793087,0.06545359899091893,0.00946259767656569,0.15122050158947156,0.13480469065240847,0.0035502798083248367,0.14451288850837865,0.16071127735960183,0.3011323336495086,0.09244754567816543,0.012675733884625503,0.14679929605126052,0.13817064506013463,0.005262538788785857,0.06920116957946687,0.20675820052226937,0.2683949514360517,0.07544041933934667,0.018133571873028477,0.17147295885883118,0.18533618960221998,0.0140446149101807,0.05460158258135942,0.18512324357630497,0.31294560872787264,0.05713313255148052,0.008368269771806701,0.1400457919503113,0.22773775593068404,0.0,-3.0,0.0,3.0,4.0,-2.0,2.0,-4.0
