,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.0043953247440185915,0.14375833315695888,0.22573760172167331,0.28795859989393296,0.026090094083717447,0.013831332960206354,0.16757232261811955,0.13065639082137281
M,0.01620406570912716,0.07531532188488332,0.1490903821783993,0.2809453495668,0.06862323572154164,0.035517642654013866,0.12431636445466786,0.2499876378305669
