,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18+,0.0111693640300889,0.08122483093989818,0.1776840665602918,0.28834245118152113,0.06696869538788845,0.013192386596763164,0.16447268444647065,0.19694552085707773
