REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,70+,P_EDUARDO ARTES_18-19,P_FRANCO ALDO PARISI_18-19,P_GABRIEL BORIC_18-19,P_JOSE ANTONIO KAST_18-19,P_MARCO ENRIQUEZ-OMINAMI_18-19,P_NULO BLANCO_18-19,P_SEBASTIAN SICHEL_18-19,P_YASNA PROVOSTE_18-19,P_EDUARDO ARTES_20-29,P_FRANCO ALDO PARISI_20-29,P_GABRIEL BORIC_20-29,P_JOSE ANTONIO KAST_20-29,P_MARCO ENRIQUEZ-OMINAMI_20-29,P_NULO BLANCO_20-29,P_SEBASTIAN SICHEL_20-29,P_YASNA PROVOSTE_20-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50-59,P_FRANCO ALDO PARISI_50-59,P_GABRIEL BORIC_50-59,P_JOSE ANTONIO KAST_50-59,P_MARCO ENRIQUEZ-OMINAMI_50-59,P_NULO BLANCO_50-59,P_SEBASTIAN SICHEL_50-59,P_YASNA PROVOSTE_50-59,P_EDUARDO ARTES_60-69,P_FRANCO ALDO PARISI_60-69,P_GABRIEL BORIC_60-69,P_JOSE ANTONIO KAST_60-69,P_MARCO ENRIQUEZ-OMINAMI_60-69,P_NULO BLANCO_60-69,P_SEBASTIAN SICHEL_60-69,P_YASNA PROVOSTE_60-69,P_EDUARDO ARTES_70+,P_FRANCO ALDO PARISI_70+,P_GABRIEL BORIC_70+,P_JOSE ANTONIO KAST_70+,P_MARCO ENRIQUEZ-OMINAMI_70+,P_NULO BLANCO_70+,P_SEBASTIAN SICHEL_70+,P_YASNA PROVOSTE_70+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,109,1,26,29,30,5,12,0,0,10,0,4,5,97,3,0,2,1,1,113,286,-1,-1,2,19,33,32,7,1,13,6,2,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,-1.0,7.0,-4.0,-2.0,-2.0,-1.0,-1.0,4.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,110,3,18,27,31,6,11,1,0,5,1,4,6,82,7,1,1,1,0,102,286,-1,-1,2,17,30,29,6,1,11,6,1,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,1.0,1.0,-3.0,2.0,0.0,0.0,0.0,-1.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,111,2,38,32,34,12,8,1,1,4,2,2,9,107,7,3,3,1,0,132,286,-1,-1,2,22,38,38,8,1,15,8,1,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,0.0,16.0,-6.0,-4.0,4.0,1.0,-7.0,-4.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,112,5,22,26,31,8,10,0,1,7,1,1,8,95,3,1,2,0,0,110,286,-1,-1,2,19,32,31,7,1,12,6,0,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,3.0,3.0,-6.0,0.0,1.0,0.0,-2.0,1.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,113,2,27,32,41,6,13,1,0,8,1,2,11,108,8,0,0,1,0,130,286,-1,-1,2,23,38,37,8,1,14,7,1,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,0.0,4.0,-6.0,4.0,-2.0,0.0,-1.0,1.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,114,1,21,32,34,7,18,0,1,6,1,1,11,94,6,1,3,3,1,120,286,-1,-1,2,20,34,34,8,1,14,7,4,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,-1.0,1.0,-2.0,0.0,-1.0,0.0,4.0,-1.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,115,2,28,44,29,8,12,1,2,7,3,1,5,116,4,3,3,1,0,133,286,-1,-1,2,23,38,38,8,1,15,8,1,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,0.0,5.0,6.0,-9.0,0.0,2.0,-3.0,-1.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,116,2,19,33,36,13,8,0,0,2,0,8,7,85,3,5,3,2,0,113,286,-1,-1,2,18,33,32,7,1,13,7,2,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,0.0,1.0,0.0,4.0,6.0,-1.0,-5.0,-5.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,93V,3,16,54,58,13,23,2,0,22,2,2,17,68,44,26,18,14,2,191,286,-1,-1,3,23,48,57,13,2,25,20,16,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,0.0,-7.0,6.0,1.0,0.0,0.0,-2.0,2.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,94V,1,15,57,50,16,25,1,0,19,1,4,12,70,32,33,18,9,6,184,286,-1,-1,2,21,47,55,13,2,24,20,15,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,-1.0,-6.0,10.0,-5.0,3.0,-1.0,1.0,-1.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,95V,3,16,58,62,12,16,1,3,26,4,8,12,68,18,44,23,20,4,197,286,-1,-1,3,21,50,59,13,3,26,22,24,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,0.0,-5.0,8.0,3.0,-1.0,1.0,-10.0,4.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,96V,6,23,49,62,8,22,1,0,24,1,3,19,65,25,44,25,13,1,195,286,-1,-1,2,22,50,58,14,2,26,21,14,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,4.0,1.0,-1.0,4.0,-6.0,-1.0,-4.0,3.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,97V,4,16,56,75,7,15,0,2,11,2,4,18,85,27,18,17,13,4,186,286,-1,-1,3,24,49,55,12,2,23,18,17,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,1.0,-8.0,7.0,20.0,-5.0,0.0,-8.0,-7.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,98V,2,26,61,62,11,23,1,3,13,4,5,16,86,33,30,20,9,3,202,286,-1,-1,3,25,53,60,13,2,26,20,12,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,-1.0,1.0,8.0,2.0,-2.0,2.0,-3.0,-7.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 1,99V,1,19,57,74,8,27,2,2,17,4,4,16,88,44,25,19,10,1,207,286,-1,-1,3,26,54,62,14,2,26,20,11,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,-2.0,-7.0,3.0,12.0,-6.0,2.0,1.0,-3.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 2,119,0,20,28,40,10,16,0,0,12,0,3,4,111,3,1,2,1,1,126,286,-1,-1,2,22,36,36,8,1,14,7,2,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,-2.0,-2.0,-8.0,4.0,2.0,-1.0,2.0,5.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 2,120,1,35,34,28,12,16,0,0,5,0,2,3,122,3,1,0,0,0,131,286,-1,-1,2,24,38,37,8,1,14,7,0,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,-1.0,11.0,-4.0,-9.0,4.0,-1.0,2.0,-2.0
METROPOLITANA DE SANTIAGO,MELIPILLA,COLEGIO POLIVALENTE SAN AGUSTIN LOCAL: 2,121,1,21,44,32,6,13,0,1,10,1,5,5,105,4,1,5,3,0,128,286,-1,-1,2,21,37,37,8,1,14,8,3,0.04523012027321858,0.08694006135084931,0.47450938982650553,0.24106911902389294,0.01861078740821553,0.016242165450851852,0.09850643836678348,0.018891918299682654,0.027475308945444844,0.17815237924810393,0.3766109968529893,0.2178308125077685,0.05780377995091314,0.010209441668093983,0.10017934555174322,0.03173793527494293,0.014633883555023357,0.183411340389559,0.2895262076074649,0.28480825788959446,0.06267853289834338,0.005623790240716906,0.10913437612760091,0.05018361129169715,0.010036391779062409,0.08911337258265295,0.22275931076333846,0.3314495314688887,0.07058386341924287,0.00795872378944766,0.14286645394684375,0.12523235225052337,0.003727825445689749,0.051806341912638464,0.24541953730582047,0.29515939308287764,0.09654821128328442,0.0119831043114573,0.14609993594280643,0.14925565071542546,0.01279115468532239,0.08027653054508445,0.17068769136468545,0.3159621336170692,0.07733433765441884,0.006633103041017914,0.16034821972540855,0.17596682936699332,0.009006416132819793,0.007861991649175278,0.12922500471092924,0.3689448976088906,0.04171103105113761,0.04301335910795639,0.16600228463571093,0.23423501510338016,-1.0,0.0,7.0,-5.0,-2.0,0.0,-1.0,2.0
