REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,70+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50-59,P_FRANCO ALDO PARISI_50-59,P_GABRIEL BORIC_50-59,P_JOSE ANTONIO KAST_50-59,P_MARCO ENRIQUEZ-OMINAMI_50-59,P_NULO BLANCO_50-59,P_SEBASTIAN SICHEL_50-59,P_YASNA PROVOSTE_50-59,P_EDUARDO ARTES_60-69,P_FRANCO ALDO PARISI_60-69,P_GABRIEL BORIC_60-69,P_JOSE ANTONIO KAST_60-69,P_MARCO ENRIQUEZ-OMINAMI_60-69,P_NULO BLANCO_60-69,P_SEBASTIAN SICHEL_60-69,P_YASNA PROVOSTE_60-69,P_EDUARDO ARTES_70+,P_FRANCO ALDO PARISI_70+,P_GABRIEL BORIC_70+,P_JOSE ANTONIO KAST_70+,P_MARCO ENRIQUEZ-OMINAMI_70+,P_NULO BLANCO_70+,P_SEBASTIAN SICHEL_70+,P_YASNA PROVOSTE_70+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,43M,0,3,8,73,4,56,0,0,14,0,3,26,13,12,29,36,28,11,158,265,-1,-1,0,1,12,84,1,1,50,9,29,39,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,0.0,2.0,-4.0,-11.0,3.0,-1.0,6.0,5.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,44M,0,0,10,97,2,57,0,1,6,1,3,21,12,11,36,34,31,25,173,265,-1,-1,0,1,12,95,1,1,52,11,24,56,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,0.0,-1.0,-2.0,2.0,1.0,0.0,5.0,-5.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,45M,0,0,11,103,1,51,0,1,7,1,2,15,8,10,34,42,42,21,174,265,-1,-1,0,1,12,98,1,1,50,11,17,63,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,0.0,-1.0,-1.0,5.0,0.0,0.0,1.0,-4.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,46M,0,0,11,87,0,58,0,1,9,1,2,12,17,14,43,36,27,15,166,265,-1,-1,0,1,11,90,1,1,52,10,14,42,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,0.0,-1.0,0.0,-3.0,-1.0,0.0,6.0,-1.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,47M,0,2,19,87,1,57,1,1,9,2,7,14,13,7,67,35,20,15,177,265,-1,-1,0,1,12,93,1,1,58,11,21,35,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,0.0,1.0,7.0,-6.0,0.0,1.0,-1.0,-2.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,48M,1,1,21,84,2,63,1,0,5,1,6,20,16,7,47,31,40,10,178,265,-1,-1,0,1,13,95,1,1,56,11,26,50,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,1.0,0.0,8.0,-11.0,1.0,0.0,7.0,-6.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,49M,0,1,7,93,2,54,0,1,10,1,1,17,15,9,40,47,28,12,168,265,-1,-1,0,1,11,92,1,1,52,10,18,40,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,0.0,0.0,-4.0,1.0,1.0,0.0,2.0,0.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,50M,1,1,13,95,0,48,0,0,16,0,8,13,17,16,45,30,35,9,174,265,-1,-1,0,1,12,93,1,1,55,11,21,44,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,1.0,0.0,1.0,2.0,-1.0,-1.0,-7.0,5.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,51M,0,0,10,88,2,47,0,0,8,0,8,13,6,19,33,37,25,14,155,265,-1,-1,0,0,11,85,1,1,48,9,21,39,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,0.0,0.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0
METROPOLITANA DE SANTIAGO,VITACURA,ALIANZA FRANCESA,52M,0,0,13,69,4,56,0,0,6,0,2,14,10,16,44,25,25,11,148,265,-1,-1,0,1,10,79,1,1,47,9,16,36,0.0037192179947898676,0.0034622723188669794,0.1398731099060692,0.39541646785362206,0.007179710892897421,0.012288931856011617,0.3915684809393179,0.04649180823842512,0.003637500277103757,0.009714307762738315,0.06947555743317274,0.4162569627716996,0.004140002437119182,0.006192648694949265,0.4440215530631585,0.046561467560058856,0.0013433534193114617,2.1467424829317268e-06,0.04544867086403065,0.5149996749840771,0.0038092117980552116,0.00305418394526954,0.3642079840774958,0.0671347741692774,0.0004258165868070657,0.0047736658089486276,0.06346042866847573,0.47906053735966714,0.010759348961407645,0.0025894642997315183,0.38022417085173277,0.05870656746322904,0.00013853824542027255,0.00035088792418984095,0.03707442624884421,0.6073657038997862,0.0015026841413281634,0.0030972236837844102,0.29227951940440305,0.05819101645224343,0.001219595368668612,0.006487702890135381,0.0748795545134873,0.6595376205953491,0.010927307292173971,0.003200005828529295,0.1704754795850687,0.07327273392658754,0.0,-1.0,3.0,-10.0,3.0,-1.0,9.0,-3.0
