REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE ARICA Y PARINACOTA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M,1,32,31,60,9,13,0,0,15,0,0,2,16,14,10,16,3,4,9,21,2,18,6,12,8,7,161,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M,2,27,29,42,12,16,1,0,17,1,1,2,18,4,3,4,3,15,2,25,0,21,13,26,1,8,146,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M,0,35,23,49,7,17,0,2,18,2,1,0,9,9,5,4,5,3,8,22,3,31,13,25,0,13,151,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M,2,31,12,53,10,14,0,1,15,1,1,4,9,8,7,6,7,5,10,14,2,23,7,23,0,12,138,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M,1,20,26,63,9,16,1,6,11,7,1,1,6,12,7,5,6,3,8,18,9,30,10,24,1,12,153,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,8M-27M,1,19,22,57,8,20,0,2,13,2,2,1,5,4,6,3,11,3,10,15,18,26,7,15,0,16,142,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,9M-46M,1,42,28,35,4,15,1,1,16,2,1,2,5,7,5,8,13,4,8,14,10,31,6,21,0,8,143,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,18M-32M,0,31,20,46,12,16,0,0,16,0,1,2,6,5,3,4,3,5,13,19,6,32,1,26,0,15,141,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,19M-52M,3,26,21,47,10,15,0,0,16,0,2,2,3,4,4,7,16,5,11,22,8,27,0,18,0,9,138,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,20M-53M,2,21,35,56,8,20,1,3,15,4,2,5,8,5,2,7,16,4,19,21,5,35,2,23,0,7,161,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,22M-34M,1,30,18,50,6,14,0,1,19,1,1,3,9,7,0,3,12,1,16,21,2,31,1,21,0,11,139,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,24M-35M,2,26,40,47,4,18,0,2,18,2,1,4,5,7,5,1,10,1,17,23,2,39,3,34,0,5,157,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,28M-62M,1,29,28,58,14,9,1,0,13,1,1,3,4,8,7,5,25,2,2,28,1,25,1,30,0,11,153,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,29M-267,1,25,25,37,5,5,0,1,15,1,1,2,10,7,4,4,12,10,6,12,2,24,1,15,0,4,114,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,30M-68M,2,31,20,40,5,15,0,1,13,1,0,0,7,6,4,4,9,3,6,27,1,33,0,17,0,10,127,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,31M-165M,2,38,20,47,5,13,0,4,14,4,2,0,5,10,16,2,4,25,7,18,5,24,1,20,0,5,143,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,33M-79M,1,31,24,38,6,19,0,0,13,0,2,3,5,7,17,4,0,2,9,24,1,35,3,13,0,7,132,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,116V-117V,2,37,38,31,5,12,0,1,14,1,0,3,10,12,4,27,4,6,34,3,23,1,10,1,3,0,140,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,118V-119V,1,27,28,42,7,11,1,0,12,1,2,6,7,12,2,33,2,2,21,4,16,3,10,1,8,0,129,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,120V-121V,2,37,34,42,3,12,1,1,17,2,2,3,8,6,1,39,0,7,26,3,26,3,18,1,6,0,149,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,122V-123V,4,35,39,37,6,14,0,0,15,0,3,4,10,24,3,22,4,4,29,2,27,1,12,0,5,0,150,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,124V-125V,2,32,33,45,7,6,1,1,13,2,0,1,9,44,2,4,2,5,25,6,17,2,16,1,6,0,140,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,126V-127V,1,37,25,46,7,13,2,1,22,3,4,1,13,47,4,9,4,3,19,4,23,1,16,1,5,0,154,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,128V-129V,2,39,22,34,8,9,0,0,17,0,3,4,11,48,3,2,2,6,18,1,20,3,9,0,1,0,131,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,130V-131V,1,41,43,38,8,11,0,2,15,2,1,3,6,48,8,3,6,4,28,6,29,3,9,0,4,1,159,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,132V-133V,4,32,33,25,11,14,0,3,13,3,3,2,6,48,3,1,1,6,22,4,28,1,8,0,2,0,135,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,134V-135V,0,34,29,40,13,19,3,0,21,3,1,4,3,48,3,2,6,4,28,3,27,3,21,2,4,0,159,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,136V-137V,0,30,35,38,9,14,0,0,9,0,1,3,5,41,2,6,1,6,17,5,19,4,21,0,4,0,135,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,138V-139V,0,38,33,40,1,7,0,1,12,1,3,0,9,45,3,2,3,0,19,6,26,1,10,3,2,0,132,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,140V-141V,3,27,37,33,3,6,0,1,17,1,2,3,9,31,6,4,1,5,20,0,22,1,18,2,3,0,127,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,213V,2,12,14,18,3,1,0,0,5,0,2,0,6,10,6,4,6,4,6,5,2,2,0,2,0,0,55,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,214V,1,14,8,28,3,3,0,0,11,0,1,1,7,3,3,3,15,6,8,1,13,5,2,0,0,0,68,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,216V-217V,1,46,24,63,10,10,1,0,11,1,0,1,15,18,7,16,36,6,20,5,20,4,11,2,5,0,166,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,218V,2,34,12,30,4,3,0,0,8,0,0,0,14,11,10,13,16,9,5,0,8,2,1,1,3,0,93,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,219V,1,42,12,36,3,1,0,2,6,2,2,0,13,7,7,6,26,7,16,2,15,0,1,0,1,0,103,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,220V,1,18,12,22,4,9,1,0,3,1,0,0,9,11,4,6,12,6,8,5,2,4,3,0,0,0,70,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,221V-261V,3,34,34,52,5,18,1,8,15,9,3,1,16,17,28,9,35,4,21,5,15,3,10,1,2,0,170,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,222V,3,22,13,38,6,11,0,1,9,1,0,2,7,5,8,9,31,7,9,6,10,1,3,2,2,1,103,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,223V,4,27,18,24,3,3,1,1,9,2,0,2,6,6,15,9,19,4,11,2,6,2,6,0,2,0,90,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,224V,1,24,11,31,7,6,0,1,6,1,1,2,8,9,15,5,17,7,12,4,6,1,0,0,1,0,87,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,225V,1,20,12,29,7,8,0,1,8,1,0,2,9,6,7,4,19,4,9,1,17,2,4,1,2,0,86,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,226V,4,35,16,27,3,13,0,0,4,0,1,1,4,12,11,10,23,10,12,4,8,3,2,0,1,0,102,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,227V,0,26,23,28,3,6,0,0,11,0,1,2,5,10,7,9,19,8,12,1,14,3,2,1,2,1,97,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,228V-259V,4,52,30,59,4,11,0,1,9,1,0,1,11,12,41,12,40,2,18,10,13,2,6,0,1,1,170,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,229V,1,19,10,45,6,8,0,1,10,1,0,1,7,11,15,6,28,5,9,6,5,3,3,1,0,0,100,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,231V-233V,4,45,30,48,2,11,0,0,9,0,3,5,11,17,33,10,27,4,17,7,7,1,6,1,0,0,149,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,174V,1,20,14,20,6,0,0,0,6,0,1,1,7,4,5,6,16,5,8,4,2,3,2,3,0,0,67,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,175V,2,23,14,32,2,3,1,1,8,2,1,1,7,12,6,7,20,7,4,4,5,5,4,1,1,1,86,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,176V-242V,2,53,33,38,7,10,1,5,11,6,4,3,15,15,26,7,22,5,20,6,18,8,7,1,3,0,160,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,177V-245V,1,46,30,55,7,8,0,0,17,0,1,3,10,18,31,11,30,6,20,6,15,5,5,1,1,1,164,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,178V-249V,2,51,26,48,12,11,1,0,7,1,3,2,14,11,28,13,25,9,15,6,16,3,9,3,0,1,158,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,179V,1,17,11,27,3,6,0,0,4,0,0,2,9,7,3,7,12,7,7,3,2,1,4,3,0,2,69,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,180V-265,0,42,18,39,2,8,1,1,9,2,2,2,26,11,10,6,17,7,13,4,7,9,2,4,1,0,120,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,181V,2,25,10,15,7,3,1,1,7,2,2,0,14,9,3,5,15,4,5,5,2,2,4,1,1,0,71,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,182V,2,15,6,18,3,6,0,0,7,0,1,0,10,11,4,4,8,9,4,2,2,1,0,0,1,0,57,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,183V,0,16,12,9,5,3,0,0,6,0,1,0,9,10,1,9,6,3,2,4,1,1,2,1,1,0,51,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,184V,2,25,10,25,2,2,1,1,6,2,0,2,16,11,8,4,12,4,5,1,6,1,1,1,2,1,74,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,185V-246V,2,41,31,48,13,14,1,3,11,4,2,1,17,9,22,10,35,12,16,5,16,3,11,2,2,1,164,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,187V-251V,2,39,23,48,6,13,0,2,18,2,1,2,13,14,21,3,27,1,29,3,15,4,9,3,4,2,151,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,188V-200V,2,42,34,59,6,12,0,1,11,1,3,1,19,21,5,9,41,12,16,4,21,0,10,5,0,0,167,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,189V,2,31,27,31,5,6,0,1,6,1,2,1,11,12,7,12,29,11,11,3,6,1,2,0,1,1,109,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,190V-239V,5,45,41,49,2,11,0,0,13,0,1,2,15,16,27,12,34,7,19,5,17,2,5,3,2,0,166,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,191V-257V,2,55,44,47,8,11,0,2,10,2,1,0,15,21,27,5,32,18,19,11,18,5,4,2,0,1,179,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,192V,1,21,14,23,3,5,0,0,7,0,0,4,8,11,12,4,15,4,5,3,4,2,0,2,0,0,74,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,193V,1,21,12,18,5,4,0,0,3,0,1,0,9,13,11,4,7,6,0,5,1,2,3,2,0,0,64,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,194V,1,20,12,13,6,8,0,0,4,0,0,2,12,9,1,11,8,5,5,3,1,1,1,1,3,1,64,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,195V,0,27,16,18,1,2,0,0,5,0,1,0,8,11,11,5,21,1,3,1,4,1,2,0,0,0,69,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,196V,2,23,10,13,4,3,0,1,3,1,1,1,11,11,6,2,13,3,4,3,0,4,0,0,0,0,59,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,197V,1,24,11,29,4,3,1,1,8,2,0,1,11,11,4,6,21,4,5,5,7,2,4,0,1,0,82,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,198V,2,27,15,21,2,4,0,1,4,1,1,2,4,12,4,7,16,4,10,1,5,3,2,1,2,2,76,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,199V-253V,3,56,37,51,4,7,1,1,14,2,1,1,13,21,19,12,39,7,19,6,23,3,5,3,2,0,174,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,201V,1,15,24,32,1,6,0,1,9,1,0,3,5,14,10,9,14,3,9,6,8,2,3,2,1,0,89,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,202V,3,14,12,21,3,8,0,1,3,1,1,0,6,6,8,3,11,4,8,2,8,2,2,4,0,0,65,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,203V,0,20,15,25,3,8,0,0,4,0,1,2,6,6,10,8,14,2,10,3,8,1,2,1,0,1,75,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,204V,0,21,11,20,1,4,0,1,7,1,0,1,6,10,9,4,13,6,4,3,2,5,1,1,0,0,65,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,205V-262V,1,37,35,47,14,8,1,1,12,2,2,2,21,11,19,7,37,9,19,6,12,1,6,2,2,0,156,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,206V,0,14,14,24,1,6,0,0,4,0,0,0,6,11,10,7,10,1,2,2,7,4,1,0,2,0,63,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,102V-103V,2,39,33,39,7,7,1,3,18,4,1,0,5,5,4,39,2,2,22,0,39,2,24,0,4,0,149,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,104V-105V,3,36,36,40,12,15,0,2,20,2,3,4,8,6,3,56,5,3,28,1,26,3,15,0,3,0,164,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,106V-107V,5,51,34,31,8,14,0,2,9,2,2,6,7,21,5,21,2,6,32,2,29,3,10,0,8,0,154,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,108V-109V,0,50,33,41,8,7,0,1,16,1,6,2,8,47,4,5,2,3,22,3,30,1,17,0,6,0,156,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
