REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-39,50+,P_EDUARDO ARTES_18-39,P_FRANCO ALDO PARISI_18-39,P_GABRIEL BORIC_18-39,P_JOSE ANTONIO KAST_18-39,P_MARCO ENRIQUEZ-OMINAMI_18-39,P_NULO BLANCO_18-39,P_SEBASTIAN SICHEL_18-39,P_YASNA PROVOSTE_18-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,17V,4,21,18,92,9,11,2,0,11,2,6,66,10,2,27,28,21,7,168,62,-1,-1,2,20,21,87,8,4,12,14,82,83,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,2.0,1.0,-3.0,5.0,1.0,-2.0,-1.0,-3.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,18V,1,18,23,71,5,8,4,0,17,4,2,41,7,9,40,29,14,4,147,62,-1,-1,1,15,17,79,7,3,11,14,50,87,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,0.0,3.0,6.0,-8.0,-2.0,1.0,-3.0,3.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,19V,2,17,16,78,10,9,5,3,10,8,1,62,13,1,41,18,11,3,150,62,-1,-1,1,18,19,78,7,3,11,13,76,73,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,1.0,-1.0,-3.0,0.0,3.0,5.0,-2.0,-3.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,20V,3,17,31,61,7,14,0,0,15,0,3,61,12,5,30,30,5,2,148,62,-1,-1,1,18,19,76,7,3,11,13,76,67,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,2.0,-1.0,12.0,-15.0,0.0,-3.0,3.0,2.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,21V,0,19,13,88,6,3,1,2,13,3,5,13,20,19,57,26,3,2,145,62,-1,-1,1,14,16,79,7,3,11,14,38,88,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,-1.0,5.0,-3.0,9.0,-1.0,0.0,-8.0,-1.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,22V,1,17,22,68,6,6,3,0,17,3,5,43,11,46,14,12,5,4,140,62,-1,-1,1,17,18,74,7,3,9,11,59,35,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,0.0,0.0,4.0,-6.0,-1.0,0.0,-3.0,6.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,23V,3,15,17,62,9,6,2,0,9,2,10,24,3,46,26,10,4,0,123,62,-1,-1,1,14,14,67,6,2,8,11,37,40,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,2.0,1.0,3.0,-5.0,3.0,0.0,-2.0,-2.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,24V,1,20,21,76,9,8,2,2,14,4,5,43,7,52,28,12,4,2,153,62,-1,-1,1,18,18,82,8,3,10,13,55,46,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,0.0,2.0,3.0,-6.0,1.0,1.0,-2.0,1.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,25V,3,13,21,86,8,9,2,2,14,4,9,33,2,73,21,15,5,0,158,62,-1,-1,2,18,18,86,8,3,10,13,44,41,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,1.0,-5.0,3.0,0.0,0.0,1.0,-1.0,1.0
DE LA ARAUCANIA,COLLIPULLI,COMPLEJO EDUCACIONAL COLLIPULLI,26V,3,19,19,80,7,11,0,2,6,2,5,36,6,61,20,14,4,1,147,62,-1,-1,1,17,18,79,7,3,10,12,47,39,0.007704414784003803,0.17109004271234565,0.17089098013208465,0.4637181997557738,0.05482703107647352,0.015139367209067953,0.06456030530122413,0.052069659029026556,0.00874979904603988,0.10631147329828405,0.1027686255341483,0.5799648251035938,0.05180461787598688,0.010924939403280518,0.05895323065245506,0.08052248908621183,0.0099150740441101,0.06747763255216124,0.08083059006611579,0.5704253367978566,0.043259459553432016,0.030050200716669175,0.0783747079216964,0.11966699834795864,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,-6.0
