REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,26,3,23,32,78,8,17,1,1,15,2,4,28,37,29,31,31,16,2,178,80,-1,-1,2,22,36,68,10,2,20,18,178,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,1.0,1.0,-4.0,10.0,-2.0,0.0,-3.0,-3.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,27,3,20,29,63,15,15,1,0,22,1,2,38,28,19,40,22,10,9,168,80,-1,-1,2,21,34,64,10,2,18,17,168,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,1.0,-1.0,-5.0,-1.0,5.0,-1.0,-3.0,5.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,28,1,21,37,64,11,24,0,2,20,2,2,38,25,29,38,27,15,6,180,80,-1,-1,2,23,36,69,10,2,20,18,180,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,-1.0,-2.0,1.0,-5.0,1.0,0.0,4.0,2.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,29,1,27,28,67,6,16,1,0,24,1,2,39,26,31,26,26,15,5,170,80,-1,-1,2,21,34,65,10,2,19,17,170,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,-1.0,6.0,-6.0,2.0,-4.0,-1.0,-3.0,7.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,30,3,13,36,64,8,23,0,2,15,2,1,29,29,29,33,22,16,5,164,80,-1,-1,2,21,33,63,9,1,18,17,164,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,1.0,-8.0,3.0,1.0,-1.0,1.0,5.0,-2.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,31,2,22,29,66,7,19,1,1,17,2,0,34,34,24,31,28,8,5,164,80,-1,-1,2,21,33,63,9,1,18,17,164,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,0.0,1.0,-4.0,3.0,-2.0,1.0,1.0,0.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,32,1,24,34,81,12,18,0,0,19,0,6,31,40,28,29,36,13,6,189,80,-1,-1,2,24,38,72,11,2,21,19,189,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,-1.0,0.0,-4.0,9.0,1.0,-2.0,-3.0,0.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,33,2,23,42,71,10,17,1,1,19,2,4,35,34,28,40,27,13,5,186,80,-1,-1,2,23,38,71,11,2,20,19,186,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,0.0,0.0,4.0,0.0,-1.0,0.0,-3.0,0.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,34,2,23,37,68,10,18,3,1,19,4,4,31,36,31,34,30,7,5,181,80,-1,-1,2,23,37,69,10,2,20,18,178,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,0.0,0.0,0.0,-1.0,0.0,2.0,-2.0,1.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,35,3,19,43,52,12,17,0,0,21,0,5,30,26,32,39,18,13,4,167,80,-1,-1,2,21,34,64,9,2,18,17,167,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,1.0,-2.0,9.0,-12.0,3.0,-2.0,-1.0,4.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,36,1,24,34,79,11,14,0,1,8,1,6,25,37,25,39,25,12,3,172,80,-1,-1,2,22,35,66,10,1,19,17,172,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,-1.0,2.0,-1.0,13.0,1.0,0.0,-5.0,-9.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,37,0,23,32,65,6,20,1,1,14,2,6,23,36,25,36,21,10,5,162,80,-1,-1,2,20,33,62,9,2,18,16,162,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,-2.0,3.0,-1.0,3.0,-3.0,0.0,2.0,-2.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,38,3,19,31,62,10,16,1,2,19,3,4,30,34,20,35,23,12,5,163,80,-1,-1,2,21,33,62,9,2,18,16,163,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,1.0,-2.0,-2.0,0.0,1.0,1.0,-2.0,3.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,39,1,26,33,52,16,16,0,2,28,2,1,33,31,29,35,25,12,8,174,80,-1,-1,2,22,35,66,10,2,19,18,174,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,-1.0,4.0,-2.0,-14.0,6.0,0.0,-3.0,10.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,40,4,18,37,63,14,15,0,3,16,3,4,30,30,29,43,22,9,3,170,80,-1,-1,2,21,34,65,10,2,19,17,170,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,2.0,-3.0,3.0,-2.0,4.0,1.0,-4.0,-1.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO AUGUSTO WINTER,41,1,27,38,73,7,16,2,1,20,3,11,33,35,24,37,23,13,9,185,80,-1,-1,2,23,37,71,11,2,20,19,185,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,-1.0,4.0,1.0,2.0,-4.0,1.0,-4.0,1.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO MADRE ADMIRABLE DE SCHOENSTATT,66,3,21,38,63,8,22,1,1,19,2,5,28,26,40,34,29,11,3,176,80,-1,-1,2,22,36,67,10,2,19,18,176,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,1.0,-1.0,2.0,-4.0,-2.0,0.0,3.0,1.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO MADRE ADMIRABLE DE SCHOENSTATT,67,4,22,30,76,13,13,1,1,19,2,6,29,37,34,28,23,16,6,179,80,-1,-1,2,23,36,68,10,2,20,18,179,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,2.0,-1.0,-6.0,8.0,3.0,0.0,-7.0,1.0
DE LA ARAUCANIA,TEMUCO NORTE,COLEGIO MADRE ADMIRABLE DE SCHOENSTATT,68,2,20,41,63,13,22,0,3,13,3,3,31,32,33,34,26,14,4,177,80,-1,-1,2,22,36,68,10,2,19,18,177,0.010126658513466348,0.1263312366651461,0.20284579340301098,0.3828745084962871,0.0573391179313117,0.009686454677258172,0.1095117431167224,0.1012844871967972,0.0,-2.0,5.0,-5.0,3.0,1.0,3.0,-5.0
