,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18-29,0.0348867752066367,0.15098114981659067,0.4855375251571982,0.11117058121801084,0.09248340465942789,0.012381435036105476,0.07777421625553091,0.03478491265049969
30-39,0.020615111726754967,0.15770966662143676,0.3750386493609839,0.17412011491023185,0.11155151043940124,0.004197158802164223,0.1032677804072898,0.05350000773173726
40-49,0.019089609345618746,0.09462756537512416,0.31464282512145697,0.2086682088788207,0.12877611732380498,0.008018874885776996,0.1269846805915504,0.09919211847784744
50-59,0.008539506287061543,0.046307425004869354,0.32804223423988443,0.1932125642370384,0.11270957114936446,0.008964417564344329,0.17084674313452602,0.1313775383829114
60+,0.01601989399818257,0.03431572614954463,0.2529992036703388,0.22319951596647042,0.14060186651216502,0.019958255739278348,0.1410012229269859,0.17190431503703493
