REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,1M,0,10,10,51,14,10,0,0,18,0,2,13,2,1,39,37,16,6,113,15,-1,-1,0,18,8,53,6,2,12,14,116,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,-8.0,2.0,-2.0,8.0,-2.0,-2.0,4.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,1V,1,21,4,57,4,13,4,2,26,6,1,14,24,18,26,25,18,6,132,15,-1,-1,0,22,9,61,7,2,14,17,132,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,1.0,-1.0,-5.0,-4.0,-3.0,4.0,-1.0,9.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,2M,0,11,2,44,4,8,0,2,11,2,1,4,7,12,24,19,11,4,82,15,-1,-1,0,13,6,38,4,1,9,11,82,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,-2.0,-4.0,6.0,0.0,1.0,-1.0,0.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,2V,0,19,9,68,11,11,1,1,28,2,1,33,30,6,30,23,17,8,148,15,-1,-1,0,24,10,69,8,2,16,19,148,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,-5.0,-1.0,-1.0,3.0,0.0,-5.0,9.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,3M,0,20,5,63,7,15,0,2,7,2,4,5,33,7,40,18,9,3,119,15,-1,-1,0,20,8,55,6,2,13,15,119,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,0.0,-3.0,8.0,1.0,0.0,2.0,-8.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,3V,2,16,12,62,4,14,1,1,19,2,3,41,5,2,23,34,15,8,131,15,-1,-1,0,21,9,61,7,2,14,17,131,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,2.0,-5.0,3.0,1.0,-3.0,0.0,0.0,2.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,4M,0,30,9,62,5,19,0,0,10,0,3,21,9,51,32,12,5,2,135,15,-1,-1,1,22,9,63,7,2,14,17,135,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,-1.0,8.0,0.0,-1.0,-2.0,-2.0,5.0,-7.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,4V,0,21,5,36,8,16,0,2,15,2,4,22,6,21,25,15,7,3,103,15,-1,-1,0,17,7,48,5,2,11,13,103,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,4.0,-2.0,-12.0,3.0,0.0,5.0,2.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,5M,0,18,11,55,5,13,1,0,24,1,1,14,19,48,25,9,10,1,127,15,-1,-1,0,21,9,59,7,2,13,16,127,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,-3.0,2.0,-4.0,-2.0,-1.0,0.0,8.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,5V,0,21,6,74,8,12,0,0,15,0,2,26,12,57,20,7,9,1,136,15,-1,-1,1,22,9,63,7,2,14,18,134,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,-1.0,-1.0,-3.0,11.0,1.0,-2.0,-2.0,-3.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,6M,0,26,8,60,4,22,1,2,14,3,2,18,42,28,24,14,6,3,137,15,-1,-1,0,22,9,64,7,2,15,18,137,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,4.0,-1.0,-4.0,-3.0,1.0,7.0,-4.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,6V,0,18,6,41,3,14,2,2,6,4,3,15,21,25,14,12,2,0,92,15,-1,-1,0,15,6,43,5,1,10,12,92,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,3.0,0.0,-2.0,-2.0,3.0,4.0,-6.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,7M,0,27,8,50,9,12,1,0,14,1,3,14,51,26,13,10,4,0,121,15,-1,-1,0,20,8,56,6,2,13,16,121,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,7.0,0.0,-6.0,3.0,-1.0,-1.0,-2.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,7V,3,21,11,69,3,7,0,2,13,2,2,29,37,22,12,17,8,2,129,15,-1,-1,0,21,9,60,7,2,14,16,129,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,3.0,0.0,2.0,9.0,-4.0,0.0,-7.0,-3.0
DEL MAULE,EMPEDRADO,LICEO SAN IGNACIO,8V-9,0,21,17,63,5,8,0,1,15,1,8,30,29,22,11,19,8,4,130,15,-1,-1,0,21,9,60,7,2,14,17,131,0.00326619488296135,0.16337408908970627,0.06712467101922444,0.46584124245584246,0.051329611265959287,0.015246430216490098,0.10568892465920898,0.12812883641060707,0.0,0.0,8.0,3.0,-2.0,-1.0,-6.0,-2.0
