,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.011607519591715047,0.15214783420463052,0.2863129404423305,0.2491827845988335,0.06544718927006789,0.008064049585591773,0.13356257633281746,0.09367510597401332
M,0.012260547663804279,0.06409957752156563,0.15984466311616952,0.21602538555443299,0.06792343608407704,0.03104277080151876,0.1923302669389478,0.25647335231948404
