REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,10V,1,10,25,31,2,17,0,3,16,3,0,20,39,10,17,14,3,2,105,18,-1,-1,1,7,20,25,5,3,20,24,105,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,3.0,5.0,6.0,-3.0,0.0,-3.0,-8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,1V,0,6,21,27,7,20,1,0,18,1,2,9,2,22,22,18,17,9,100,18,-1,-1,1,7,19,24,5,3,18,23,101,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,-1.0,-1.0,2.0,3.0,2.0,-2.0,2.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,2V,1,4,32,27,8,20,3,3,40,6,4,11,30,18,21,28,17,9,138,18,-1,-1,1,9,26,33,7,4,26,32,138,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,-5.0,6.0,-6.0,1.0,2.0,-6.0,8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,3V,1,8,22,21,3,25,5,1,28,6,0,11,34,4,30,23,7,5,114,18,-1,-1,1,8,22,27,6,3,21,26,114,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,0.0,0.0,-6.0,-3.0,3.0,4.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,4V,1,11,26,31,3,29,6,1,31,7,4,33,29,5,24,24,14,6,139,18,-1,-1,1,9,27,33,7,4,26,32,139,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,2.0,-1.0,-2.0,-4.0,3.0,3.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,5V,2,3,25,32,6,25,1,0,16,1,0,26,6,7,28,27,13,3,110,18,-1,-1,1,8,21,26,5,3,21,25,110,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,1.0,-5.0,4.0,6.0,1.0,-2.0,4.0,-9.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,6V,2,7,12,22,7,20,1,0,21,1,3,19,8,6,20,22,10,4,92,18,-1,-1,1,6,18,22,4,3,17,21,92,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,1.0,1.0,-6.0,0.0,3.0,-2.0,3.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,7V,1,8,24,31,6,20,2,0,36,2,0,26,7,32,37,17,8,1,128,18,-1,-1,1,9,24,31,6,4,24,29,128,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,-1.0,0.0,0.0,0.0,-2.0,-4.0,7.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,8V,1,9,27,23,5,18,2,2,30,4,2,29,13,42,15,5,8,3,117,18,-1,-1,1,8,22,28,6,3,22,27,117,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,1.0,5.0,-5.0,-1.0,1.0,-4.0,3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,ESCUELA BASICA MERCEDES URZUA DIAZ,9V,1,9,24,35,6,25,1,2,34,3,1,16,34,31,20,20,10,4,137,18,-1,-1,1,9,26,33,7,4,25,32,136,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,0.0,-2.0,2.0,-1.0,-1.0,0.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,LICEO MIREYA CATALAN URZUA,1M,0,7,8,23,8,18,3,0,32,3,0,7,6,5,24,34,19,4,99,18,-1,-1,0,7,19,24,5,3,18,23,99,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,0.0,-11.0,-1.0,3.0,0.0,0.0,9.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,LICEO MIREYA CATALAN URZUA,2M,2,3,18,28,6,22,1,0,32,1,1,10,5,26,27,22,13,8,112,18,-1,-1,1,8,21,27,5,3,21,26,112,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,1.0,-5.0,-3.0,1.0,1.0,-2.0,1.0,6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,LICEO MIREYA CATALAN URZUA,3M,0,12,21,32,6,26,3,0,29,3,1,10,17,12,36,30,19,5,129,18,-1,-1,1,9,25,31,6,3,24,30,130,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,-1.0,3.0,-4.0,1.0,0.0,0.0,2.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,LICEO MIREYA CATALAN URZUA,4M,1,12,20,28,11,19,2,4,29,6,3,14,24,8,23,25,22,7,126,18,-1,-1,1,9,24,30,6,4,23,29,126,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,3.0,-4.0,-2.0,5.0,2.0,-4.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,LICEO MIREYA CATALAN URZUA,5M,0,7,26,30,3,21,2,1,32,3,0,4,34,15,41,19,8,1,122,18,-1,-1,1,8,23,29,6,4,23,28,122,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,-1.0,-1.0,3.0,1.0,-3.0,-1.0,-2.0,4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,LICEO MIREYA CATALAN URZUA,6M,1,8,28,27,6,26,2,1,22,3,3,25,8,43,21,11,5,5,121,18,-1,-1,1,8,23,29,6,3,23,28,121,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,0.0,5.0,-2.0,0.0,0.0,3.0,-6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,LICEO MIREYA CATALAN URZUA,7M,0,11,24,33,9,28,4,3,30,7,3,17,16,45,30,18,7,6,142,18,-1,-1,1,10,27,34,7,4,26,33,142,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,-1.0,1.0,-3.0,-1.0,2.0,3.0,2.0,-3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,LICEO MIREYA CATALAN URZUA,8M,1,14,32,39,3,23,1,0,24,1,3,13,42,32,20,16,10,1,137,18,-1,-1,1,9,26,33,7,4,25,32,137,0.007373306007343018,0.06873551398116967,0.19142351692758075,0.23986288038863493,0.048442930386108356,0.028128795760135782,0.1854398656688668,0.23059319088016073,0.0,5.0,6.0,6.0,-4.0,-3.0,-2.0,-8.0
