,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.016642847742342756,0.35681217100444457,0.129602708617773,0.10049473534046191,0.11275549622625668,0.00022566008528349728,4.855076882323048e-06,0.2834615259065552
M,7.484017054680033e-07,0.37489822128714095,0.08125136365676633,0.40719929783457387,6.495840355536891e-05,0.009130405213711498,0.04551767468133527,0.0819373305212112
