,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.007371042948784397,0.11459127995489618,0.07381582388454981,0.25345469422008854,0.09835501011820699,0.0007633506027061201,0.21134267623982053,0.24030612203094745
M,0.0002472116455388084,0.0036003225687608943,0.19652413840437555,0.2856854184734015,0.004314935764521537,0.026317676224740995,0.148307113896397,0.3350031830222638
