REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,1M,0,8,11,26,4,39,1,0,25,1,1,8,5,13,34,30,16,7,114,14,-1,-1,1,9,18,33,5,2,30,16,114,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,-1.0,-1.0,-7.0,-7.0,-1.0,-1.0,9.0,9.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,1V,2,9,13,25,4,33,0,1,13,1,0,6,20,19,11,23,17,4,100,14,-1,-1,1,8,15,29,5,1,27,14,100,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,1.0,1.0,-2.0,-4.0,-1.0,0.0,6.0,-1.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,2M,0,13,20,29,4,42,3,0,19,3,0,13,35,2,30,29,17,4,130,14,-1,-1,1,10,20,38,6,2,34,19,130,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,-1.0,3.0,0.0,-9.0,-2.0,1.0,8.0,0.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,2V,2,11,26,36,4,29,2,3,21,5,2,44,12,3,21,30,17,5,134,14,-1,-1,1,10,21,39,6,2,36,19,134,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,1.0,1.0,5.0,-3.0,-2.0,3.0,-7.0,2.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,3M,0,9,27,46,7,40,2,3,15,5,1,30,8,21,48,21,16,4,149,14,-1,-1,1,11,23,44,7,2,40,21,149,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,-1.0,-2.0,4.0,2.0,0.0,3.0,0.0,-6.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,3V,0,4,13,49,10,22,1,1,17,2,4,20,3,2,38,23,11,6,117,14,-1,-1,1,9,18,34,5,2,31,17,107,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,-1.0,-5.0,-5.0,15.0,5.0,0.0,-9.0,0.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,4M,3,10,15,27,10,41,0,0,24,0,2,11,10,58,22,22,5,0,130,14,-1,-1,1,10,20,38,6,2,34,19,130,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,2.0,0.0,-5.0,-11.0,4.0,-2.0,7.0,5.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,4V,2,6,25,25,3,21,0,2,12,2,2,17,5,30,21,15,6,1,96,14,-1,-1,1,7,15,28,4,1,26,14,97,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,1.0,-1.0,10.0,-3.0,-1.0,1.0,-5.0,-2.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,5M,1,13,16,36,4,32,0,0,18,0,3,16,40,15,20,14,11,1,120,14,-1,-1,1,9,19,35,5,2,32,17,120,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,0.0,4.0,-3.0,1.0,-1.0,-2.0,0.0,1.0
DEL MAULE,VICHUQUEN,LICEO NUEVO HORIZONTE,5V,1,8,8,36,8,36,0,1,22,1,3,19,12,40,22,15,8,1,120,14,-1,-1,1,9,19,35,5,2,32,17,120,0.00919830577668912,0.07576277994985894,0.1544086378172416,0.2933694932508466,0.04542348386117523,0.013380216266009284,0.2653633852539241,0.14309369782425507,0.0,-1.0,-11.0,1.0,3.0,-1.0,4.0,5.0
