REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,30-49,50+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-49,P_FRANCO ALDO PARISI_30-49,P_GABRIEL BORIC_30-49,P_JOSE ANTONIO KAST_30-49,P_MARCO ENRIQUEZ-OMINAMI_30-49,P_NULO BLANCO_30-49,P_SEBASTIAN SICHEL_30-49,P_YASNA PROVOSTE_30-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,17V,1,24,18,81,6,15,0,2,21,2,3,7,56,35,29,21,13,4,168,51,-1,-1,1,22,22,74,8,3,16,22,10,91,67,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,0.0,2.0,-4.0,7.0,-2.0,-1.0,-1.0,-1.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,18V,0,32,19,82,6,19,0,2,18,2,1,12,73,34,26,13,17,2,178,51,-1,-1,1,25,23,78,9,3,17,22,13,107,58,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,-1.0,7.0,-4.0,4.0,-3.0,-1.0,2.0,-4.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,19V,2,28,30,76,9,17,0,1,15,1,2,18,71,27,19,23,16,1,178,51,-1,-1,1,26,24,77,9,2,17,22,20,98,59,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,1.0,2.0,6.0,-1.0,0.0,-1.0,0.0,-7.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,20V,4,32,22,46,10,16,0,1,16,1,3,15,107,6,4,7,4,1,147,51,-1,-1,1,26,20,63,7,2,13,15,18,113,16,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,3.0,6.0,2.0,-17.0,3.0,-1.0,3.0,1.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,21,1,13,3,39,3,6,0,0,8,0,3,8,4,45,12,0,1,0,73,51,-1,-1,0,13,10,31,3,1,7,8,11,49,13,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,1.0,0.0,-7.0,8.0,0.0,-1.0,-1.0,0.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,22,0,11,15,28,0,6,0,0,6,0,2,9,16,36,2,1,0,0,66,51,-1,-1,0,13,9,28,3,1,6,6,11,52,3,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,0.0,-2.0,6.0,0.0,-3.0,-1.0,0.0,0.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,23,0,24,11,38,4,6,1,1,9,2,3,8,68,7,2,5,0,1,94,51,-1,-1,1,17,13,40,4,1,8,10,11,75,8,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,-1.0,7.0,-2.0,-2.0,0.0,1.0,-2.0,-1.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,24,0,33,8,52,3,10,0,0,2,0,3,8,84,2,3,6,2,0,108,51,-1,-1,0,19,15,47,5,1,10,11,11,86,11,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,0.0,14.0,-7.0,5.0,-2.0,-1.0,0.0,-9.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,25,0,24,25,54,7,5,1,2,3,3,4,49,61,2,2,2,0,1,121,51,-1,-1,1,26,21,45,6,1,11,10,53,63,5,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,-1.0,-2.0,4.0,9.0,1.0,2.0,-6.0,-7.0
DE LA ARAUCANIA,CUNCO,COMPLEJO EDUCACIONAL JUAN BOSCO,26,2,37,19,47,8,8,0,1,7,1,3,88,29,2,5,1,1,0,129,51,-1,-1,1,31,27,43,6,1,11,9,91,31,7,0.00679838755841565,0.2723754421812683,0.24035588828028118,0.2840637228343663,0.04774740678217012,0.005022726569118927,0.0864648295154289,0.05717159627895036,0.004508963447726435,0.18425886288482768,0.12599186069431512,0.44805282197370894,0.04454301931723722,0.010039323232172152,0.08595905461138789,0.09664609383862463,0.008917120099597343,0.034784674645109,0.11970500901055617,0.4513309053643543,0.05707561564982748,0.02482678402840408,0.11166611809098043,0.19169377311117108,1.0,6.0,-8.0,4.0,2.0,0.0,-3.0,-2.0
