REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,30-49,50+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-49,P_FRANCO ALDO PARISI_30-49,P_GABRIEL BORIC_30-49,P_JOSE ANTONIO KAST_30-49,P_MARCO ENRIQUEZ-OMINAMI_30-49,P_NULO BLANCO_30-49,P_SEBASTIAN SICHEL_30-49,P_YASNA PROVOSTE_30-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL BIOBIO,SANTA JUANA,ESCUELA DIEGO PORTALES,16V,1,18,29,55,7,12,0,2,17,2,11,20,11,47,20,20,10,2,141,39,-1,-1,2,23,24,55,9,2,11,15,31,58,52,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,-1.0,-5.0,5.0,0.0,-2.0,0.0,1.0,2.0
DEL BIOBIO,SANTA JUANA,ESCUELA DIEGO PORTALES,17V,4,28,31,54,5,9,2,0,14,2,8,29,36,24,17,17,15,1,147,39,-1,-1,2,25,26,57,9,2,11,15,37,60,50,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,2.0,3.0,5.0,-3.0,-4.0,0.0,-2.0,-1.0
DEL BIOBIO,SANTA JUANA,ESCUELA DIEGO PORTALES,18V,1,20,23,73,8,13,3,0,13,3,5,15,56,30,17,21,8,2,154,39,-1,-1,1,24,26,62,10,2,13,16,20,86,48,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,0.0,-4.0,-3.0,11.0,-2.0,1.0,0.0,-3.0
DEL BIOBIO,SANTA JUANA,ESCUELA DIEGO PORTALES,19V,2,29,34,35,12,9,0,1,7,1,13,54,18,13,16,6,9,0,129,39,-1,-1,3,26,26,44,8,2,9,11,67,31,31,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,-1.0,3.0,8.0,-9.0,4.0,-1.0,0.0,-4.0
DEL BIOBIO,SANTA JUANA,ESCUELA DIEGO PORTALES,20,3,25,16,33,4,6,1,2,6,3,12,62,8,3,4,3,4,0,96,39,-1,-1,2,23,22,29,6,2,6,6,74,11,11,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,1.0,2.0,-6.0,4.0,-2.0,1.0,0.0,0.0
DEL BIOBIO,SANTA JUANA,ESCUELA DIEGO PORTALES,21,3,16,24,50,5,16,0,3,12,3,18,18,22,18,18,16,18,1,129,39,-1,-1,2,21,23,49,8,2,10,14,36,40,53,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,1.0,-5.0,1.0,1.0,-3.0,1.0,6.0,-2.0
DEL BIOBIO,SANTA JUANA,ESCUELA DIEGO PORTALES,22,6,29,34,48,8,13,0,0,7,0,9,68,26,8,11,13,8,2,145,39,-1,-1,3,29,30,50,9,2,10,12,77,34,34,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,3.0,0.0,4.0,-2.0,-1.0,-2.0,3.0,-5.0
DEL BIOBIO,SANTA JUANA,ESCUELA RECAREDO VIGUERAS ARANEDA,10M,4,27,20,47,10,8,1,0,10,1,2,4,32,3,44,32,7,3,127,39,-1,-1,2,15,18,54,8,2,10,18,6,35,86,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,2.0,12.0,2.0,-7.0,2.0,-1.0,-2.0,-8.0
DEL BIOBIO,SANTA JUANA,ESCUELA RECAREDO VIGUERAS ARANEDA,11M,2,22,27,59,8,10,0,2,14,2,0,8,26,24,59,17,8,2,144,39,-1,-1,2,18,21,60,9,3,12,19,8,50,86,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,0.0,4.0,6.0,-1.0,-1.0,-1.0,-2.0,-5.0
DEL BIOBIO,SANTA JUANA,ESCUELA RECAREDO VIGUERAS ARANEDA,12M,0,34,29,54,16,14,0,1,18,1,3,4,37,79,28,11,4,0,166,39,-1,-1,1,26,27,68,10,2,15,17,7,116,43,0.03030841811655726,0.26583752966035074,0.2590387153272673,0.27187600059954337,0.05537101021271448,0.018674558189279274,0.05226674613962652,0.046627021754661206,0.0003912371691678189,0.17294143301115628,0.172545943642099,0.41132173899578073,0.06061277249882554,0.009706222433366092,0.09296546262742711,0.07951518962217761,0.01571560923779339,0.08724333885847799,0.12076956403431449,0.436281605842029,0.06755862464619036,0.022345564542347585,0.07771645871855616,0.172369234120291,-1.0,8.0,2.0,-14.0,6.0,-1.0,-1.0,1.0
