,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18-29,0.027868641678625853,0.1980898833514087,0.3843921576252557,0.21990289765009577,0.05146352632317168,0.011302208809934116,0.0847285096871215,0.02225217487438674
30-39,0.020198283858301278,0.22257961471258622,0.3333414746914496,0.2630305012503051,0.02995837226756616,0.01065218817072412,0.08711719083222046,0.0331223742168471
40-49,0.012206666062885792,0.1271148500385855,0.2390903315748819,0.35141321225896655,0.051937413638004866,0.006232441717854196,0.1447237264951393,0.06728135821368177
50+,0.007622222523608442,0.07240621563854568,0.20932798013739368,0.31125264267347846,0.0901498864460378,0.01641667913710994,0.1441329783473062,0.14869139509651957
