REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,32V,5,15,31,32,8,6,0,3,12,3,4,1,17,22,10,12,23,5,11,1,3,2,0,0,0,1,112,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,33V,1,18,46,32,8,4,2,2,11,4,3,4,15,16,14,13,21,6,10,5,11,4,0,0,1,0,124,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,34V,2,9,29,30,7,10,1,0,5,1,2,4,7,16,15,15,14,3,5,4,5,2,1,0,0,0,93,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,35V,1,17,55,47,11,5,2,1,20,3,2,2,12,14,32,8,45,4,23,3,7,2,4,0,1,0,159,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,36V,2,19,47,41,15,17,2,2,15,4,1,2,9,9,31,11,42,6,17,2,21,2,4,1,1,0,160,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,37V,4,18,38,64,7,10,1,2,16,3,3,2,8,6,50,16,27,1,19,4,10,0,10,0,3,0,160,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,38V,5,23,52,42,12,13,2,3,13,5,3,1,8,10,28,14,41,2,25,2,17,4,9,0,1,0,165,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,39V,5,27,65,34,9,8,0,3,13,3,7,3,15,24,23,18,15,10,17,12,9,4,5,1,0,0,164,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,40,1,42,24,28,6,4,0,0,9,0,1,2,5,4,91,4,1,1,1,3,0,0,1,0,0,0,114,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,41,1,31,43,14,5,5,0,2,7,2,2,3,65,3,15,12,5,0,2,0,1,0,0,0,0,0,108,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,42,2,18,44,18,1,4,0,1,5,1,0,4,50,11,10,7,3,1,0,3,2,1,1,0,0,0,93,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,12M,1,9,29,26,14,8,2,2,22,4,1,2,0,4,3,7,10,3,9,26,2,29,1,9,1,6,113,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,13M,0,13,30,25,14,9,1,0,20,1,1,0,3,7,1,2,17,0,7,29,0,31,0,7,0,7,112,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,14M,1,7,28,25,15,9,2,1,22,3,0,3,3,3,6,1,6,4,8,33,0,27,0,13,0,3,110,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,15M,0,12,26,27,12,4,2,2,23,4,0,0,2,3,2,5,13,0,1,35,0,31,1,11,0,5,108,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,16M,1,12,32,25,12,9,1,1,21,2,1,1,4,3,3,3,19,4,0,32,1,27,0,12,0,4,114,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,17M,2,18,20,23,13,11,1,1,29,2,0,0,2,0,5,1,23,7,0,44,3,20,0,9,0,4,118,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,18M,1,11,31,34,13,9,1,1,22,2,0,1,6,3,6,2,20,36,1,26,0,16,0,6,0,1,123,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,19M,0,16,38,27,18,13,1,3,33,4,1,2,4,5,31,3,4,56,0,24,0,10,2,5,0,2,149,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,20M,1,17,55,36,18,10,2,4,22,6,1,2,6,3,27,6,5,59,1,33,0,14,0,7,0,1,165,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,21M,0,24,39,30,22,11,0,1,25,1,2,1,4,4,26,2,3,65,1,18,1,16,2,4,0,3,152,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,ESCUELA SANTIAGO BUERAS,22M,1,16,35,38,16,14,1,2,25,3,0,1,3,8,24,11,2,54,1,21,1,19,0,1,0,2,148,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,10V,2,15,29,22,17,11,2,2,27,4,3,1,3,6,3,1,1,46,10,1,32,0,16,0,4,0,127,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,11V,2,18,30,30,14,5,0,0,24,0,0,1,7,4,5,5,2,56,11,2,14,2,11,1,1,0,123,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,12V,0,11,32,33,7,6,0,2,31,2,1,1,5,2,3,31,2,5,25,1,22,1,20,0,3,0,122,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,13V,0,17,27,28,11,5,1,1,24,2,0,0,5,5,2,36,3,3,15,2,23,3,11,0,6,0,114,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,14V,1,15,39,34,19,12,1,2,26,3,1,3,10,5,4,54,0,5,21,0,24,0,16,1,5,0,149,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,15V,1,16,40,38,12,9,1,0,21,1,0,3,4,3,1,58,2,5,21,4,17,1,18,0,1,0,138,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,16V,2,11,40,29,14,13,3,1,28,4,2,2,4,3,6,55,2,3,14,2,24,2,21,0,1,0,141,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,17V,0,27,41,34,10,11,0,3,20,3,3,1,5,5,10,52,2,3,18,2,28,2,9,0,6,0,146,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,18V,1,23,36,25,6,5,0,2,14,2,1,1,5,34,2,24,6,4,10,1,13,0,7,1,2,0,112,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,8V,0,10,31,24,9,3,1,2,18,3,1,1,4,7,1,3,3,22,12,8,20,0,11,0,4,1,98,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO GABRIELA MISTRAL,9V,3,12,27,20,13,6,1,2,19,3,1,0,2,11,3,7,1,28,9,8,13,1,17,0,2,0,103,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,1V,2,9,24,24,3,6,3,2,10,5,2,0,4,8,4,6,2,2,6,2,16,0,22,1,7,1,83,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,23M,2,17,51,36,19,11,2,1,24,3,1,1,7,4,10,42,5,48,3,20,3,11,2,4,0,2,163,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,24M,3,19,42,48,16,11,0,5,22,5,0,2,4,6,10,46,2,50,2,14,1,14,0,8,0,6,166,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,25M,2,13,59,58,14,16,2,3,25,5,4,1,4,3,15,60,6,48,1,23,1,15,0,9,0,2,192,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,26M,1,33,41,33,11,10,1,0,11,1,1,4,7,8,42,24,5,16,2,16,1,10,0,4,0,0,141,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,2V,1,3,22,17,4,5,1,2,18,3,1,1,2,7,0,5,2,4,7,1,16,1,19,2,4,1,73,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,3V,2,2,17,27,2,2,0,1,22,1,2,1,4,2,0,5,1,2,8,0,23,0,19,1,7,0,75,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,4V,0,6,16,35,4,7,0,1,23,1,1,3,2,3,4,5,2,4,9,0,31,3,16,0,7,1,92,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,5V,0,6,28,22,7,5,0,0,17,0,2,1,6,8,4,3,0,4,9,2,19,7,18,1,2,0,85,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,6V,0,5,27,19,8,7,2,1,13,3,1,0,3,3,6,3,4,5,10,1,20,2,20,0,4,0,82,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,LICEO LUIS CRUZ MARTINEZ,7V,1,10,19,11,3,7,0,2,11,2,1,2,3,3,1,3,0,14,16,3,8,0,7,0,5,0,64,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,11V-12V,0,17,53,52,12,8,2,0,10,2,2,0,18,15,24,21,21,8,23,3,13,2,1,1,1,1,154,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,13V-15V,1,9,44,29,9,7,0,1,12,1,1,0,7,17,11,11,26,5,13,2,13,2,3,1,1,0,112,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,16V-17V,0,10,18,21,4,3,1,1,11,2,2,1,8,4,5,8,21,1,5,0,7,2,4,0,0,1,69,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,18V-19V,1,10,35,25,6,8,0,1,3,1,1,3,11,16,7,8,14,6,9,5,4,3,2,0,0,0,89,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,20V-21V,0,12,28,17,4,5,0,1,8,1,1,5,5,8,4,9,10,7,12,1,5,4,2,0,2,0,75,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,22V-24V,0,20,41,48,12,13,0,2,11,2,1,0,9,7,33,6,42,1,23,0,13,2,7,0,3,0,147,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,23V,1,6,24,24,11,5,1,1,8,2,2,0,3,2,23,6,12,1,7,0,17,2,3,0,3,0,81,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,6V-8V,1,17,45,27,15,3,2,3,27,5,1,3,8,7,12,6,6,2,37,1,35,2,13,0,7,0,140,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,COLEGIO MARIA AUXILIADORA,9V-10V,3,12,30,21,12,7,1,3,16,4,2,2,10,11,6,7,4,7,22,3,12,5,11,1,2,0,105,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,LICEO HERNANDO DE MAGALLANES,1M,0,1,27,25,4,5,1,1,13,2,0,2,1,0,0,1,2,0,3,10,8,28,3,11,0,8,77,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,LICEO HERNANDO DE MAGALLANES,1V,0,5,18,17,2,7,0,2,7,2,0,0,1,3,1,3,0,9,5,5,16,1,7,0,6,0,58,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,LICEO HERNANDO DE MAGALLANES,2M,0,5,22,19,7,10,3,6,17,9,0,0,1,1,0,1,11,1,7,24,1,21,0,14,0,7,89,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
