REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA PUNTA,LICEO ELVIRA SANCHEZ DE GARCES,1,1,15,56,49,12,29,1,0,15,1,3,25,28,30,32,27,23,10,178,6,-1,-1,2,24,48,45,13,2,24,20,178,0.009596928982725527,0.1343570057581574,0.2706333973128599,0.2514395393474088,0.07389635316698656,0.012476007677543186,0.1343570057581574,0.11324376199616124,-1.0,-9.0,8.0,4.0,-1.0,-1.0,5.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA PUNTA,LICEO ELVIRA SANCHEZ DE GARCES,2,1,26,55,41,11,22,0,2,27,2,1,24,26,31,38,34,25,6,185,6,-1,-1,2,25,50,46,14,2,25,21,185,0.009596928982725527,0.1343570057581574,0.2706333973128599,0.2514395393474088,0.07389635316698656,0.012476007677543186,0.1343570057581574,0.11324376199616124,-1.0,1.0,5.0,-5.0,-3.0,0.0,-3.0,6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA PUNTA,LICEO ELVIRA SANCHEZ DE GARCES,3,0,20,45,39,19,27,2,3,29,5,2,44,15,31,32,26,26,8,184,6,-1,-1,2,25,50,46,13,2,25,21,184,0.009596928982725527,0.1343570057581574,0.2706333973128599,0.2514395393474088,0.07389635316698656,0.012476007677543186,0.1343570057581574,0.11324376199616124,-2.0,-5.0,-5.0,-7.0,6.0,3.0,2.0,8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA PUNTA,LICEO ELVIRA SANCHEZ DE GARCES,4,4,29,48,49,11,22,1,1,12,2,42,26,20,30,23,22,13,1,177,6,-1,-1,2,24,48,44,13,2,24,20,177,0.009596928982725527,0.1343570057581574,0.2706333973128599,0.2514395393474088,0.07389635316698656,0.012476007677543186,0.1343570057581574,0.11324376199616124,2.0,5.0,0.0,5.0,-2.0,0.0,-2.0,-8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA PUNTA,LICEO ELVIRA SANCHEZ DE GARCES,5,1,35,60,51,18,20,0,2,25,2,10,30,47,41,36,34,12,2,212,6,-1,-1,2,28,57,53,16,3,29,24,212,0.009596928982725527,0.1343570057581574,0.2706333973128599,0.2514395393474088,0.07389635316698656,0.012476007677543186,0.1343570057581574,0.11324376199616124,-1.0,7.0,3.0,-2.0,2.0,-1.0,-9.0,1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA PUNTA,LICEO ELVIRA SANCHEZ DE GARCES,6,3,15,18,33,6,20,1,0,10,1,0,18,38,11,10,17,11,1,106,6,-1,-1,1,14,29,27,8,1,14,12,106,0.009596928982725527,0.1343570057581574,0.2706333973128599,0.2514395393474088,0.07389635316698656,0.012476007677543186,0.1343570057581574,0.11324376199616124,2.0,1.0,-11.0,6.0,-2.0,0.0,6.0,-2.0
