,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.013811794357989673,0.3360715258151474,0.27926544374252077,0.16406769160291323,0.07312019699752476,0.004732157036492214,0.0741026057292948,0.054828584718117405
M,0.012525399138428128,0.08396499305273444,0.2570457237587025,0.2142049972625802,0.1111682338744402,0.018713558138592705,0.10061579924015535,0.20176129553436653
