,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.026232067925104,0.27732831018771703,0.005854594233878868,0.30460350190052965,0.06270240823860085,0.0005915472597754228,0.10297867607702846,0.21970889417736567
M,9.563977256936725e-13,0.047527177121325474,0.3942952558593392,0.11721652799003002,0.23716783397464214,0.056301988720220596,0.0949381461373361,0.052553070196150124
