,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.017207855772695294,0.30374117164170017,0.2941400569474138,0.1564164171757974,0.05406709188960082,0.011445430108596305,0.07602462749329475,0.08695734897090125
M,0.00775102581598542,0.15221951872852016,0.22883659970641726,0.16778245393083704,0.06959637599578442,0.013766499629309616,0.0998722910642665,0.26017523512887947
