REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,H,M,P_EDUARDO ARTES_H,P_FRANCO ALDO PARISI_H,P_GABRIEL BORIC_H,P_JOSE ANTONIO KAST_H,P_MARCO ENRIQUEZ-OMINAMI_H,P_NULO BLANCO_H,P_SEBASTIAN SICHEL_H,P_YASNA PROVOSTE_H,P_EDUARDO ARTES_M,P_FRANCO ALDO PARISI_M,P_GABRIEL BORIC_M,P_JOSE ANTONIO KAST_M,P_MARCO ENRIQUEZ-OMINAMI_M,P_NULO BLANCO_M,P_SEBASTIAN SICHEL_M,P_YASNA PROVOSTE_M,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,10,6,12,49,32,14,21,4,0,10,4,1,1,9,16,22,32,17,26,4,9,5,5,0,1,0,0,148,19,-1,-1,3,18,55,27,14,4,15,12,124,24,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,3.0,-6.0,-6.0,5.0,0.0,0.0,6.0,-2.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,11,2,20,74,30,12,14,4,1,13,5,4,6,3,13,22,52,22,22,8,9,1,6,1,1,0,0,170,19,-1,-1,3,20,64,31,16,5,17,14,144,26,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,-1.0,0.0,10.0,-1.0,-4.0,0.0,-3.0,-1.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,12,2,17,93,52,12,11,0,1,14,1,6,10,11,19,37,50,25,23,8,9,1,2,1,1,0,0,202,19,-1,-1,4,25,78,37,18,5,20,15,181,22,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,-2.0,-8.0,15.0,15.0,-6.0,-4.0,-9.0,-1.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,13,4,32,78,26,17,15,0,2,15,2,2,2,19,26,36,49,18,16,7,7,2,3,1,1,0,0,189,19,-1,-1,3,24,73,34,17,5,19,14,168,21,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,1.0,8.0,5.0,-8.0,0.0,-3.0,-4.0,1.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,1M,1,4,33,43,14,15,3,0,32,3,0,0,6,1,2,6,5,2,11,29,8,40,1,24,2,9,145,19,-1,-1,1,9,29,31,20,11,16,28,22,124,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,0.0,-5.0,4.0,12.0,-6.0,-8.0,-1.0,4.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,1V,0,9,39,30,15,8,7,8,23,15,1,0,2,10,2,5,3,19,11,11,33,12,20,2,8,0,139,19,-1,-1,1,10,33,29,18,9,16,23,42,97,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,-1.0,-1.0,6.0,1.0,-3.0,6.0,-8.0,0.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,2M,2,19,42,21,19,18,7,6,21,13,0,1,3,6,2,3,28,4,4,38,0,41,0,17,0,8,155,19,-1,-1,1,12,37,32,20,10,17,26,47,108,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,1.0,7.0,5.0,-11.0,-1.0,3.0,1.0,-5.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,2V,2,10,41,24,22,19,9,2,28,11,0,1,2,8,5,6,4,37,30,4,36,1,21,1,0,0,157,19,-1,-1,2,13,41,32,19,9,17,24,63,93,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,0.0,-3.0,0.0,-8.0,3.0,2.0,2.0,4.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,3M,2,13,27,26,26,17,3,3,21,6,2,0,3,4,5,2,22,25,3,38,1,26,0,7,0,0,138,19,-1,-1,1,12,38,28,16,8,15,20,63,75,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,1.0,1.0,-11.0,-2.0,10.0,-2.0,2.0,1.0
DE VALPARAISO,ISLA DE PASCUA,LICEO LORENZO BAEZA VEGA,3V,0,17,53,34,17,20,3,2,18,5,0,1,5,7,3,55,21,5,27,0,22,1,12,0,4,0,164,19,-1,-1,2,16,51,32,18,8,17,20,97,66,0.01978496032483379,0.1347771332531944,0.41349691161908236,0.17601908478050804,0.08414566701703335,0.018883960662913077,0.0951169284695398,0.05777535387289512,0.002884435703127834,0.04729920690170397,0.16187091118561886,0.2198571603524235,0.14535095782263907,0.08711251535842383,0.11859334793632655,0.21703146473973628,-2.0,1.0,2.0,2.0,-1.0,-3.0,3.0,-2.0
