REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,H,M,P_EDUARDO ARTES_H,P_FRANCO ALDO PARISI_H,P_GABRIEL BORIC_H,P_JOSE ANTONIO KAST_H,P_MARCO ENRIQUEZ-OMINAMI_H,P_NULO BLANCO_H,P_SEBASTIAN SICHEL_H,P_YASNA PROVOSTE_H,P_EDUARDO ARTES_M,P_FRANCO ALDO PARISI_M,P_GABRIEL BORIC_M,P_JOSE ANTONIO KAST_M,P_MARCO ENRIQUEZ-OMINAMI_M,P_NULO BLANCO_M,P_SEBASTIAN SICHEL_M,P_YASNA PROVOSTE_M,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,VILLA CERRO CASTILLO,ESCUELA RURAL CERRO CASTILLO,1M,2,6,20,40,5,23,2,2,19,4,1,3,4,9,4,13,3,12,3,25,3,17,1,16,1,4,119,3,-1,-1,1,7,20,45,7,4,19,16,49,70,1.310208112202959e-13,0.14034244112555813,0.18063650017647406,0.35867923455447365,0.038795239296010225,0.033053992775179813,0.19341404455694847,0.05507854751522471,0.020140509642583362,0.008041200838745668,0.15289395511258472,0.38899883622874754,0.06683737081211125,0.039170963078416665,0.13304204098484762,0.19087512330196313,1.0,-1.0,0.0,-5.0,-2.0,0.0,4.0,3.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,VILLA CERRO CASTILLO,ESCUELA RURAL CERRO CASTILLO,1V,1,7,16,42,7,12,4,0,11,4,0,2,2,4,9,5,14,2,20,2,21,1,8,2,7,1,100,3,-1,-1,1,6,16,38,6,4,15,14,38,62,1.310208112202959e-13,0.14034244112555813,0.18063650017647406,0.35867923455447365,0.038795239296010225,0.033053992775179813,0.19341404455694847,0.05507854751522471,0.020140509642583362,0.008041200838745668,0.15289395511258472,0.38899883622874754,0.06683737081211125,0.039170963078416665,0.13304204098484762,0.19087512330196313,0.0,1.0,0.0,4.0,1.0,0.0,-3.0,-3.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,VILLA CERRO CASTILLO,ESCUELA RURAL CERRO CASTILLO,2,0,10,15,32,4,15,1,2,7,3,3,0,9,17,11,16,7,6,6,1,3,5,1,1,0,0,86,3,-1,-1,0,10,15,31,4,3,16,7,69,17,1.310208112202959e-13,0.14034244112555813,0.18063650017647406,0.35867923455447365,0.038795239296010225,0.033053992775179813,0.19341404455694847,0.05507854751522471,0.020140509642583362,0.008041200838745668,0.15289395511258472,0.38899883622874754,0.06683737081211125,0.039170963078416665,0.13304204098484762,0.19087512330196313,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
