REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,H,M,P_EDUARDO ARTES_H,P_FRANCO ALDO PARISI_H,P_GABRIEL BORIC_H,P_JOSE ANTONIO KAST_H,P_MARCO ENRIQUEZ-OMINAMI_H,P_NULO BLANCO_H,P_SEBASTIAN SICHEL_H,P_YASNA PROVOSTE_H,P_EDUARDO ARTES_M,P_FRANCO ALDO PARISI_M,P_GABRIEL BORIC_M,P_JOSE ANTONIO KAST_M,P_MARCO ENRIQUEZ-OMINAMI_M,P_NULO BLANCO_M,P_SEBASTIAN SICHEL_M,P_YASNA PROVOSTE_M,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS RIOS,RININAHUE,ESCUELA RURAL RININAHUE,1M,6,14,16,91,7,24,0,1,15,1,0,2,7,7,18,18,7,12,2,38,3,34,0,16,0,10,174,8,-1,-1,2,12,20,84,7,7,20,22,71,103,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556,4.0,2.0,-4.0,7.0,0.0,-6.0,4.0,-7.0
DE LOS RIOS,RININAHUE,ESCUELA RURAL RININAHUE,1V,1,7,14,61,5,14,1,0,19,1,2,2,2,6,2,8,6,3,29,2,28,5,19,1,7,0,122,8,-1,-1,2,7,13,57,6,6,14,17,31,91,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556,-1.0,0.0,1.0,4.0,-1.0,-5.0,0.0,2.0
DE LOS RIOS,RININAHUE,ESCUELA RURAL RININAHUE,2M,1,9,15,69,7,12,6,1,18,7,4,1,7,8,8,5,4,5,2,42,2,26,2,16,0,7,138,8,-1,-1,2,9,15,65,7,6,16,18,42,97,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556,-1.0,0.0,0.0,4.0,0.0,1.0,-4.0,0.0
DE LOS RIOS,RININAHUE,ESCUELA RURAL RININAHUE,2V,3,11,17,65,4,14,9,4,24,13,2,3,3,6,10,14,4,9,31,3,33,1,22,0,9,0,151,8,-1,-1,2,10,16,72,7,7,18,19,51,99,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556,1.0,1.0,1.0,-7.0,-3.0,6.0,-4.0,5.0
DE LOS RIOS,RININAHUE,ESCUELA RURAL RININAHUE,3M,0,9,18,81,1,21,2,2,17,4,2,2,3,6,7,27,3,40,0,37,0,12,1,5,0,7,151,8,-1,-1,1,12,18,76,5,4,18,17,90,62,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556,-1.0,-3.0,0.0,5.0,-4.0,0.0,3.0,0.0
DE LOS RIOS,RININAHUE,ESCUELA RURAL RININAHUE,3V,0,6,20,52,9,23,5,4,16,9,1,2,3,6,6,7,17,3,31,3,32,2,15,2,5,0,135,8,-1,-1,2,9,15,64,6,6,16,17,45,90,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556,-2.0,-3.0,5.0,-12.0,3.0,3.0,7.0,-1.0
DE LOS RIOS,RININAHUE,ESCUELA RURAL RININAHUE,4V,2,16,10,77,9,12,5,3,19,8,0,3,3,5,18,6,48,1,35,3,17,2,7,1,4,0,153,8,-1,-1,1,12,18,76,5,5,18,18,84,69,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556,1.0,4.0,-8.0,1.0,4.0,3.0,-6.0,1.0
DE LOS RIOS,RININAHUE,ESCUELA RURAL RININAHUE,5V,0,6,14,36,1,9,0,0,8,0,3,1,7,10,12,13,8,5,3,2,2,3,1,2,2,0,74,8,-1,-1,0,7,9,39,1,1,9,8,59,15,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556,0.0,-1.0,5.0,-3.0,0.0,-1.0,0.0,0.0
