,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,6.0077546157646826e-05,0.10829625809879824,0.13153406541994123,0.5498156701168437,0.00450594964781139,0.0029186146477358987,0.11642777694497998,0.08644158757773185
M,0.020759419343230803,0.043240816756300766,0.09892763208846247,0.4356617726879169,0.0650964107795128,0.06577341190822515,0.11839479701123558,0.15214573942511556
