REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-39,50+,P_EDUARDO ARTES_18-39,P_FRANCO ALDO PARISI_18-39,P_GABRIEL BORIC_18-39,P_JOSE ANTONIO KAST_18-39,P_MARCO ENRIQUEZ-OMINAMI_18-39,P_NULO BLANCO_18-39,P_SEBASTIAN SICHEL_18-39,P_YASNA PROVOSTE_18-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS LAGOS,RIO NEGRO,ESCUELA ANDREW JACKSON,19M,1,27,27,56,5,23,0,3,27,3,1,18,57,38,25,19,10,1,169,40,-1,-1,1,26,24,58,9,3,17,31,76,55,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,0.0,1.0,3.0,-2.0,-4.0,0.0,6.0,-4.0
DE LOS LAGOS,RIO NEGRO,ESCUELA ANDREW JACKSON,19V,1,21,19,33,6,12,1,0,34,1,3,17,32,28,17,19,8,3,127,40,-1,-1,1,19,18,44,6,2,13,24,52,47,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,0.0,2.0,1.0,-11.0,0.0,-1.0,-1.0,10.0
DE LOS LAGOS,RIO NEGRO,ESCUELA ANDREW JACKSON,20V,1,28,26,71,3,11,1,4,25,5,9,19,50,38,29,16,7,2,170,40,-1,-1,1,27,24,58,9,3,17,31,78,54,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,0.0,1.0,2.0,13.0,-6.0,2.0,-6.0,-6.0
DE LOS LAGOS,RIO NEGRO,ESCUELA ANDREW JACKSON,21V,0,21,24,48,7,23,2,0,27,2,4,16,49,33,27,17,6,0,152,40,-1,-1,1,24,22,52,8,3,15,27,69,50,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,-1.0,-3.0,2.0,-4.0,-1.0,-1.0,8.0,0.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,10V,2,21,22,42,7,13,2,1,37,3,1,63,4,3,30,20,16,10,147,40,-1,-1,1,21,22,50,6,3,15,29,68,76,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,1.0,0.0,0.0,-8.0,1.0,0.0,-2.0,8.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,11V,0,17,21,30,3,13,0,3,36,3,8,23,7,6,38,24,15,2,123,40,-1,-1,1,15,18,41,5,2,14,27,38,79,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,-1.0,2.0,3.0,-11.0,-2.0,1.0,-1.0,9.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,12V,0,35,28,45,10,21,1,2,29,3,5,37,29,19,35,31,12,4,171,40,-1,-1,1,24,25,58,8,3,18,34,71,82,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,-1.0,11.0,3.0,-13.0,2.0,0.0,3.0,-5.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,13V,0,13,21,38,7,11,0,3,31,3,6,29,7,4,34,30,10,4,124,40,-1,-1,1,16,18,41,5,3,14,26,42,78,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,-1.0,-3.0,3.0,-3.0,2.0,0.0,-3.0,5.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,14V,2,13,28,43,6,10,1,1,12,2,3,28,4,14,39,18,10,0,116,40,-1,-1,1,14,17,39,5,2,13,25,35,67,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,1.0,-1.0,11.0,4.0,1.0,0.0,-3.0,-13.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,1V,1,13,11,21,2,16,2,2,14,4,4,15,4,5,8,18,22,6,82,40,-1,-1,1,10,12,27,3,2,9,18,23,54,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,0.0,3.0,-1.0,-6.0,-1.0,2.0,7.0,-4.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,2V,2,4,18,26,2,10,1,5,27,6,4,12,1,3,33,20,17,5,95,40,-1,-1,1,9,14,31,4,2,11,23,17,75,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,1.0,-5.0,4.0,-5.0,-2.0,4.0,-1.0,4.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,3V,0,9,12,45,4,18,0,0,29,0,2,12,2,25,29,24,16,6,117,40,-1,-1,1,12,16,40,6,2,13,27,16,75,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,-1.0,-3.0,-4.0,5.0,-2.0,-2.0,5.0,2.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,4V,2,17,24,49,13,17,2,3,32,5,2,8,5,65,35,24,18,3,159,40,-1,-1,1,17,21,55,9,3,18,35,15,80,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,1.0,0.0,3.0,-6.0,4.0,2.0,-1.0,-3.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,5V,2,7,18,55,2,14,3,2,40,5,1,9,32,17,28,33,17,6,143,40,-1,-1,1,18,21,48,6,3,16,30,42,84,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,1.0,-11.0,-3.0,7.0,-4.0,2.0,-2.0,10.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,6V,0,21,17,47,9,19,3,1,30,4,2,7,55,12,28,18,18,6,147,40,-1,-1,1,21,22,50,6,3,15,29,64,70,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,-1.0,0.0,-5.0,-3.0,3.0,1.0,4.0,1.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,7V,1,22,13,58,8,12,2,3,23,5,3,9,59,1,29,32,8,2,142,40,-1,-1,1,21,21,48,6,3,15,27,71,71,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,0.0,1.0,-8.0,10.0,2.0,2.0,-3.0,-4.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,8V,3,18,22,43,7,13,3,1,31,4,0,9,51,4,26,30,18,3,141,40,-1,-1,1,20,21,47,6,3,15,28,60,77,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,2.0,-2.0,1.0,-4.0,1.0,1.0,-2.0,3.0
DE LOS LAGOS,RIO NEGRO,ESCUELA RIO NEGRO,9V,0,15,23,52,6,24,1,2,33,3,2,36,26,1,33,29,20,9,156,40,-1,-1,1,21,24,52,6,3,17,32,64,91,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,-1.0,-6.0,-1.0,0.0,0.0,0.0,7.0,1.0
DE LOS LAGOS,RIO NEGRO,LICEO JOSE TORIBIO MEDINA,10M,0,20,18,54,6,13,0,3,28,3,3,3,50,3,34,32,14,3,142,40,-1,-1,1,19,21,48,6,3,15,29,56,83,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,-1.0,1.0,-3.0,6.0,0.0,0.0,-2.0,-1.0
DE LOS LAGOS,RIO NEGRO,LICEO JOSE TORIBIO MEDINA,11M,2,26,13,55,4,11,1,1,27,2,4,7,47,2,33,25,18,4,140,40,-1,-1,1,19,21,47,6,3,15,28,58,80,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,1.0,7.0,-8.0,8.0,-2.0,-1.0,-4.0,-1.0
DE LOS LAGOS,RIO NEGRO,LICEO JOSE TORIBIO MEDINA,12M,2,14,28,48,6,14,0,1,20,1,0,23,20,1,38,31,13,7,133,40,-1,-1,1,16,20,44,5,3,15,29,43,89,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,1.0,-2.0,8.0,4.0,1.0,-2.0,-1.0,-9.0
DE LOS LAGOS,RIO NEGRO,LICEO JOSE TORIBIO MEDINA,1M,1,9,15,44,0,12,3,1,23,4,2,26,3,2,15,29,23,8,108,40,-1,-1,1,13,16,36,4,2,12,24,31,75,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,0.0,-4.0,-1.0,8.0,-4.0,2.0,0.0,-1.0
DE LOS LAGOS,RIO NEGRO,LICEO JOSE TORIBIO MEDINA,2M,1,13,22,37,1,17,1,2,27,3,3,8,4,4,28,34,21,19,121,40,-1,-1,1,11,17,40,5,3,14,30,15,102,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033,0.0,2.0,5.0,-3.0,-4.0,0.0,3.0,-3.0
