,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18-39,0.00769530490052399,0.23465253519645693,0.15853082526861242,0.3442976348296276,0.044510974114349434,0.01687434811995467,0.07687314982347435,0.1165652277470007
40-49,0.010437081304923703,0.13436473343851346,0.11270734206001237,0.36423185252415485,0.08502287890333951,0.006206853243493068,0.1025186528516166,0.18451060567394645
50+,0.006902505165881198,0.06581744248859574,0.14424254558633734,0.3282881905962622,0.03641809650437149,0.02327098608413879,0.1273954977962228,0.26766473577819033
