REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-39,50+,P_EDUARDO ARTES_18-39,P_FRANCO ALDO PARISI_18-39,P_GABRIEL BORIC_18-39,P_JOSE ANTONIO KAST_18-39,P_MARCO ENRIQUEZ-OMINAMI_18-39,P_NULO BLANCO_18-39,P_SEBASTIAN SICHEL_18-39,P_YASNA PROVOSTE_18-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,10M,6,49,25,23,17,7,0,2,38,2,4,8,43,31,44,26,9,2,167,45,-1,-1,2,39,34,29,11,2,10,40,55,81,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,4.0,10.0,-9.0,-6.0,6.0,0.0,-3.0,-2.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,11M,3,38,28,23,14,10,2,5,31,7,3,10,38,39,31,21,8,4,154,45,-1,-1,2,38,31,27,10,2,10,34,51,64,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,1.0,0.0,-3.0,-4.0,4.0,5.0,0.0,-3.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,12M,1,42,29,19,11,5,0,1,47,1,1,12,36,36,37,23,9,1,155,45,-1,-1,2,37,31,27,10,2,10,36,49,70,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,-1.0,5.0,-2.0,-8.0,1.0,-1.0,-5.0,11.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,13M,1,44,32,25,9,11,1,3,33,4,3,12,31,43,28,30,9,3,159,45,-1,-1,2,39,31,28,10,2,10,37,46,70,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,-1.0,5.0,1.0,-3.0,-1.0,2.0,1.0,-4.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,14M,1,45,27,39,7,16,0,1,42,1,1,31,15,62,32,19,16,2,178,45,-1,-1,2,44,35,31,12,2,12,40,47,69,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,-1.0,1.0,-8.0,8.0,-5.0,-1.0,4.0,2.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,15M,1,46,26,23,7,9,2,1,34,3,3,28,17,30,32,22,12,5,149,45,-1,-1,2,35,30,26,10,2,9,35,48,71,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,-1.0,11.0,-4.0,-3.0,-3.0,1.0,0.0,-1.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,16M,2,39,38,30,16,11,1,1,49,2,0,26,40,42,29,32,14,4,187,45,-1,-1,3,46,39,33,12,2,11,41,66,79,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,-1.0,-7.0,-1.0,-3.0,4.0,0.0,0.0,8.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,17M,5,33,39,33,14,7,1,0,34,1,4,28,41,26,25,21,15,6,166,45,-1,-1,3,41,37,29,10,2,10,34,73,67,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,2.0,-8.0,2.0,4.0,4.0,-1.0,-3.0,0.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,18M,4,35,42,30,10,17,1,1,46,2,3,16,53,33,33,29,17,3,186,45,-1,-1,3,45,40,32,12,2,11,41,72,82,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,1.0,-10.0,2.0,-2.0,-2.0,0.0,6.0,5.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,19M,1,29,40,28,8,13,0,0,31,0,1,36,35,13,19,28,14,4,150,45,-1,-1,3,37,34,26,9,2,8,31,72,65,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,-2.0,-8.0,6.0,2.0,-1.0,-2.0,5.0,0.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,1M,3,20,22,25,7,22,1,1,43,2,3,11,6,4,29,51,30,10,144,45,-1,-1,2,26,23,24,9,2,10,48,20,120,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,1.0,-6.0,-1.0,1.0,-2.0,0.0,12.0,-5.0
DE ATACAMA,CALDERA,ESCUELA DE DESARROLLO ARTISTICO,2M,1,23,24,18,14,12,3,0,44,3,3,6,8,5,36,47,25,9,139,45,-1,-1,2,25,22,23,9,2,9,47,17,117,0.023488407968062966,0.31657891891827483,0.32410056648373026,0.18319861553408062,0.05322734860124069,0.012631763498043739,0.03534668471621166,0.05142769428035528,3.187119339289354e-06,0.30231884171598056,0.16501676790578013,0.18192002260939963,0.07021323697999879,0.011514249932115703,0.08713573879535348,0.18187795494203265,0.012619449109447867,0.1566702637378874,0.1345779582863641,0.16243983683098395,0.06744586207639326,0.011826029872184304,0.06990394845627652,0.38451665163046256,-1.0,-2.0,2.0,-5.0,5.0,1.0,3.0,-3.0
