REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-49,50+,P_EDUARDO ARTES_18-49,P_FRANCO ALDO PARISI_18-49,P_GABRIEL BORIC_18-49,P_JOSE ANTONIO KAST_18-49,P_MARCO ENRIQUEZ-OMINAMI_18-49,P_NULO BLANCO_18-49,P_SEBASTIAN SICHEL_18-49,P_YASNA PROVOSTE_18-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,10M,0,23,17,39,5,13,0,0,22,0,2,12,3,45,33,18,4,2,119,27,-1,-1,1,24,17,39,6,2,12,18,62,57,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,-1.0,-1.0,0.0,0.0,-1.0,-2.0,1.0,4.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,11M,0,24,15,38,5,15,0,0,18,0,4,4,7,54,31,14,2,0,115,27,-1,-1,1,24,17,39,5,2,11,16,69,47,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,-1.0,0.0,-2.0,-1.0,0.0,-2.0,4.0,2.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,12M,1,23,14,41,5,19,0,1,12,1,2,13,29,28,21,9,11,3,116,27,-1,-1,1,24,18,39,5,2,11,16,72,44,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,0.0,-1.0,-4.0,2.0,0.0,-1.0,8.0,-4.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,13M,1,25,16,46,7,14,2,3,21,5,2,7,44,31,20,17,10,4,135,27,-1,-1,1,28,21,46,6,2,13,18,84,51,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,0.0,-3.0,-5.0,0.0,1.0,3.0,1.0,3.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,14M-7V,2,38,33,48,13,18,2,1,32,3,10,16,35,24,37,51,11,3,187,27,-1,-1,2,37,26,60,9,3,19,31,85,102,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,0.0,1.0,7.0,-12.0,4.0,0.0,-1.0,1.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,1M,2,12,17,18,9,9,0,0,12,0,3,9,2,3,12,27,17,6,79,27,-1,-1,1,14,9,23,5,2,8,17,17,62,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,1.0,-2.0,8.0,-5.0,4.0,-2.0,1.0,-5.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,2M,2,12,7,28,3,14,1,2,26,3,3,3,1,10,22,35,17,4,95,27,-1,-1,1,17,11,27,6,2,10,21,17,78,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,1.0,-5.0,-4.0,1.0,-3.0,1.0,4.0,5.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,3M,0,23,12,46,9,14,3,1,18,4,3,8,7,21,31,29,20,6,126,27,-1,-1,2,24,16,38,7,2,13,24,39,86,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,-2.0,-1.0,-4.0,8.0,2.0,2.0,1.0,-6.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,4M,0,31,15,29,1,11,2,1,14,3,7,5,22,3,24,23,12,8,104,27,-1,-1,1,20,13,32,6,2,11,19,37,67,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,-1.0,11.0,2.0,-3.0,-5.0,1.0,0.0,-5.0
DEL BIOBIO,TUCAPEL (HUEPIL),ESCUELA LUIS MARTINEZ GONZALEZ,5M,1,23,8,46,4,13,2,0,17,2,6,4,32,5,26,21,15,5,114,27,-1,-1,1,22,15,36,6,2,12,20,47,67,0.003382066128421845,0.2339139904241023,0.18557292634168848,0.3856462556867281,0.03115969339533874,0.0047598557274006635,0.08662215406554333,0.06894305823077657,0.014416336272623453,0.1676839366463522,0.10043323506890915,0.2637377948411973,0.06821387648502523,0.025055783082308228,0.11301294130247236,0.2474460963011122,0.0,1.0,-7.0,10.0,-2.0,0.0,1.0,-3.0
