REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,20M,1,59,22,36,18,12,1,1,15,2,4,18,15,44,43,23,15,2,165,179,0.73,-0.1366771398795441,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,21M,2,61,22,34,20,4,0,0,23,0,3,8,25,47,44,23,14,1,166,179,0.14,-0.8538719643217619,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M,1,53,21,22,21,9,0,8,17,8,2,12,20,33,48,25,10,3,152,179,0.0005,-3.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M,2,58,20,25,17,18,0,2,18,2,4,10,23,35,45,29,11,2,160,179,0.025,-1.6020599913279623,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M,2,56,25,41,20,7,0,2,15,2,6,15,22,46,41,24,12,2,168,179,0.52,-0.28399665636520083,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M,3,64,15,41,17,11,0,10,11,10,2,14,21,53,44,28,10,1,172,179,0.00015,-3.8239087409443187,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M,2,46,21,37,13,18,0,2,15,2,3,12,17,37,44,30,7,3,154,179,0.19,-0.721246399047171,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M,3,55,16,32,18,7,0,1,21,1,4,5,20,48,41,23,11,1,153,179,0.38,-0.42021640338318983,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M,1,57,20,43,10,14,0,2,14,2,4,13,24,42,38,23,12,5,161,179,0.76,-0.11918640771920865,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M,0,53,26,51,21,10,0,0,18,0,3,10,25,48,44,35,11,3,179,179,0.28,-0.5528419686577808,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M,1,62,17,33,9,15,0,0,11,0,3,7,29,34,40,13,17,4,148,179,0.1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M,3,54,16,45,11,14,1,0,10,1,2,12,21,47,39,19,10,3,154,179,0.26,-0.585026652029182,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,32M,2,57,17,39,24,8,0,1,18,1,6,12,24,45,44,24,8,2,166,179,0.26,-0.585026652029182,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,33M,2,66,21,44,14,7,0,1,14,1,4,20,24,43,28,34,14,2,169,179,0.96,-0.017728766960431602,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,34M,0,54,15,35,19,11,0,1,17,1,1,13,42,32,33,24,5,1,152,179,0.23,-0.638272163982407,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,35M,1,58,13,47,20,9,0,0,24,0,8,18,38,34,44,18,8,4,172,179,0.17,-0.769551078621726,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,36M,2,47,23,47,16,17,2,2,15,4,2,16,45,38,35,21,12,2,171,179,0.006,-2.221848749616356,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,37M,0,58,12,26,9,7,0,0,10,0,3,15,17,61,14,9,2,1,122,179,0.51,-0.2924298239020636,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,58,1,67,10,25,8,5,0,1,10,1,1,18,96,5,5,1,0,1,127,179,0.69,-0.16115090926274472,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,59,2,63,18,27,6,5,1,0,7,1,4,9,98,8,5,3,1,0,129,179,0.7,-0.1549019599857432,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,60,0,72,11,19,5,4,0,1,7,1,5,11,95,2,1,2,2,1,119,179,0.66,-0.1804560644581313,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,61,0,56,14,39,8,6,0,0,7,0,3,13,94,6,10,3,1,0,130,179,0.43,-0.36653154442041347,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,62,1,71,9,33,4,6,0,2,2,2,1,17,99,7,2,2,0,0,128,179,0.26,-0.585026652029182,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,63,0,84,18,24,12,2,0,0,2,0,6,12,112,5,5,1,0,1,142,179,0.04,-1.3979400086720375,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,64,1,71,12,14,9,2,0,0,6,0,2,5,110,3,3,2,2,0,115,179,0.13,-0.8860566476931632,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,65,0,55,16,19,4,2,0,0,10,0,2,14,79,3,6,2,0,0,106,179,0.43,-0.36653154442041347,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,66,3,77,8,34,4,8,1,0,3,1,1,18,93,9,12,4,1,0,138,179,0.05,-1.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,67,2,71,13,29,4,1,1,0,6,1,0,5,109,5,2,3,2,0,127,179,0.56,-0.25181197299379954,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,68,0,70,9,29,9,2,0,1,11,1,1,16,101,4,2,5,3,1,131,179,0.54,-0.26760624017703144,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,69,0,58,13,29,3,2,0,2,7,2,3,18,78,6,4,5,0,0,114,179,0.53,-0.27572413039921095,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,70,1,73,13,19,3,5,0,0,4,0,0,47,60,5,4,2,0,0,118,179,0.49,-0.3098039199714863,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,71,0,65,17,21,3,7,0,2,4,2,4,97,7,5,4,2,0,0,119,179,0.45,-0.3467874862246563,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,72,0,63,21,26,11,5,1,0,1,1,4,90,21,7,4,2,0,0,128,179,0.15,-0.8239087409443188,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,73,2,45,19,24,8,7,0,0,12,0,0,82,8,7,4,11,4,1,117,179,0.34,-0.46852108295774486,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,74,0,61,20,34,10,3,0,0,5,0,1,105,10,3,5,5,3,0,133,179,0.32,-0.494850021680094,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,75,1,63,7,24,4,6,0,2,6,2,1,85,7,4,10,2,1,2,113,179,0.09,-1.0457574905606752,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,76,1,60,16,27,8,5,0,1,2,1,4,90,12,6,6,2,0,0,120,179,0.68,-0.16749108729376366,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,77,0,76,20,38,5,4,0,0,10,0,5,128,7,4,3,3,2,1,153,179,0.19,-0.721246399047171,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,17V,2,62,26,47,9,7,1,1,18,2,3,13,13,47,54,28,15,0,173,179,0.66,-0.1804560644581313,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,18V,2,54,29,31,5,9,1,1,19,2,1,14,21,51,24,29,11,0,151,179,0.1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,19V,0,63,28,34,7,3,0,0,23,0,5,17,21,32,48,26,9,0,158,179,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,20V,3,43,17,27,10,4,0,0,18,0,1,12,14,24,38,26,3,4,122,179,0.41,-0.38721614328026455,-1,-1,-1,-1,-1,-1,-1,-1
