,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18-29,0.034861059354155566,0.05824871859312454,0.6787456129375236,0.07487169436125479,0.02398066365086873,0.01295074550975718,0.08289973282205011,0.03344177277126607
30-39,0.017902081840267425,0.043477127200098206,0.5450194127675627,0.18276115651767735,0.023779793209418768,0.0031836721458887154,0.14208646274918257,0.04179029356990395
40-49,0.017835602148550175,0.035063929098388014,0.3487684319365098,0.27068255255496876,0.04483996846060429,0.006521670793433071,0.16273318457554337,0.11355466043200195
50+,0.01223532102704067,0.027386499065800513,0.20755095793211803,0.37450425872972476,0.06654661548874621,0.011465053297182393,0.15766148520132686,0.14264980925806026
