REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,PAILAHUEQUE,ESCUELA BASICA SALVADOR ALLENDE,1M,1,10,15,117,7,13,1,0,20,1,2,7,26,42,42,30,29,6,184,3,-1,-1,1,10,25,108,8,2,12,18,184,0.006550218340611353,0.05458515283842795,0.1331877729257642,0.5873362445414847,0.04585152838427948,0.010917030567685589,0.06550218340611354,0.0960698689956332,0.0,0.0,-10.0,9.0,-1.0,-1.0,1.0,2.0
DE LA ARAUCANIA,PAILAHUEQUE,ESCUELA BASICA SALVADOR ALLENDE,1V,2,5,22,99,10,12,3,1,16,4,0,21,28,30,36,26,24,5,170,3,-1,-1,1,9,23,100,8,2,11,16,170,0.006550218340611353,0.05458515283842795,0.1331877729257642,0.5873362445414847,0.04585152838427948,0.010917030567685589,0.06550218340611354,0.0960698689956332,1.0,-4.0,-1.0,-1.0,2.0,2.0,1.0,0.0
DE LA ARAUCANIA,PAILAHUEQUE,ESCUELA BASICA SALVADOR ALLENDE,2,0,10,24,53,4,5,0,0,8,0,6,35,21,15,11,7,7,2,104,3,-1,-1,1,5,14,61,5,1,7,10,104,0.006550218340611353,0.05458515283842795,0.1331877729257642,0.5873362445414847,0.04585152838427948,0.010917030567685589,0.06550218340611354,0.0960698689956332,-1.0,5.0,10.0,-8.0,-1.0,-1.0,-2.0,-2.0
