REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-39,50+,P_EDUARDO ARTES_18-39,P_FRANCO ALDO PARISI_18-39,P_GABRIEL BORIC_18-39,P_JOSE ANTONIO KAST_18-39,P_MARCO ENRIQUEZ-OMINAMI_18-39,P_NULO BLANCO_18-39,P_SEBASTIAN SICHEL_18-39,P_YASNA PROVOSTE_18-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,10V,0,15,18,75,4,6,1,2,20,3,4,53,10,3,22,30,15,4,141,39,-1,-1,2,12,17,69,5,2,10,24,67,71,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,-2.0,3.0,1.0,6.0,-1.0,1.0,-4.0,-4.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,11V,0,3,17,70,4,8,1,2,28,3,1,42,8,3,31,28,14,6,133,39,-1,-1,1,11,15,66,5,2,10,23,51,79,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,-1.0,-8.0,2.0,4.0,-1.0,1.0,-2.0,5.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,12V,2,8,24,60,4,11,1,1,21,2,4,23,18,10,30,30,15,2,132,39,-1,-1,1,10,15,66,5,2,10,23,45,77,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,1.0,-2.0,9.0,-6.0,-1.0,0.0,1.0,-2.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,13V,1,9,17,57,7,8,3,0,15,3,5,26,10,9,33,22,10,2,117,39,-1,-1,1,9,13,58,5,2,9,20,41,67,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,0.0,0.0,4.0,-1.0,2.0,1.0,-1.0,-5.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,1V,0,2,8,42,4,7,2,1,14,3,2,13,6,1,15,19,18,6,80,39,-1,-1,1,5,8,41,3,1,7,14,21,58,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,-1.0,-3.0,0.0,1.0,1.0,2.0,0.0,0.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,2V,1,8,9,68,5,3,2,1,22,3,1,13,3,31,26,28,9,8,119,39,-1,-1,1,7,12,61,5,2,10,21,17,71,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,0.0,1.0,-3.0,7.0,0.0,1.0,-7.0,1.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,3V,1,9,16,71,9,11,1,0,22,1,3,8,2,47,26,34,14,6,140,39,-1,-1,1,8,14,72,7,2,12,24,13,80,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,0.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,-2.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,4V,0,13,16,69,5,11,1,2,25,3,3,9,44,12,17,36,14,7,142,39,-1,-1,1,11,17,70,6,2,10,25,56,74,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,-1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,5V,1,13,11,68,6,6,1,1,26,2,3,8,46,5,24,28,14,5,133,39,-1,-1,1,11,16,65,5,2,10,23,57,71,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,0.0,2.0,-5.0,3.0,1.0,0.0,-4.0,3.0
DE LA ARAUCANIA,PUREN,ESCUELA PEDRO DE ONA,6V,1,10,12,84,5,12,0,2,25,2,3,11,48,2,34,35,11,7,151,39,-1,-1,2,12,17,75,6,2,11,26,62,87,0.018228112485690666,0.12710022211452582,0.1817176949616208,0.4266268623646156,0.03583548181135932,0.004437185079368346,0.04219622611478479,0.16385821506803466,0.0096665085377725,0.05465407139082551,0.13360579449252688,0.4893080924839561,0.07471600353921169,0.005161665543194838,0.06523199624618795,0.1676558677663244,0.003019417255950442,0.048610729859004366,0.06508975546373653,0.5422384617115131,0.037641043021787474,0.02364069821072174,0.09897908028042096,0.18078081419686523,-1.0,-2.0,-5.0,9.0,-1.0,0.0,1.0,-1.0
