,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.01839425978173743,0.2777253523954016,0.31874603287295233,0.15070082332028575,0.07570440245086683,0.011794888941254335,0.07026791679601761,0.07666632344148412
M,0.013802349024478536,0.10781977515554826,0.2337004506125879,0.1751061465567243,0.1136487458971085,0.022201756354065367,0.126200744233735,0.20752003216575232
