,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18-49,5.685797282145827e-05,0.2596285448585714,0.1833164432908438,0.3467085537726273,0.060799100052206276,0.01331783958629608,0.06917687273945798,0.06699578772717572
50+,0.01421938528444692,0.08804963591391694,0.15750399308839336,0.3209979362878879,0.053788256195386415,0.030230839248204418,0.08873928564855622,0.24647066833320785
