,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.000728308552697249,0.24004502348177525,0.059122600303354846,0.3252455888129936,0.09618075407266045,7.502333609898299e-10,0.14738462921341974,0.13129309481286552
M,0.019436438269779775,0.001503365832581485,0.32557249043168063,0.1586934189165437,0.016885149278502782,0.037838663016040594,0.16589713598006323,0.2741733382748078
