REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,60+,P_EDUARDO ARTES_18-19,P_FRANCO ALDO PARISI_18-19,P_GABRIEL BORIC_18-19,P_JOSE ANTONIO KAST_18-19,P_MARCO ENRIQUEZ-OMINAMI_18-19,P_NULO BLANCO_18-19,P_SEBASTIAN SICHEL_18-19,P_YASNA PROVOSTE_18-19,P_EDUARDO ARTES_20-29,P_FRANCO ALDO PARISI_20-29,P_GABRIEL BORIC_20-29,P_JOSE ANTONIO KAST_20-29,P_MARCO ENRIQUEZ-OMINAMI_20-29,P_NULO BLANCO_20-29,P_SEBASTIAN SICHEL_20-29,P_YASNA PROVOSTE_20-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50-59,P_FRANCO ALDO PARISI_50-59,P_GABRIEL BORIC_50-59,P_JOSE ANTONIO KAST_50-59,P_MARCO ENRIQUEZ-OMINAMI_50-59,P_NULO BLANCO_50-59,P_SEBASTIAN SICHEL_50-59,P_YASNA PROVOSTE_50-59,P_EDUARDO ARTES_60+,P_FRANCO ALDO PARISI_60+,P_GABRIEL BORIC_60+,P_JOSE ANTONIO KAST_60+,P_MARCO ENRIQUEZ-OMINAMI_60+,P_NULO BLANCO_60+,P_SEBASTIAN SICHEL_60+,P_YASNA PROVOSTE_60+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,46V,1,4,13,156,2,70,1,0,14,1,12,28,69,31,44,55,16,6,261,246,-1,-1,1,6,23,133,7,1,77,13,77,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,0.0,-2.0,-10.0,23.0,-5.0,0.0,-7.0,1.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,47V,0,3,10,156,2,84,0,0,6,0,9,22,94,27,45,45,12,8,261,246,-1,-1,1,5,21,135,6,1,80,12,65,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,-1.0,-2.0,-11.0,21.0,-4.0,-1.0,4.0,-6.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,48V,0,6,12,134,4,83,2,0,15,2,1,25,94,36,33,45,20,3,256,246,-1,-1,1,5,22,133,6,1,77,11,68,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,-1.0,1.0,-10.0,1.0,-2.0,1.0,6.0,4.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,49V,0,5,21,153,6,55,1,0,8,1,10,30,75,26,45,48,11,4,249,246,-1,-1,1,5,21,128,6,1,75,12,63,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,-1.0,0.0,0.0,25.0,0.0,0.0,-20.0,-4.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,50V,0,4,15,144,3,75,0,2,7,2,9,22,95,24,50,35,15,0,250,246,-1,-1,1,5,19,131,5,1,78,10,50,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,-1.0,-1.0,-4.0,13.0,-2.0,1.0,-3.0,-3.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,51V,2,1,15,148,3,66,0,1,14,1,9,38,115,30,27,17,12,2,250,246,-1,-1,1,4,17,133,3,1,83,8,31,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,1.0,-3.0,-2.0,15.0,0.0,0.0,-17.0,6.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,52V,3,5,20,132,4,78,0,0,11,0,10,42,98,28,32,28,10,6,253,246,-1,-1,1,5,19,132,5,1,81,9,44,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,2.0,0.0,1.0,0.0,-1.0,-1.0,-3.0,2.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,53V,0,1,16,129,3,90,0,0,11,0,6,32,96,29,30,43,11,3,250,246,-1,-1,1,5,20,130,5,1,78,10,57,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,-1.0,-4.0,-4.0,-1.0,-2.0,-1.0,12.0,1.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,54V,2,4,19,141,1,95,1,0,9,1,8,26,99,47,39,33,16,3,272,246,-1,-1,1,5,20,145,5,1,84,11,52,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,1.0,-1.0,-1.0,-4.0,-4.0,0.0,11.0,-2.0
METROPOLITANA DE SANTIAGO,LO BARNECHEA,CENTRO CULTURAL EL TRANQUE,55V,0,2,15,159,2,68,1,0,13,1,15,19,88,31,51,41,13,2,260,246,-1,-1,1,5,20,137,5,1,80,11,56,0.0013887877341217712,0.002185868733112313,0.04297986424842259,0.5979889027770717,0.002819844750577316,0.0049045798033256465,0.3205229025181659,0.027209249435202566,0.003682514796205363,0.029674336057537963,0.10125467943702295,0.4529171183682977,0.015291775003329025,0.007514837624403363,0.36445926304577453,0.025205475667429023,0.0031232860870010933,0.010077910549031227,0.04622406172063117,0.5584738978157501,0.000653935502511257,0.0005867391184820904,0.37995619150458043,0.0009039777020128619,0.00019914243584843476,0.013812573060689089,0.03387390003931541,0.6444826180821857,0.0014630989111269839,3.6619681719070303e-05,0.2682116201775694,0.03792042761154584,0.001781971677610817,0.0096628811565625,0.04831011534841226,0.5280895139332081,0.012792619462551244,0.0015692129147886573,0.319869405018586,0.07792428048828016,0.008760829897242256,0.04249879351540809,0.17400585983887967,0.41046974444459655,0.0778103478886457,0.012092248511587633,0.17747793645702392,0.09688423944661602,-1.0,-3.0,-5.0,22.0,-3.0,0.0,-12.0,2.0
