,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18-29,0.021545265203531217,0.2971645778779685,0.37175471611561295,0.13069473173975898,0.05874377796187208,0.012103174208587116,0.06842952958964635,0.03956422730302264
30-39,0.02187450446828732,0.32824400630542144,0.29579320901431894,0.14769181641397555,0.06524308592482708,0.00473718709526232,0.04664724247527901,0.08976894830262835
40-49,0.007461524343836327,0.15862624448550136,0.25327380384607684,0.1860987238201091,0.12443095243701638,0.02141904633645181,0.10862534197997614,0.14006436275103198
50+,0.015118726376093733,0.1230556621580115,0.24450103192641204,0.17153399705314737,0.10706771628884867,0.02135399308262627,0.12231543157183132,0.19505344154302903
