,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18+,0.01933522452018412,0.294914721068587,0.22141759360214705,0.17431986412627914,0.06647565851946173,0.0052786641967828285,0.06429066414965583,0.15396760981690233
