,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.006288250211591453,0.16293666435886098,0.1944269200524627,0.42797821650629553,0.05518566910470903,0.01208160830654684,0.0768361183072593,0.06426655315227427
M,0.010455613078942584,0.05350841610885072,0.12014060006595775,0.44554900197877256,0.058438331529434825,0.010376561364778112,0.11619842985532576,0.18533304601793757
