REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE NUBLE,BULNES,LICEO MANUEL BULNES,12V,1,19,26,47,7,14,0,0,30,0,1,4,5,4,0,46,1,2,31,2,28,1,11,1,6,0,144,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,13V,2,16,21,40,6,21,3,4,17,7,2,2,6,24,2,18,0,1,27,0,26,1,18,0,3,0,130,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,14V,1,17,28,39,9,18,1,2,27,3,2,1,7,54,3,7,4,2,21,1,22,1,14,0,3,0,142,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,15V,2,16,26,50,9,17,4,3,20,7,2,4,9,49,1,0,0,1,30,0,31,3,14,1,2,0,147,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,16V,2,17,16,47,5,15,3,0,20,3,0,1,2,42,2,1,0,1,31,1,23,3,13,0,6,0,125,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,17V,0,11,20,40,5,13,2,0,16,2,1,1,11,16,3,2,1,1,33,1,25,1,9,0,2,0,107,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,18V,0,11,20,35,7,13,0,1,18,1,2,1,11,16,4,2,5,3,26,0,25,2,6,1,1,0,105,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,19V,2,15,23,37,9,11,1,0,18,1,4,0,16,12,2,4,3,3,37,1,23,3,4,1,3,0,116,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,1V,0,3,15,31,4,14,0,2,9,2,2,2,6,7,2,0,0,0,16,1,16,2,14,1,9,0,78,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,20V,1,11,17,36,3,25,3,3,21,6,1,1,11,20,1,3,29,0,33,1,10,3,4,2,1,0,120,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,21V,2,21,14,42,3,10,1,3,19,4,0,1,11,13,3,1,38,1,28,2,8,3,3,2,1,0,115,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,2V,0,10,17,34,6,10,2,1,31,3,1,2,3,4,0,1,3,11,23,10,30,0,17,1,6,0,111,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,3V,1,8,18,52,8,19,3,0,20,3,5,0,4,8,1,0,2,31,25,0,29,0,12,0,12,0,129,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,4V,4,13,15,39,5,25,0,4,30,4,4,1,3,4,0,5,2,50,25,0,21,2,14,0,4,0,135,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,5V,3,13,15,53,8,14,1,0,21,1,3,1,5,5,0,1,1,36,20,1,26,0,18,1,10,0,128,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,6V,1,12,19,38,4,15,0,2,22,2,3,0,7,4,0,30,1,3,24,0,24,0,14,1,2,0,113,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,7V,0,11,14,50,4,11,0,1,21,1,0,3,4,5,3,35,0,2,18,3,26,0,9,2,2,0,112,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,8V,1,14,14,32,7,19,4,3,31,7,1,1,4,4,1,39,0,0,27,1,23,1,20,1,2,0,125,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO MANUEL BULNES,9V,1,16,15,52,6,23,0,2,23,2,4,1,5,10,0,50,0,1,18,1,25,2,15,2,4,0,138,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,10M,1,15,16,46,7,15,0,2,26,2,1,0,5,4,32,3,4,3,0,28,2,29,1,13,0,3,128,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,11M,0,15,15,47,5,21,0,3,24,3,0,0,1,3,25,1,1,0,1,40,0,32,3,17,0,6,130,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,12M,1,2,16,60,11,25,2,2,18,4,3,0,2,3,30,3,1,0,0,39,1,37,0,14,0,4,137,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,13M,2,17,17,48,11,20,1,0,20,1,1,1,4,4,30,1,1,1,3,37,5,27,2,13,0,6,136,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,14M,2,15,16,45,4,28,0,0,26,0,3,1,2,4,27,2,0,1,2,31,3,40,1,16,0,3,136,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,15M,1,17,13,45,8,12,0,0,18,0,0,2,3,1,33,2,1,2,0,26,3,27,0,11,0,3,114,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,16M,1,16,12,48,7,23,1,1,20,2,4,4,1,4,20,1,3,0,1,39,2,33,0,10,0,6,129,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,17M,0,14,16,49,4,25,0,2,14,2,0,1,21,5,16,1,1,0,4,32,2,22,0,11,0,8,124,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,18M,0,22,20,43,7,14,1,3,29,4,0,1,33,4,2,3,3,2,1,42,1,29,1,15,0,2,139,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,19M,0,21,25,44,3,18,4,1,24,5,0,4,28,8,3,0,0,16,2,43,3,24,2,7,0,0,140,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,20M,1,18,18,57,7,24,0,1,23,1,1,3,22,7,2,1,2,60,1,30,3,10,0,4,0,2,149,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,21M,3,16,20,53,10,25,0,2,26,2,0,0,30,2,3,0,0,58,1,38,1,14,1,5,0,2,155,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,22M,1,15,22,42,9,17,0,4,22,4,0,1,13,7,1,1,2,62,3,23,3,10,1,5,0,1,132,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,23M,0,21,34,50,5,22,0,2,31,2,2,1,4,2,11,12,8,77,5,22,1,11,0,7,0,1,165,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,24M,1,16,18,45,8,20,1,0,23,1,2,1,10,11,4,2,1,57,5,17,3,11,0,7,0,2,132,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,25M,0,9,19,73,7,21,1,0,23,1,2,4,5,15,2,2,1,73,1,19,2,14,1,8,1,2,153,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,26M,1,9,21,46,11,37,1,2,20,3,2,2,12,13,1,24,1,47,0,20,0,14,0,8,0,4,148,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,27M,1,15,29,47,12,19,1,2,22,3,2,2,4,9,2,49,4,23,0,25,2,12,0,11,0,3,148,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,28M,1,9,30,50,8,27,0,4,29,4,3,0,2,7,3,53,2,31,1,22,1,19,2,7,0,5,158,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,29M,0,19,26,50,11,31,0,1,35,1,4,1,2,9,2,66,1,24,0,28,4,18,1,12,0,1,173,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,30M,1,26,29,39,9,13,0,1,15,1,3,0,14,21,3,35,8,10,6,10,5,8,3,6,1,0,133,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,6M,1,10,14,50,6,22,1,1,22,2,0,2,2,7,0,0,28,2,4,28,1,25,1,21,1,5,127,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,7M,0,13,11,58,9,19,0,2,27,2,0,1,2,3,2,2,22,4,3,34,1,41,2,17,0,5,139,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,8M,2,10,8,48,10,12,2,2,19,4,1,0,3,2,15,0,15,2,2,19,2,26,2,18,1,5,113,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BULNES,LICEO SANTA CRUZ DE LARQUI,9M,1,8,15,51,8,26,2,1,22,3,0,4,2,6,27,6,1,1,1,22,1,35,3,20,1,4,134,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,1M,0,10,13,60,3,12,2,1,13,3,2,2,9,9,6,8,3,6,3,19,2,28,2,9,1,5,114,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,1V,0,13,13,57,6,15,5,1,20,6,2,3,5,14,13,12,7,4,16,3,26,5,19,0,1,0,130,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,2M,0,14,9,54,7,9,2,1,22,3,0,1,8,6,8,9,5,4,3,23,4,30,3,9,1,3,118,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,2V,1,13,10,51,10,8,2,1,24,3,3,4,7,11,7,5,5,5,35,1,19,1,14,3,0,0,120,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,3M,3,15,18,58,11,14,1,2,19,3,3,1,7,8,5,10,6,5,4,42,5,31,0,12,0,2,141,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,3V,1,9,10,60,6,7,2,0,11,2,1,1,7,9,6,5,5,2,24,1,27,3,9,1,5,0,106,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,4M,2,13,14,50,9,15,0,2,24,2,2,1,3,9,7,7,2,14,1,53,1,21,3,2,0,3,129,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,4V,0,15,13,58,6,11,4,1,18,5,2,2,5,11,7,10,4,7,30,3,22,1,16,1,4,1,126,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,5M,2,16,11,70,5,27,0,2,20,2,0,1,2,8,5,4,1,76,0,35,0,13,0,5,0,3,153,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,5V,1,11,19,50,6,11,1,4,21,5,1,0,3,13,8,13,4,5,33,3,28,0,10,1,1,1,124,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,6M,5,13,7,51,6,23,0,0,22,0,0,2,8,11,5,32,7,24,3,16,1,16,1,1,0,0,127,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,6V,4,12,12,49,8,10,2,2,19,4,1,2,7,10,4,7,39,3,25,6,4,5,4,0,1,0,118,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,7V,4,14,17,60,11,14,1,0,23,1,1,0,7,12,18,6,42,4,19,0,19,1,10,2,3,0,144,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,8V,2,10,12,63,6,14,0,0,10,0,1,5,11,18,20,20,12,7,10,3,4,4,2,0,0,0,117,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,BUSTAMANTE,ESCUELA HEROES DE IQUIQUE,9,1,15,23,50,4,27,1,1,16,2,5,6,16,22,11,11,11,11,15,13,8,2,5,2,0,0,138,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,1M,1,15,11,29,5,21,2,0,10,2,0,1,0,2,5,7,7,13,3,11,4,23,2,14,0,2,94,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,2M,0,11,13,36,7,11,1,2,5,3,0,2,7,15,4,9,1,1,0,14,2,15,0,13,1,2,86,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,2V-3V,0,12,20,46,8,19,1,2,24,3,0,2,6,5,1,6,3,3,32,2,41,5,23,0,3,0,132,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,3M-1V,5,15,20,47,10,20,1,3,20,4,2,2,6,6,5,4,5,3,7,21,22,19,14,17,4,4,141,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,4M-7V,1,15,16,48,12,17,0,1,25,1,3,1,3,8,4,8,0,34,6,33,5,13,7,7,0,3,135,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,4V,1,4,9,20,3,8,0,1,10,1,0,0,4,2,2,1,0,1,19,2,11,1,9,0,3,1,56,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,5M,1,14,14,40,5,15,0,0,15,0,1,1,1,3,0,19,0,33,1,19,1,14,1,7,0,3,104,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,5V,0,12,8,31,4,9,2,1,9,3,0,0,2,2,2,1,28,0,20,3,8,6,2,0,0,1,76,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CACHAPOAL,ESCUELA CACHAPOAL,6V,1,9,9,35,5,5,2,0,9,2,0,2,1,0,9,0,24,1,15,1,7,2,9,0,4,0,75,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CAMPANARIO,LICEO CAMPANARIO,1M,0,17,27,20,14,12,2,3,24,5,1,1,4,5,2,2,1,11,4,31,3,31,1,18,0,4,119,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CAMPANARIO,LICEO CAMPANARIO,1V,2,24,35,29,12,11,1,3,34,4,1,2,9,10,11,12,8,2,17,4,39,3,23,3,7,0,151,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CAMPANARIO,LICEO CAMPANARIO,2M,0,27,23,35,12,16,1,1,35,2,0,2,3,7,1,12,8,26,7,38,2,27,0,13,0,3,150,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CAMPANARIO,LICEO CAMPANARIO,2V,1,39,29,35,7,9,2,1,27,3,3,3,9,16,4,7,24,0,34,4,23,1,15,1,6,0,150,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CAMPANARIO,LICEO CAMPANARIO,3M,1,31,12,33,10,9,0,1,18,1,2,2,0,1,26,34,7,18,2,8,3,5,2,4,1,0,115,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CAMPANARIO,LICEO CAMPANARIO,3V-4,5,55,46,36,15,16,1,0,29,1,3,5,18,17,23,11,24,8,21,13,19,17,16,4,1,3,203,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,1M,0,4,3,31,7,22,1,4,13,5,1,0,2,7,3,1,2,2,4,15,4,21,2,10,0,11,85,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,1V,0,9,7,39,6,16,0,0,10,0,0,2,10,14,2,2,1,3,20,8,7,1,13,3,1,0,87,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,2M,1,7,4,45,5,18,1,0,23,1,0,2,2,0,4,6,9,19,3,16,5,21,0,13,0,4,104,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,2V,1,14,11,27,4,14,1,1,18,2,1,1,2,7,4,2,3,2,15,3,26,7,12,3,2,1,91,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,3M,0,8,5,33,8,9,1,1,15,2,0,0,1,4,6,16,0,1,1,24,2,17,2,6,0,0,80,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,3V,2,7,13,32,5,11,1,2,18,3,1,0,8,5,4,4,3,1,18,3,22,5,14,0,3,0,91,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,4M,2,15,16,41,5,14,1,3,20,4,1,2,1,3,13,16,5,17,2,26,4,10,4,8,1,4,117,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,4V,3,3,8,33,8,11,2,2,7,4,1,0,5,5,1,5,3,4,16,1,21,2,8,2,3,0,77,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,5M,1,10,14,40,11,13,2,2,28,4,2,1,8,14,4,14,0,40,0,14,1,13,2,7,0,1,121,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,5V,2,12,13,30,7,6,0,1,17,1,2,3,8,7,3,0,25,1,12,3,13,2,7,1,1,0,88,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CERRO NEGRO,ESCUELA BASICA EL CASINO,6V-7,2,19,25,74,10,20,0,0,23,0,0,1,10,19,16,5,36,7,22,14,16,7,9,6,4,1,173,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE NUBLE,CHILLAN,COLEGIO CONCEPCION DE CHILLAN,100V,4,19,31,52,10,21,0,1,15,1,0,1,12,9,3,40,3,4,37,3,27,0,11,0,3,0,153,444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
