REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,50+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,14M,1,11,17,70,5,3,1,0,16,1,0,13,6,3,39,40,18,4,124,60,-1,-1,1,8,14,69,6,2,9,15,13,101,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,0.0,3.0,3.0,1.0,-1.0,-1.0,-6.0,1.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,15M,3,10,14,81,6,3,0,0,8,0,2,9,2,3,47,32,25,5,125,60,-1,-1,1,7,14,70,6,2,9,16,11,109,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,2.0,3.0,0.0,11.0,0.0,-2.0,-6.0,-8.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,16M,0,9,10,65,3,9,0,0,11,0,2,6,1,4,40,26,22,7,107,60,-1,-1,1,6,11,60,5,2,8,14,8,95,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,-1.0,3.0,-1.0,5.0,-2.0,-2.0,1.0,-3.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,17M,1,9,9,63,9,7,0,1,11,1,3,4,2,21,55,12,11,2,110,60,-1,-1,1,6,12,61,5,2,9,14,7,80,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,0.0,3.0,-3.0,2.0,4.0,-1.0,-2.0,-3.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,18M,0,6,15,64,8,10,0,2,18,2,3,8,2,47,34,20,7,2,123,60,-1,-1,1,8,14,66,6,3,10,15,11,63,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,-1.0,-2.0,1.0,-2.0,2.0,-1.0,0.0,3.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,19M,1,11,14,65,4,16,1,4,14,5,4,10,5,66,22,17,6,0,130,60,-1,-1,1,9,15,68,7,3,11,16,14,45,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,0.0,2.0,-1.0,-3.0,-3.0,2.0,5.0,-2.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,1V,0,10,17,35,3,11,0,1,12,1,4,18,12,4,11,17,11,12,89,60,-1,-1,1,8,12,47,4,2,6,9,22,51,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,-1.0,2.0,5.0,-12.0,-1.0,-1.0,5.0,3.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,20M,0,7,23,77,6,14,0,2,19,2,0,12,5,75,24,22,9,1,148,60,-1,-1,1,10,16,78,8,4,13,18,12,56,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,-1.0,-3.0,7.0,-1.0,-2.0,-2.0,1.0,1.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,21M,0,12,19,91,11,16,3,0,19,3,1,13,5,95,19,22,10,6,171,60,-1,-1,1,12,19,90,9,4,15,21,14,57,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,-1.0,0.0,0.0,1.0,2.0,-1.0,1.0,-2.0
DE LA ARAUCANIA,CURACAUTIN,ESCUELA OSVALDO FUENTES BARRERA,22M,0,14,15,86,12,12,3,1,25,4,2,7,14,96,21,17,7,4,168,60,-1,-1,1,12,18,88,9,4,16,20,9,49,0.01585836491228472,0.16657983201688117,0.19832116187292959,0.4595941559037938,0.033028890750513816,0.008333499302951734,0.04978967197752513,0.06849442326311994,0.006571117232048405,0.1628456943026084,0.1669277812304899,0.507415023317954,0.03636657084398687,0.004702062124076339,0.07989649383041561,0.03527525711842022,0.0008041544348662472,0.06455830471966405,0.09760525014755252,0.5117293631339705,0.0590596309851017,0.026375696195092026,0.10856009042023598,0.13130750996351673,0.007073110615839893,0.04239353571359869,0.10159538378420396,0.5705508803687445,0.047024833813537156,0.023416828876001168,0.07315967879580369,0.13478574803227092,-1.0,2.0,-3.0,-2.0,3.0,0.0,-4.0,5.0
