REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,10V,6,11,52,47,7,26,1,1,27,2,4,20,47,29,18,26,28,6,178,21,-1,-1,3,11,44,42,12,3,29,34,178,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,3.0,0.0,8.0,5.0,-5.0,-1.0,-3.0,-7.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,11V,3,18,38,54,12,42,1,0,27,1,8,27,48,44,18,24,22,4,195,21,-1,-1,3,12,49,46,13,3,32,37,195,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,0.0,6.0,-11.0,8.0,-1.0,-2.0,10.0,-10.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,12,0,15,40,49,10,44,0,0,32,0,4,24,50,35,23,32,20,3,190,21,-1,-1,3,12,47,45,13,3,31,36,191,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,-3.0,3.0,-7.0,4.0,-3.0,-3.0,13.0,-4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,1V,1,9,27,18,8,14,2,1,26,3,2,14,7,14,20,21,18,10,106,21,-1,-1,2,7,26,25,7,2,17,20,106,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,-1.0,2.0,1.0,-7.0,1.0,1.0,-3.0,6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,2V,1,5,28,33,8,14,0,2,38,2,0,10,34,17,21,23,17,7,129,21,-1,-1,2,8,32,30,9,2,21,25,129,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,-1.0,-3.0,-4.0,3.0,-1.0,0.0,-7.0,13.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,3V,2,9,31,25,15,14,2,1,35,3,0,22,34,3,29,34,8,4,134,21,-1,-1,2,9,33,31,9,2,22,26,134,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,0.0,0.0,-2.0,-6.0,6.0,1.0,-8.0,9.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,4V,2,6,38,24,10,21,1,1,48,2,2,26,4,8,41,40,24,6,151,21,-1,-1,2,9,38,35,10,3,25,29,151,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,0.0,-3.0,0.0,-11.0,0.0,-1.0,-4.0,19.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,5V,3,7,37,30,4,24,2,1,35,3,2,20,18,14,39,24,20,5,143,21,-1,-1,2,9,36,34,10,2,23,27,142,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,1.0,-2.0,1.0,-4.0,-6.0,1.0,1.0,8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,6V,6,10,53,28,3,26,2,1,30,3,4,25,30,17,30,28,20,5,159,21,-1,-1,3,10,39,37,11,3,26,30,159,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,3.0,0.0,14.0,-9.0,-8.0,0.0,0.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,7V,4,14,46,45,7,34,2,0,20,2,2,27,32,36,32,27,11,5,172,21,-1,-1,3,11,43,40,11,3,28,33,172,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,1.0,3.0,3.0,5.0,-4.0,-1.0,6.0,-13.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,8V,6,14,45,58,12,24,1,1,28,2,5,26,45,47,11,29,19,7,189,21,-1,-1,3,12,47,44,13,3,31,36,189,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,3.0,2.0,-2.0,14.0,-1.0,-1.0,-7.0,-8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,COLEGIO MUNICIPAL DIVINA GABRIELA,9V,5,13,44,43,9,22,0,3,26,3,5,19,23,33,18,33,27,6,165,21,-1,-1,3,10,41,39,11,3,27,31,164,0.016317016317016316,0.0628509116920438,0.24859325682292188,0.234449152069783,0.06686290110829889,0.01693708448716153,0.16238225375846008,0.1916074237443145,2.0,3.0,3.0,4.0,-2.0,0.0,-5.0,-5.0
