,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18+,0.012396694214876033,0.15289256198347106,0.21074380165289255,0.28512396694214875,0.08264462809917354,0.028925619834710745,0.09090909090909093,0.13636363636363635
