REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-39,50+,P_EDUARDO ARTES_18-39,P_FRANCO ALDO PARISI_18-39,P_GABRIEL BORIC_18-39,P_JOSE ANTONIO KAST_18-39,P_MARCO ENRIQUEZ-OMINAMI_18-39,P_NULO BLANCO_18-39,P_SEBASTIAN SICHEL_18-39,P_YASNA PROVOSTE_18-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,10V,3,19,32,42,9,12,0,3,30,3,2,55,5,11,36,22,14,5,150,35,-1,-1,1,21,24,49,7,3,13,32,62,77,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,2.0,-2.0,8.0,-7.0,2.0,0.0,-1.0,-2.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,11V,0,20,25,53,5,10,5,1,28,6,6,17,8,50,32,20,10,5,147,35,-1,-1,1,16,21,57,7,2,12,31,31,67,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,-1.0,4.0,4.0,-4.0,-2.0,4.0,-2.0,-3.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,12V,0,15,29,52,7,6,0,2,29,2,3,17,8,48,33,15,12,4,140,35,-1,-1,1,15,20,54,7,2,11,30,28,64,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,-1.0,0.0,9.0,-2.0,0.0,0.0,-5.0,-1.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,13V,3,22,18,54,8,13,0,3,34,3,8,27,9,58,19,19,15,0,155,35,-1,-1,1,19,23,61,7,2,13,29,44,53,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,2.0,3.0,-5.0,-7.0,1.0,1.0,0.0,5.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,14V,1,18,18,52,4,14,3,1,25,4,8,24,8,39,25,19,9,4,136,35,-1,-1,1,17,20,51,6,2,11,28,40,57,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,0.0,1.0,-2.0,1.0,-2.0,2.0,3.0,-3.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,15V,0,13,26,63,1,12,1,2,27,3,9,17,10,43,32,23,9,1,145,35,-1,-1,1,17,21,55,7,2,12,30,36,65,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,-1.0,-4.0,5.0,8.0,-6.0,1.0,0.0,-3.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,16V,0,20,22,65,10,14,2,0,35,2,2,28,30,39,28,25,12,4,168,35,-1,-1,1,22,26,61,8,3,14,33,60,69,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,-1.0,-2.0,-4.0,4.0,2.0,-1.0,0.0,2.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,17V,1,16,23,72,11,13,0,1,32,1,5,19,20,36,38,31,15,5,169,35,-1,-1,1,20,25,61,9,3,13,37,44,89,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,0.0,-4.0,-2.0,11.0,2.0,-2.0,0.0,-5.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,18V,1,20,30,50,9,10,0,1,34,1,5,20,42,22,30,17,14,5,155,35,-1,-1,1,22,25,53,7,3,13,31,67,66,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,0.0,-2.0,5.0,-3.0,2.0,-2.0,-3.0,3.0
DE LOS LAGOS,PUYEHUE (ENTRE LAGOS),ESCUELA ENTRE LAGOS,19V,2,22,20,57,4,16,0,1,16,1,5,42,26,14,22,20,6,3,138,35,-1,-1,1,22,23,46,6,2,12,26,73,51,0.01116454190349813,0.230262681731704,0.21230379617357525,0.30337440465872767,0.018493310000152807,0.01615894573065319,0.09405000825284092,0.11419231154884814,0.0005631200481623279,0.09203312613726419,0.11942154710737224,0.5289667215834704,0.039485814932675375,0.00838483420665471,0.07541854264785067,0.13572629333655006,0.009237856699366605,0.0697676030523218,0.12491118067526519,0.3178607272669923,0.07325985510799038,0.018885797438950244,0.07636137537865108,0.3097156043804624,1.0,0.0,-3.0,11.0,-2.0,-1.0,4.0,-10.0
