REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,1M,3,17,40,53,21,26,3,3,30,6,6,18,7,23,63,52,20,8,196,13,-1,-1,1,20,45,64,15,4,25,22,197,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,2.0,-3.0,-5.0,-11.0,6.0,2.0,1.0,8.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,1V,3,18,27,70,16,16,5,3,33,8,5,19,14,13,50,62,24,4,191,13,-1,-1,1,19,44,62,15,4,25,21,191,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,2.0,-1.0,-17.0,8.0,1.0,4.0,-9.0,12.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,2M,3,16,35,55,13,28,1,2,28,3,5,18,7,23,55,43,22,9,181,13,-1,-1,1,19,41,59,14,4,23,20,182,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,2.0,-3.0,-6.0,-4.0,-1.0,-1.0,5.0,8.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,2V,0,12,42,59,9,26,1,3,27,4,3,24,10,26,43,40,29,4,179,13,-1,-1,1,18,41,58,14,4,23,20,179,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,-1.0,-6.0,1.0,1.0,-5.0,0.0,3.0,7.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,3M,0,18,38,81,17,29,0,0,14,0,5,13,5,38,63,39,27,7,197,13,-1,-1,1,20,45,64,15,4,26,22,197,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,-1.0,-2.0,-7.0,17.0,2.0,-4.0,3.0,-8.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,3V,0,14,31,71,15,23,4,2,21,6,4,20,6,26,39,54,26,6,181,13,-1,-1,1,19,41,59,14,4,23,20,181,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,-1.0,-5.0,-10.0,12.0,1.0,2.0,0.0,1.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,4M,3,25,45,62,20,20,0,1,17,1,6,28,24,45,39,29,16,7,193,13,-1,-1,1,20,44,62,15,4,25,22,194,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,2.0,5.0,1.0,0.0,5.0,-3.0,-5.0,-5.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,4V,1,21,50,53,14,16,3,1,24,4,8,21,24,40,40,28,20,2,183,13,-1,-1,1,19,42,59,14,4,24,20,183,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,0.0,2.0,8.0,-6.0,0.0,0.0,-8.0,4.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,5M,0,19,32,79,18,27,3,4,19,7,8,18,45,26,48,28,23,5,201,13,-1,-1,1,20,46,65,16,4,26,23,201,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,-1.0,-1.0,-14.0,14.0,2.0,3.0,1.0,-4.0
METROPOLITANA DE SANTIAGO,HUELQUEN,LICEO MARIA CARVAJAL FUENZALIDA,5V,2,23,52,80,12,15,2,2,20,4,13,22,45,37,41,28,16,7,208,13,-1,-1,2,21,48,67,16,4,27,23,209,0.007217101767945914,0.1017667250608561,0.2283573846328687,0.32372979255011325,0.07813054881498124,0.01962706469182772,0.12936425230424042,0.11180713017716662,0.0,2.0,4.0,13.0,-4.0,0.0,-12.0,-3.0
