,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18-29,0.030297084366548682,0.40451483525171916,0.33460606309436675,0.06812258718877726,0.06347597595838103,0.0021404775037919526,0.01776250319203566,0.07908047344437936
30-39,0.03759639303350621,0.3743790933615799,0.30740500690618994,0.17639090000726834,0.004831386625705725,0.0025413001576329343,0.05940367200942166,0.03745224789869545
40-49,0.0045574727175051715,0.2624217112353489,0.22133055760254935,0.190269487769159,0.08014819164212748,0.01737379369734345,0.08377576866763743,0.14012301666832921
50+,0.0034623154934958515,0.15672246684741836,0.21609273361807185,0.1374835456429033,0.12225555317624628,0.03856447510924935,0.07679921292539073,0.2486196971872243
