REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,18V,0,29,36,58,9,21,0,2,28,2,2,30,74,29,14,15,17,2,183,41,0.83,-0.08092190762392612,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,19V,0,21,31,42,6,20,0,0,17,0,5,60,25,9,11,13,14,0,137,41,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,1V,1,12,20,34,3,14,0,0,10,0,3,23,5,7,26,8,12,10,94,41,0.42,-0.37675070960209955,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,20,1,38,14,32,1,12,0,0,6,0,3,43,51,5,1,0,1,0,104,41,0.014,-1.853871964321762,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,21,1,21,21,27,6,13,0,1,8,1,1,80,5,5,3,1,3,0,98,41,0.67,-0.17392519729917355,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,22,2,22,34,41,12,21,0,1,8,1,41,51,10,15,15,6,2,1,141,41,0.39,-0.4089353929735008,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,23,0,14,19,19,6,12,0,1,4,1,1,6,24,22,12,6,3,1,75,41,0.05,-1.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,2V,0,6,19,35,10,22,1,1,26,2,1,7,0,19,33,30,18,12,120,41,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,3V,0,11,22,32,4,18,1,1,24,2,4,10,3,38,11,19,20,8,113,41,0.47,-0.3279021420642826,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,4V,1,11,26,31,10,26,1,0,21,1,1,13,2,32,31,31,14,4,127,41,0.65,-0.18708664335714442,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,5V,2,11,20,40,9,13,1,1,21,2,4,10,26,13,24,29,5,7,118,41,0.43,-0.36653154442041347,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,6V,1,10,21,36,7,15,0,0,19,0,5,8,27,4,22,25,18,0,109,41,0.94,-0.026872146400301365,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,7V,0,8,22,31,9,24,1,0,29,1,1,8,39,2,26,30,17,1,124,41,0.29,-0.5376020021010439,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,8V,2,12,26,33,8,13,0,0,29,0,2,10,29,2,35,35,9,2,123,41,0.24,-0.619788758288394,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,COLEGIO BASICO DE CHEPICA,9V,1,10,22,37,7,15,1,1,23,2,1,12,18,2,32,34,15,3,117,41,0.99,-0.004364805402450088,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,10M,1,9,17,32,14,25,0,0,13,0,1,10,15,2,38,22,16,4,111,41,0.03,-1.5228787452803376,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,11M,0,7,23,48,10,36,1,0,30,1,3,12,18,37,50,20,13,3,155,41,0.37,-0.431798275933005,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,12M,0,15,23,38,19,24,1,1,22,2,1,10,23,51,42,12,2,1,143,41,0.33,-0.4814860601221125,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,13M,0,22,17,40,14,29,2,2,33,4,2,11,23,82,18,16,6,1,159,41,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,14M,0,16,28,53,12,21,2,1,25,3,1,6,32,60,35,13,7,4,158,41,0.65,-0.18708664335714442,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,15M,1,23,31,41,7,32,1,1,28,2,6,11,59,40,22,17,8,2,165,41,0.7,-0.1549019599857432,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,16M,1,20,25,52,14,26,0,0,26,0,1,12,77,31,22,13,4,4,164,41,0.56,-0.25181197299379954,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,17M,1,21,29,56,7,32,0,3,17,3,6,13,68,35,20,15,9,0,166,41,0.52,-0.28399665636520083,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,18M,1,19,23,37,3,21,0,0,8,0,4,14,73,13,4,1,3,1,112,41,0.72,-0.14266750356873156,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,1M,1,9,14,30,10,23,1,2,19,3,3,23,6,3,20,25,25,3,109,41,0.34,-0.46852108295774486,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,2M,1,5,24,35,7,28,1,2,16,3,5,14,3,7,25,34,26,6,119,41,0.16,-0.7958800173440752,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,3M,2,11,19,31,4,11,0,0,14,0,1,12,3,1,34,23,14,4,92,41,0.17,-0.769551078621726,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,4M,0,7,15,40,15,13,1,0,27,1,1,7,1,7,42,32,19,8,118,41,0.26,-0.585026652029182,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,5M,1,9,23,47,6,22,1,1,21,2,4,8,6,16,34,37,20,5,131,41,0.73,-0.1366771398795441,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,6M,1,8,18,39,7,23,0,1,16,1,1,9,3,14,33,31,22,2,113,41,0.72,-0.14266750356873156,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,7M,1,15,14,31,9,23,0,0,30,0,2,14,0,16,33,40,14,4,123,41,0.19,-0.721246399047171,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,8M,0,7,10,30,5,17,2,2,18,4,1,6,1,13,29,29,7,5,91,41,0.35,-0.4559319556497244,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,LICEO FERMIN DEL REAL CASTILLO,9M,1,11,15,26,5,18,0,2,27,2,1,9,8,7,33,32,11,7,105,41,0.49,-0.3098039199714863,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,10M,2,24,25,35,21,19,2,1,17,3,0,12,2,22,40,36,30,4,146,90,0.11,-0.958607314841775,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,11M,1,20,21,40,13,24,1,2,18,3,2,8,2,27,44,39,14,5,140,90,0.73,-0.1366771398795441,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,12M,4,20,25,41,14,25,4,0,24,4,3,13,3,21,49,43,21,5,157,90,0.59,-0.22914798835785583,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,13M,1,29,24,31,13,30,0,1,25,1,4,10,0,28,48,39,22,3,154,90,0.15,-0.8239087409443188,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,14M,1,18,16,42,13,21,0,2,25,2,2,7,3,25,41,48,10,2,138,90,0.84,-0.07572071393811836,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,15M,0,27,22,34,11,26,1,1,26,2,2,5,1,22,57,39,17,5,148,90,0.48,-0.3187587626244128,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,16M,2,22,21,27,13,22,1,3,28,4,3,8,3,23,51,33,17,1,139,90,0.65,-0.18708664335714442,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,17M,0,28,28,36,7,23,3,1,22,4,4,15,0,18,55,33,17,6,148,90,0.35,-0.4559319556497244,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,18M,1,23,26,44,15,17,2,1,21,3,3,8,1,29,57,35,12,5,150,90,0.63,-0.2006594505464183,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,19M,1,19,17,41,11,28,0,0,19,0,1,10,2,17,49,35,19,2,136,90,0.16,-0.7958800173440752,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,1M,3,16,26,44,10,23,1,4,28,5,5,33,3,1,31,41,35,7,155,90,0.39,-0.4089353929735008,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,20M,1,23,24,49,7,15,1,2,23,3,2,8,10,19,47,36,21,2,145,90,0.37,-0.431798275933005,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,21M,1,27,28,38,14,25,1,1,23,2,3,9,29,1,61,38,10,6,158,90,0.91,-0.040958607678906384,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,22M,0,21,19,36,13,15,1,1,22,2,2,8,22,5,40,37,12,2,128,90,0.94,-0.026872146400301365,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,23M,0,34,26,37,10,24,4,5,26,9,3,7,30,27,65,24,7,3,166,90,0.08,-1.0969100130080565,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,24M,2,27,35,35,16,36,1,1,29,2,2,15,27,72,46,17,4,0,182,90,0.21,-0.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,25M,2,25,34,45,15,28,1,2,16,3,3,3,28,72,42,14,6,0,168,90,0.25,-0.6020599913279624,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,26M,0,31,32,41,18,26,0,2,25,2,3,8,21,89,28,20,4,2,175,90,0.86,-0.06550154875643228,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,2M,0,14,22,34,16,22,2,2,23,4,0,22,1,4,28,36,35,9,135,90,0.61,-0.21467016498923297,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,3M,1,16,20,39,13,21,2,3,15,5,4,22,1,9,23,40,23,8,130,90,0.45,-0.3467874862246563,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,4M,3,18,24,32,8,23,5,1,15,6,3,24,4,0,33,46,16,4,129,90,0.25,-0.6020599913279624,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,5M,1,12,24,34,13,23,0,1,22,1,3,15,1,3,39,46,18,5,130,90,0.63,-0.2006594505464183,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,6M,1,22,16,34,8,20,1,6,20,7,1,10,1,4,61,27,21,3,128,90,0.37,-0.431798275933005,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,7M,1,17,22,27,18,20,2,3,18,5,0,18,3,1,49,38,15,4,128,90,0.18,-0.744727494896694,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,8M,0,18,25,37,14,22,1,3,30,4,3,16,2,3,70,34,16,5,150,90,0.98,-0.00877392430750515,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,9M,1,22,22,45,8,19,2,2,21,4,2,11,3,20,39,38,20,8,142,90,0.66,-0.1804560644581313,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,17V,1,23,27,35,8,23,2,3,23,5,1,11,37,2,43,33,16,2,145,90,0.83,-0.08092190762392612,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,18V,2,34,26,41,7,20,1,2,27,3,4,8,47,7,38,42,10,4,160,90,0.63,-0.2006594505464183,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,19V,5,16,20,45,8,26,2,1,31,3,3,9,47,7,33,29,23,3,154,90,0.011,-1.958607314841775,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,20V,2,25,29,41,4,13,1,1,22,2,2,9,36,4,43,30,12,3,138,90,0.23,-0.638272163982407,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,21V,4,24,20,43,9,20,2,0,36,2,1,16,37,5,49,31,15,3,158,90,0.08,-1.0969100130080565,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,22V,1,31,27,41,10,20,2,2,32,4,6,13,45,6,38,42,14,2,166,90,0.85,-0.07058107428570728,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,23V,1,19,36,46,9,14,1,0,20,1,4,14,36,3,44,36,7,2,146,90,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,24V,3,23,21,21,6,20,4,0,23,4,0,5,38,1,32,29,14,2,121,90,0.1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,25V,2,34,36,28,10,8,2,2,22,4,0,28,36,2,35,26,15,3,144,90,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,26V,0,24,39,35,9,21,0,0,25,0,1,17,50,12,47,17,7,2,153,90,0.24,-0.619788758288394,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,27V,0,26,41,53,7,17,4,1,24,5,0,5,58,64,28,12,4,2,173,90,0.05,-1.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,28V,4,24,29,30,9,20,1,1,26,2,3,29,20,46,26,11,8,1,144,90,0.23,-0.638272163982407,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,29V,3,26,26,45,8,13,0,3,23,3,2,41,4,68,12,13,6,0,147,90,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,30V,0,30,42,47,15,16,1,0,24,1,3,48,5,64,35,11,9,0,175,90,0.52,-0.28399665636520083,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,31V,0,31,29,50,9,20,2,4,21,6,2,47,3,72,19,11,10,2,166,90,0.28,-0.5528419686577808,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,32V,3,40,35,47,10,20,4,1,18,5,4,49,3,62,33,20,6,1,178,90,0.28,-0.5528419686577808,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,33V,1,35,29,37,7,14,2,1,27,3,2,44,19,53,22,8,2,3,153,90,0.44,-0.3565473235138126,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,34V,0,32,36,44,11,23,3,1,27,4,3,35,41,37,23,21,12,5,177,90,0.93,-0.03151705144606486,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,35V,1,36,40,51,13,26,1,1,23,2,4,38,47,43,31,19,9,1,192,90,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,36V,2,34,31,52,10,14,1,0,25,1,4,23,48,32,27,18,14,2,169,90,0.47,-0.3279021420642826,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,37V,0,31,40,63,10,26,1,1,24,2,2,32,71,37,18,20,12,4,196,90,0.48,-0.3187587626244128,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA MUNICIPAL E-456,10V,2,15,27,39,15,13,0,1,40,1,1,8,3,36,47,36,16,6,152,90,0.04,-1.3979400086720375,-1,-1,-1,-1,-1,-1,-1,-1
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA MUNICIPAL E-456,11V,0,23,15,38,4,22,1,1,28,2,1,5,3,40,29,34,17,3,132,90,0.21,-0.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
