REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL MAULE,PENCAHUE-BATUCO,ESCUELA PADRE LUIS OLIVA NAVARRETE,1,0,13,15,36,14,19,4,2,31,6,1,11,15,26,22,36,19,4,134,3,-1,-1,0,15,12,43,13,5,16,30,134,0.002457002457002457,0.11302211302211303,0.08845208845208845,0.3194103194103194,0.09828009828009827,0.0343980343980344,0.12285012285012288,0.22113022113022113,0.0,-2.0,3.0,-7.0,1.0,1.0,3.0,1.0
DEL MAULE,PENCAHUE-BATUCO,ESCUELA PADRE LUIS OLIVA NAVARRETE,2,0,16,10,47,14,13,1,1,32,2,1,13,20,25,29,29,14,3,134,3,-1,-1,0,15,12,43,13,5,16,30,134,0.002457002457002457,0.11302211302211303,0.08845208845208845,0.3194103194103194,0.09828009828009827,0.0343980343980344,0.12285012285012288,0.22113022113022113,0.0,1.0,-2.0,4.0,1.0,-3.0,-3.0,2.0
DEL MAULE,PENCAHUE-BATUCO,ESCUELA PADRE LUIS OLIVA NAVARRETE,3,1,17,11,47,12,18,0,6,27,6,3,15,26,28,21,30,14,2,139,3,-1,-1,0,16,12,44,14,5,17,31,139,0.002457002457002457,0.11302211302211303,0.08845208845208845,0.3194103194103194,0.09828009828009827,0.0343980343980344,0.12285012285012288,0.22113022113022113,1.0,1.0,-1.0,3.0,-2.0,1.0,1.0,-4.0
