REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",1M,0,14,21,63,10,15,4,3,19,7,0,12,12,10,39,39,29,8,149,11,-1,-1,3,14,29,54,11,6,15,17,149,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,-3.0,0.0,-8.0,9.0,-1.0,1.0,0.0,2.0
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",2M,2,4,24,63,10,16,4,5,20,9,5,4,6,8,65,37,13,10,148,11,-1,-1,3,14,29,54,10,6,15,17,148,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,-1.0,-10.0,-5.0,9.0,0.0,3.0,1.0,3.0
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",3M,2,17,23,61,8,15,1,3,20,4,2,9,5,48,50,25,9,3,150,11,-1,-1,3,14,29,54,11,6,15,18,151,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,-1.0,3.0,-6.0,7.0,-3.0,-2.0,0.0,2.0
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",4M,3,11,28,67,20,15,3,2,15,5,1,2,27,57,39,26,8,4,164,11,-1,-1,3,16,32,59,12,7,16,19,164,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,0.0,-5.0,-4.0,8.0,8.0,-2.0,-1.0,-4.0
DE LOS RIOS,CONARIPE,"COL DE ARTES, CIENCIA Y TEC DA VINCI",5M,3,13,22,42,11,19,2,3,18,5,2,7,48,24,21,16,13,2,133,11,-1,-1,3,13,26,48,9,6,13,15,133,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,0.0,0.0,-4.0,-6.0,2.0,-1.0,6.0,3.0
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,1V,1,14,29,42,10,12,3,6,21,9,2,20,34,7,31,25,14,5,138,11,-1,-1,3,13,27,50,10,6,13,16,138,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,-2.0,1.0,2.0,-8.0,0.0,3.0,-1.0,5.0
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,2V,6,22,28,74,7,22,3,3,16,6,3,39,12,15,38,51,12,11,181,11,-1,-1,4,17,35,65,13,8,18,21,181,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,2.0,5.0,-7.0,9.0,-6.0,-2.0,4.0,-5.0
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,3V,5,12,37,54,11,14,3,6,23,9,3,25,14,20,48,32,13,8,165,11,-1,-1,3,16,32,60,12,7,16,19,163,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,2.0,-4.0,5.0,-6.0,-1.0,2.0,-2.0,4.0
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,4V,6,17,32,44,14,15,3,2,14,5,3,23,14,45,27,20,13,2,147,11,-1,-1,3,14,29,53,10,6,15,17,147,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,3.0,3.0,3.0,-9.0,4.0,-1.0,0.0,-3.0
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,5V,5,20,41,62,11,17,7,3,19,10,4,17,33,48,37,27,14,4,185,11,-1,-1,4,18,36,67,13,8,18,21,184,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,1.0,2.0,5.0,-5.0,-2.0,2.0,-1.0,-2.0
DE LOS RIOS,CONARIPE,COLEGIO MOUNTAIN GREEN SCHOOL,6V,4,22,54,56,10,12,2,3,18,5,10,42,46,24,26,21,9,3,181,11,-1,-1,4,17,35,65,13,8,18,21,181,0.021233870181541256,0.09537652137997164,0.19464245363037774,0.3607918263812456,0.07007506644079387,0.04247471058281869,0.0988144974918983,0.11659105391135292,0.0,5.0,19.0,-9.0,-3.0,-3.0,-6.0,-3.0
