REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,70+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50-59,P_FRANCO ALDO PARISI_50-59,P_GABRIEL BORIC_50-59,P_JOSE ANTONIO KAST_50-59,P_MARCO ENRIQUEZ-OMINAMI_50-59,P_NULO BLANCO_50-59,P_SEBASTIAN SICHEL_50-59,P_YASNA PROVOSTE_50-59,P_EDUARDO ARTES_60-69,P_FRANCO ALDO PARISI_60-69,P_GABRIEL BORIC_60-69,P_JOSE ANTONIO KAST_60-69,P_MARCO ENRIQUEZ-OMINAMI_60-69,P_NULO BLANCO_60-69,P_SEBASTIAN SICHEL_60-69,P_YASNA PROVOSTE_60-69,P_EDUARDO ARTES_70+,P_FRANCO ALDO PARISI_70+,P_GABRIEL BORIC_70+,P_JOSE ANTONIO KAST_70+,P_MARCO ENRIQUEZ-OMINAMI_70+,P_NULO BLANCO_70+,P_SEBASTIAN SICHEL_70+,P_YASNA PROVOSTE_70+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,52M,0,17,26,47,9,19,1,2,23,3,5,15,4,27,28,38,21,7,144,372,-1,-1,2,14,28,48,7,2,18,25,20,28,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,-2.0,3.0,-2.0,-1.0,2.0,1.0,1.0,-2.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,53M,4,13,24,39,11,19,0,2,27,2,2,13,2,31,38,37,14,4,139,372,-1,-1,2,14,26,45,7,2,18,25,15,18,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,2.0,-1.0,-2.0,-6.0,4.0,0.0,1.0,2.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,54M,3,8,27,45,7,20,2,1,26,3,2,14,4,25,24,39,24,6,139,372,-1,-1,1,13,26,47,7,2,18,25,16,30,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,2.0,-5.0,1.0,-2.0,0.0,1.0,2.0,1.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,55M,4,15,30,50,7,20,0,0,24,0,5,12,6,27,34,37,23,6,150,372,-1,-1,2,15,28,50,8,2,19,26,17,29,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,2.0,0.0,2.0,0.0,-1.0,-2.0,1.0,-2.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,56M,1,19,33,44,12,11,0,0,21,0,1,16,7,30,39,29,18,2,141,372,-1,-1,2,15,27,46,7,2,18,24,17,20,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,-1.0,4.0,6.0,-2.0,5.0,-2.0,-7.0,-3.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,57M,0,19,31,43,9,17,0,3,27,3,3,12,2,41,36,32,17,6,149,372,-1,-1,1,15,28,50,8,2,19,26,15,23,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,-1.0,4.0,3.0,-7.0,1.0,1.0,-2.0,1.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,58M,0,18,37,31,7,18,0,0,33,0,5,16,4,35,24,38,16,6,144,372,-1,-1,2,15,28,48,7,2,18,24,21,22,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,-2.0,3.0,9.0,-17.0,0.0,-2.0,0.0,9.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,59M,4,23,25,41,12,15,1,0,23,1,4,13,2,32,31,30,24,8,144,372,-1,-1,1,14,26,49,7,2,19,26,17,32,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,3.0,9.0,-1.0,-8.0,5.0,-1.0,-4.0,-3.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,60M,2,20,33,54,4,17,1,1,20,2,1,15,8,28,31,36,23,10,152,372,-1,-1,1,15,28,51,8,2,20,27,16,33,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,1.0,5.0,5.0,3.0,-4.0,0.0,-3.0,-7.0
DE LOS LAGOS,OSORNO,COLEGIO SAN MATEO,61M,0,19,25,50,7,20,3,0,27,3,1,9,10,24,53,30,18,6,151,372,-1,-1,1,16,27,49,8,2,20,28,10,24,0.023840756327823304,0.26058271258005855,0.27348444157508217,0.2641177613670255,0.04433651217572634,0.008578219450868233,0.07705226728023833,0.04800732924317727,0.01104882009074428,0.2051019425202866,0.2750401281590327,0.3244857485893177,0.02237130290935964,0.0034133457897794683,0.09384963613731642,0.06468907580416294,0.007157597828278307,0.11308424102472306,0.1906022344900772,0.3678486499905918,0.04542550785954203,0.004664232525028627,0.12589803813742112,0.14531949814433745,0.00987703056530787,0.12561078487182123,0.14807079877878818,0.2687841984537944,0.05381392885571135,0.02432800563646341,0.15345878408440655,0.21605646875370682,0.01413900997818036,0.035828073632850156,0.23049200273365356,0.31812414546927603,0.07746663880564328,0.007251770815153705,0.11744651324172124,0.1992518453235215,0.00023418932072185418,0.016634629720928478,0.10756242357842906,0.44345258386008507,0.02958006002328177,0.013919413866943894,0.15908114444151533,0.22953555518809504,-1.0,3.0,-2.0,1.0,-1.0,1.0,0.0,-1.0
