REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,1M,1,10,12,47,5,19,1,6,20,7,0,9,6,2,26,43,25,10,121,13,-1,-1,1,9,30,36,4,4,15,22,121,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,0.0,1.0,-18.0,11.0,1.0,3.0,4.0,-2.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,1V,1,9,18,39,3,13,3,2,26,5,2,8,16,17,14,30,13,14,114,13,-1,-1,1,8,28,34,4,4,14,21,114,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,0.0,1.0,-10.0,5.0,-1.0,1.0,-1.0,5.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,2M,1,4,27,35,7,12,3,2,26,5,1,6,17,14,31,30,12,5,117,13,-1,-1,1,8,29,35,4,4,14,22,116,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,0.0,-4.0,-2.0,0.0,3.0,1.0,-2.0,4.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,2V,0,7,40,30,4,22,6,0,34,6,2,38,28,1,24,28,14,8,143,13,-1,-1,1,10,35,43,5,5,18,26,143,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,-1.0,-3.0,5.0,-13.0,-1.0,1.0,4.0,8.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,3M,1,8,33,47,6,12,2,0,18,2,6,22,19,35,22,16,5,2,127,13,-1,-1,1,9,31,38,4,5,16,23,127,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,0.0,-1.0,2.0,9.0,2.0,-3.0,-4.0,-5.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,3V,0,6,21,22,2,3,1,1,11,2,5,12,10,8,13,9,7,3,67,13,-1,-1,1,5,17,20,2,2,8,12,67,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,-1.0,1.0,4.0,2.0,0.0,0.0,-5.0,-1.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,4M,2,9,45,55,4,27,3,3,28,6,0,21,47,58,27,11,9,3,176,13,-1,-1,1,12,44,52,6,7,22,32,176,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,1.0,-3.0,1.0,3.0,-2.0,-1.0,5.0,-4.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,4V,1,6,30,21,4,9,3,1,16,4,0,17,21,21,18,9,4,1,91,13,-1,-1,1,6,23,27,3,3,11,17,91,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,0.0,0.0,7.0,-6.0,1.0,1.0,-2.0,-1.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,5M,0,6,26,25,2,14,2,2,22,4,3,11,44,30,5,2,3,1,99,13,-1,-1,1,7,25,29,3,4,12,18,99,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,-1.0,-1.0,1.0,-4.0,-1.0,0.0,2.0,4.0
DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO,COCHRANE,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,5V,1,8,25,32,2,13,1,2,20,3,4,18,15,29,17,13,6,2,104,13,-1,-1,1,7,26,31,3,4,13,19,104,0.008333184844651141,0.0701638721096678,0.24792858288341263,0.2972208858240825,0.034009847769403016,0.03680143499462471,0.12223588318098395,0.1833063083931743,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0
