REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,15,0,28,11,33,1,8,1,1,9,2,4,16,32,10,11,8,9,1,92,26,-1,-1,1,30,11,28,5,3,7,7,91,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,-1.0,-2.0,0.0,5.0,-4.0,-1.0,1.0,2.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,16,1,35,11,32,3,3,0,1,4,1,5,27,14,17,9,10,9,0,90,26,-1,-1,1,30,11,27,5,2,7,7,91,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,0.0,5.0,0.0,5.0,-2.0,-1.0,-4.0,-3.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,17,1,35,8,27,3,5,1,2,7,3,1,10,37,18,10,7,6,1,89,26,-1,-1,1,29,11,27,5,2,7,7,90,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,0.0,6.0,-3.0,0.0,-2.0,1.0,-2.0,0.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,18,1,38,18,23,3,7,0,0,11,0,8,31,11,21,10,12,5,3,101,26,-1,-1,1,33,12,31,5,3,8,8,101,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,0.0,5.0,6.0,-8.0,-2.0,-3.0,-1.0,3.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,19,2,36,9,35,1,5,0,0,8,0,5,31,18,14,11,5,9,3,96,26,-1,-1,1,32,12,29,5,3,7,7,96,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,1.0,4.0,-3.0,6.0,-4.0,-3.0,-2.0,1.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,20,2,45,12,30,5,10,1,0,9,1,3,30,22,22,18,10,8,1,114,26,-1,-1,1,37,14,35,6,3,9,9,114,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,1.0,8.0,-2.0,-5.0,-1.0,-2.0,1.0,0.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,21,3,36,13,21,4,5,1,0,11,1,2,7,17,41,12,5,5,5,94,26,-1,-1,1,31,12,29,5,2,7,7,94,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,2.0,5.0,1.0,-8.0,-1.0,-1.0,-2.0,4.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,22,1,29,7,30,8,5,3,4,7,7,2,12,23,19,22,9,6,1,94,26,-1,-1,1,31,12,29,5,2,7,7,94,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,0.0,-2.0,-5.0,1.0,3.0,5.0,-2.0,0.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,23,1,23,9,32,3,7,2,0,3,2,5,16,13,15,14,10,7,0,80,26,-1,-1,1,26,10,25,4,2,6,6,80,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,0.0,-3.0,-1.0,7.0,-1.0,0.0,1.0,-3.0
DE ARICA Y PARINACOTA,SAN MIGUEL DE AZAPA,AZAPA VALLEY SCHOOL,24,2,34,17,31,5,10,0,1,10,1,5,19,18,22,20,13,12,1,110,26,-1,-1,1,36,13,34,6,3,8,9,110,0.012797965786037039,0.3294552853970815,0.12257021302095461,0.30482617930177147,0.050814255587929964,0.026762213851719632,0.07525038512594528,0.07752350192856054,1.0,-2.0,4.0,-3.0,-1.0,-2.0,2.0,1.0
