REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS LAGOS,TENAUN,ESCUELA RURAL JUAN VICTORINO TANGOL,1M,1,6,8,22,5,11,0,0,15,0,1,0,1,12,20,16,16,2,68,3,-1,-1,0,8,13,22,4,1,8,12,68,0.00816326530612245,0.12244897959183673,0.18775510204081633,0.3224489795918367,0.0530612244897959,0.0163265306122449,0.11836734693877551,0.17142857142857143,1.0,-2.0,-5.0,0.0,1.0,-1.0,3.0,3.0
DE LOS LAGOS,TENAUN,ESCUELA RURAL JUAN VICTORINO TANGOL,1V,0,8,16,30,5,7,2,1,9,3,2,6,7,10,17,17,16,3,78,3,-1,-1,1,10,15,25,4,1,9,13,78,0.00816326530612245,0.12244897959183673,0.18775510204081633,0.3224489795918367,0.0530612244897959,0.0163265306122449,0.11836734693877551,0.17142857142857143,-1.0,-2.0,1.0,5.0,1.0,2.0,-2.0,-4.0
DE LOS LAGOS,TENAUN,ESCUELA RURAL JUAN VICTORINO TANGOL,2M-2V,1,16,22,27,3,11,1,0,18,1,3,17,27,25,12,10,4,1,99,3,-1,-1,1,12,18,32,5,2,12,17,99,0.00816326530612245,0.12244897959183673,0.18775510204081633,0.3224489795918367,0.0530612244897959,0.0163265306122449,0.11836734693877551,0.17142857142857143,0.0,4.0,4.0,-5.0,-2.0,-1.0,-1.0,1.0
