REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE COQUIMBO,CAIMANES,ESCUELA CLARA VIAL ORREGO,1M,2,22,16,27,7,15,1,3,17,4,1,5,23,17,23,32,7,2,110,4,-1,-1,1,25,25,22,8,2,7,20,110,0.006169583633021658,0.230480300487493,0.23243027251658277,0.19752257652041877,0.06987932550147845,0.0164628786062495,0.06796132022696395,0.1790937425077919,1.0,-3.0,-9.0,5.0,-1.0,2.0,8.0,-3.0
DE COQUIMBO,CAIMANES,ESCUELA CLARA VIAL ORREGO,1V-3V,0,40,39,26,8,7,0,1,29,1,10,38,14,12,30,31,11,4,150,4,-1,-1,1,35,35,30,10,2,10,27,150,0.006169583633021658,0.230480300487493,0.23243027251658277,0.19752257652041877,0.06987932550147845,0.0164628786062495,0.06796132022696395,0.1790937425077919,-1.0,5.0,4.0,-4.0,-2.0,-1.0,-3.0,2.0
DE COQUIMBO,CAIMANES,ESCUELA CLARA VIAL ORREGO,2M,1,28,35,26,14,5,1,1,18,2,1,16,38,30,25,13,5,0,129,4,-1,-1,1,30,30,25,9,2,9,23,128,0.006169583633021658,0.230480300487493,0.23243027251658277,0.19752257652041877,0.06987932550147845,0.0164628786062495,0.06796132022696395,0.1790937425077919,0.0,-2.0,5.0,1.0,5.0,0.0,-4.0,-5.0
DE COQUIMBO,CAIMANES,ESCUELA CLARA VIAL ORREGO,2V,0,22,23,17,5,6,0,1,23,1,2,8,5,25,33,11,11,2,97,4,-1,-1,1,22,22,19,7,2,7,17,97,0.006169583633021658,0.230480300487493,0.23243027251658277,0.19752257652041877,0.06987932550147845,0.0164628786062495,0.06796132022696395,0.1790937425077919,-1.0,0.0,1.0,-2.0,-2.0,-1.0,-1.0,6.0
