REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,30-49,50+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-49,P_FRANCO ALDO PARISI_30-49,P_GABRIEL BORIC_30-49,P_JOSE ANTONIO KAST_30-49,P_MARCO ENRIQUEZ-OMINAMI_30-49,P_NULO BLANCO_30-49,P_SEBASTIAN SICHEL_30-49,P_YASNA PROVOSTE_30-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,19M,1,22,49,42,15,35,2,0,30,2,3,17,80,30,32,24,6,4,196,45,-1,-1,2,31,40,46,11,2,29,35,20,110,66,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,-1.0,-9.0,9.0,-4.0,4.0,0.0,6.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,19V,1,28,37,51,8,16,0,1,20,1,0,32,52,22,23,17,12,4,162,45,-1,-1,1,26,33,39,9,2,24,28,32,74,56,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,2.0,4.0,12.0,-1.0,-1.0,-8.0,-8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,1M,2,20,21,45,4,18,1,1,25,2,2,39,5,6,26,33,18,8,137,45,-1,-1,1,17,25,34,8,2,23,27,41,11,85,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,1.0,3.0,-4.0,11.0,-4.0,0.0,-5.0,-2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,20V,2,23,55,38,8,20,4,1,21,5,2,45,53,28,17,16,8,5,172,45,-1,-1,2,30,37,41,10,2,23,27,47,81,46,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,-7.0,18.0,-3.0,-2.0,3.0,-3.0,-6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,2M,1,11,23,39,11,29,2,2,30,4,3,19,2,5,44,37,27,11,148,45,-1,-1,1,14,23,37,9,2,27,35,22,7,119,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,-3.0,0.0,2.0,2.0,2.0,2.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,3M,1,9,10,40,2,34,0,1,24,1,1,14,1,2,39,38,13,13,121,45,-1,-1,1,10,19,30,7,2,23,29,15,3,103,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,-1.0,-9.0,10.0,-5.0,-1.0,11.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,4M,1,11,23,30,10,24,0,2,22,2,1,12,0,11,35,43,16,5,123,45,-1,-1,1,11,19,31,7,2,23,29,13,11,99,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,0.0,4.0,-1.0,3.0,0.0,1.0,-7.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,5M,1,10,23,32,8,27,0,2,33,2,5,10,3,16,40,39,20,3,136,45,-1,-1,1,14,22,33,8,2,25,31,15,19,102,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,-4.0,1.0,-1.0,0.0,0.0,2.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,6M,0,14,27,34,9,21,2,0,30,2,5,10,2,31,37,26,21,5,137,45,-1,-1,1,16,23,33,8,2,24,30,15,33,89,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,-1.0,-2.0,4.0,1.0,1.0,0.0,-3.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,7M,1,19,26,25,12,25,1,0,31,1,2,12,6,23,40,35,18,4,140,45,-1,-1,1,15,24,34,8,2,25,31,14,29,97,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,4.0,2.0,-9.0,4.0,-1.0,0.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,8M,0,16,27,31,5,24,0,3,31,3,2,11,1,33,40,34,13,3,137,45,-1,-1,1,16,23,33,8,2,24,30,13,34,90,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,-1.0,0.0,4.0,-2.0,-3.0,1.0,0.0,1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO BASICO CONSOLIDADO,9M,0,19,22,29,6,22,0,0,31,0,1,13,3,20,51,30,8,3,129,45,-1,-1,1,14,21,32,7,2,23,29,14,23,92,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,-1.0,5.0,1.0,-3.0,-1.0,-2.0,-1.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,10V,1,22,30,38,5,23,1,0,27,1,5,15,52,2,37,23,13,0,147,45,-1,-1,1,20,28,35,8,2,24,29,20,54,73,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,2.0,2.0,3.0,-3.0,-1.0,-1.0,-2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,11V,0,22,37,31,7,23,1,1,36,2,7,5,44,32,31,22,12,5,158,45,-1,-1,1,23,30,38,9,2,25,30,12,76,70,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,-1.0,-1.0,7.0,-7.0,-2.0,0.0,-2.0,6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,12V,1,26,35,23,10,23,2,1,37,3,2,7,45,27,30,31,14,2,158,45,-1,-1,1,21,29,38,9,2,26,32,9,72,77,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,5.0,6.0,-15.0,1.0,1.0,-3.0,5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,13V,1,32,29,39,11,18,2,0,36,2,2,34,28,48,31,19,7,0,168,45,-1,-1,2,27,35,40,10,2,24,28,36,76,57,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,-1.0,5.0,-6.0,-1.0,1.0,0.0,-6.0,8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,14V,2,41,28,31,8,17,2,1,36,3,3,55,6,60,23,10,5,4,166,45,-1,-1,2,30,36,40,10,2,22,24,58,66,42,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,11.0,-8.0,-9.0,-2.0,1.0,-5.0,12.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,15V,3,24,36,35,6,21,1,3,22,4,5,74,7,33,11,15,6,0,151,45,-1,-1,2,29,35,37,9,1,18,20,79,40,32,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,1.0,-5.0,1.0,-2.0,-3.0,3.0,3.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,16V,1,33,29,47,8,22,3,1,35,4,7,37,16,48,34,24,11,2,179,45,-1,-1,2,28,36,43,10,2,27,31,44,64,71,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,-1.0,5.0,-7.0,4.0,-2.0,2.0,-5.0,4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,17V,1,31,36,40,12,12,2,1,29,3,5,19,28,40,30,24,13,5,164,45,-1,-1,1,24,32,39,9,2,26,31,24,68,72,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,0.0,7.0,4.0,1.0,3.0,1.0,-14.0,-2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,COLEGIO PARTICULAR EL PRINCIPITO,1V,2,16,23,36,5,24,1,1,27,2,3,28,3,2,34,34,26,5,135,45,-1,-1,1,14,23,33,8,2,24,30,31,5,99,0.015170510003075705,0.24281559897566396,0.27093543195159114,0.25431641385759624,0.05831623960670526,0.00816290974325127,0.082944517332492,0.0673383785296244,0.011801500961512487,0.2042035685185403,0.22804300849949558,0.22547449036437614,0.05625760252083435,0.009089684030144552,0.12546555924769304,0.13966458585740363,0.003602153381056744,0.059551674804238314,0.13402170754292747,0.24871391043981841,0.057942325998503325,0.01737064513595426,0.2075979101336743,0.2711996725638272,1.0,2.0,0.0,3.0,-3.0,0.0,0.0,-3.0
