REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,50+,P_EDUARDO ARTES_18-19,P_FRANCO ALDO PARISI_18-19,P_GABRIEL BORIC_18-19,P_JOSE ANTONIO KAST_18-19,P_MARCO ENRIQUEZ-OMINAMI_18-19,P_NULO BLANCO_18-19,P_SEBASTIAN SICHEL_18-19,P_YASNA PROVOSTE_18-19,P_EDUARDO ARTES_20-29,P_FRANCO ALDO PARISI_20-29,P_GABRIEL BORIC_20-29,P_JOSE ANTONIO KAST_20-29,P_MARCO ENRIQUEZ-OMINAMI_20-29,P_NULO BLANCO_20-29,P_SEBASTIAN SICHEL_20-29,P_YASNA PROVOSTE_20-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,20M,1,59,22,36,18,12,1,1,15,2,4,18,15,44,43,23,15,2,165,179,-1,-1,2,57,21,42,13,2,9,19,83,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,-1.0,2.0,1.0,-6.0,5.0,0.0,3.0,-4.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,21M,2,61,22,34,20,4,0,0,23,0,3,8,25,47,44,23,14,1,166,179,-1,-1,2,58,20,43,13,2,9,19,82,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,0.0,3.0,2.0,-9.0,7.0,-2.0,-5.0,4.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M,1,53,21,22,21,9,0,8,17,8,2,12,20,33,48,25,10,3,152,179,-1,-1,1,52,19,38,13,2,9,18,86,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,0.0,1.0,2.0,-16.0,8.0,6.0,0.0,-1.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M,2,58,20,25,17,18,0,2,18,2,4,10,23,35,45,29,11,2,160,179,-1,-1,2,55,20,40,13,2,9,19,87,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,0.0,3.0,0.0,-15.0,4.0,0.0,9.0,-1.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M,2,56,25,41,20,7,0,2,15,2,6,15,22,46,41,24,12,2,168,179,-1,-1,2,60,21,43,13,2,9,18,79,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,0.0,-4.0,4.0,-2.0,7.0,0.0,-2.0,-3.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M,3,64,15,41,17,11,0,10,11,10,2,14,21,53,44,28,10,1,172,179,-1,-1,1,60,21,45,14,2,10,19,83,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,2.0,4.0,-6.0,-4.0,3.0,8.0,1.0,-8.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M,2,46,21,37,13,18,0,2,15,2,3,12,17,37,44,30,7,3,154,179,-1,-1,1,52,20,39,13,2,9,18,84,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,1.0,-6.0,1.0,-2.0,0.0,0.0,9.0,-3.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M,3,55,16,32,18,7,0,1,21,1,4,5,20,48,41,23,11,1,153,179,-1,-1,1,53,19,40,12,2,9,17,76,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,2.0,2.0,-3.0,-8.0,6.0,-1.0,-2.0,4.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M,1,57,20,43,10,14,0,2,14,2,4,13,24,42,38,23,12,5,161,179,-1,-1,1,57,20,41,13,2,9,18,78,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,0.0,0.0,0.0,2.0,-3.0,0.0,5.0,-4.0
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M,0,53,26,51,21,10,0,0,18,0,3,10,25,48,44,35,11,3,179,179,-1,-1,1,62,22,46,15,2,10,21,93,0.017804159397444588,0.34372861008898437,0.19748592556854597,0.24259587237289756,0.0718380846080648,0.00773120125822199,0.04947983246841212,0.06933631423742866,0.01702919131667027,0.5056503236944209,0.1748039934160699,0.1872041421407939,0.04014365924891868,0.010081348214717982,0.03286285501759669,0.032224486950811856,0.008239052172882122,0.5634942753316614,0.08194962598744833,0.21366420415543685,0.049683081758348124,0.005858494602043712,0.030350566198036243,0.046760699794143164,0.014366368808744066,0.3856258276341475,0.10552325809289906,0.34294453834323124,0.05922306014287433,0.006150508446119248,0.045915520556443074,0.04025091797554152,0.005376077231081527,0.24970590291547431,0.13473472524933736,0.23191538099535705,0.10667336041477984,0.01455089861400511,0.07364338771209093,0.1834002668678737,-1.0,-9.0,4.0,5.0,6.0,-2.0,0.0,-3.0
