REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,1M,1,18,25,50,12,13,1,1,32,2,6,7,5,29,35,45,18,8,153,11,-1,-1,1,21,27,44,13,2,17,28,153,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,0.0,-3.0,-2.0,6.0,-1.0,0.0,-4.0,4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,1V,2,17,29,49,7,14,1,1,25,2,3,11,8,29,26,32,31,5,145,11,-1,-1,1,20,26,42,12,2,16,26,145,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,1.0,-3.0,3.0,7.0,-5.0,0.0,-2.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,2M,0,35,27,43,21,20,1,1,26,2,5,27,16,18,47,40,20,1,174,11,-1,-1,1,24,31,50,15,3,19,31,174,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,-1.0,11.0,-4.0,-7.0,6.0,-1.0,1.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,2V,1,8,28,36,12,15,1,2,25,3,2,8,5,19,32,35,20,7,128,11,-1,-1,1,18,22,37,11,2,14,23,128,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,0.0,-10.0,6.0,-1.0,1.0,1.0,1.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,3M,1,16,26,48,8,16,1,1,30,2,0,6,4,39,41,31,20,6,147,11,-1,-1,1,21,26,42,12,2,16,27,147,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,0.0,-5.0,0.0,6.0,-4.0,0.0,0.0,3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,3V,1,22,16,38,7,12,3,0,23,3,3,11,8,23,47,12,12,6,122,11,-1,-1,1,17,21,35,10,2,14,22,122,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,0.0,5.0,-5.0,3.0,-3.0,1.0,-2.0,1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,4M,1,17,27,36,13,20,1,3,20,4,2,12,16,41,33,20,10,4,138,11,-1,-1,1,19,24,40,12,2,15,25,138,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,0.0,-2.0,3.0,-4.0,1.0,2.0,5.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,4V,1,12,22,43,13,10,0,1,24,1,4,8,11,34,31,20,13,6,126,11,-1,-1,1,18,22,36,10,2,14,23,127,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,0.0,-6.0,0.0,7.0,3.0,-1.0,-4.0,1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,5M,1,21,17,36,14,29,0,0,31,0,1,7,59,24,26,23,7,2,149,11,-1,-1,1,21,26,43,13,2,16,27,149,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,0.0,0.0,-9.0,-7.0,1.0,-2.0,13.0,4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PELEQUEN,ESCUELA MUNICIPAL DE PELEQUEN,5V,2,26,24,35,8,12,0,2,25,2,1,5,35,28,29,21,11,4,134,11,-1,-1,1,19,24,38,11,2,15,24,134,0.007120269410049488,0.1397769974742808,0.1760508429331198,0.2874134992504979,0.08415470543542988,0.014235405244460873,0.11065935645495802,0.18058892379720323,1.0,7.0,0.0,-3.0,-3.0,0.0,-3.0,1.0
