REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,H,M,P_EDUARDO ARTES_H,P_FRANCO ALDO PARISI_H,P_GABRIEL BORIC_H,P_JOSE ANTONIO KAST_H,P_MARCO ENRIQUEZ-OMINAMI_H,P_NULO BLANCO_H,P_SEBASTIAN SICHEL_H,P_YASNA PROVOSTE_H,P_EDUARDO ARTES_M,P_FRANCO ALDO PARISI_M,P_GABRIEL BORIC_M,P_JOSE ANTONIO KAST_M,P_MARCO ENRIQUEZ-OMINAMI_M,P_NULO BLANCO_M,P_SEBASTIAN SICHEL_M,P_YASNA PROVOSTE_M,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL MAULE,LLICO DE MATAQUITO,ESCUELA ENTRE AGUAS DE LLICO,1M,4,6,17,40,5,50,0,0,34,0,0,0,8,1,11,7,2,2,2,37,2,46,1,24,0,13,156,7,-1,-1,2,8,22,41,5,2,43,33,31,125,8.22195409323962e-14,0.06621874493960529,0.09585853912938203,0.4494873691963167,0.021209700768159534,0.028998420067372306,0.291219480509298,0.047007745389783834,0.01648548194149437,0.04389977945507949,0.1547344638251729,0.2177014673862223,0.03410272719708469,0.004282283039485592,0.27469293915927984,0.2541008579961808,2.0,-2.0,-5.0,-1.0,0.0,-2.0,7.0,1.0
DEL MAULE,LLICO DE MATAQUITO,ESCUELA ENTRE AGUAS DE LLICO,1V-7,3,10,32,52,5,44,3,1,38,4,2,6,9,8,7,9,5,4,50,1,32,6,33,1,13,1,188,7,-1,-1,2,9,26,53,6,2,53,37,50,137,8.22195409323962e-14,0.06621874493960529,0.09585853912938203,0.4494873691963167,0.021209700768159534,0.028998420067372306,0.291219480509298,0.047007745389783834,0.01648548194149437,0.04389977945507949,0.1547344638251729,0.2177014673862223,0.03410272719708469,0.004282283039485592,0.27469293915927984,0.2541008579961808,1.0,1.0,6.0,-1.0,-1.0,2.0,-9.0,1.0
DEL MAULE,LLICO DE MATAQUITO,ESCUELA ENTRE AGUAS DE LLICO,2M,0,11,18,52,6,43,1,0,20,1,0,1,10,14,2,8,6,29,5,33,4,20,2,14,1,2,151,7,-1,-1,1,8,19,49,4,3,43,24,70,81,8.22195409323962e-14,0.06621874493960529,0.09585853912938203,0.4494873691963167,0.021209700768159534,0.028998420067372306,0.291219480509298,0.047007745389783834,0.01648548194149437,0.04389977945507949,0.1547344638251729,0.2177014673862223,0.03410272719708469,0.004282283039485592,0.27469293915927984,0.2541008579961808,-1.0,3.0,-1.0,3.0,2.0,-2.0,0.0,-4.0
DEL MAULE,LLICO DE MATAQUITO,ESCUELA ENTRE AGUAS DE LLICO,3M-6,0,10,23,63,6,61,2,1,27,3,5,2,13,18,6,27,8,47,8,16,6,20,3,10,3,1,193,7,-1,-1,1,11,23,71,5,4,55,23,126,67,8.22195409323962e-14,0.06621874493960529,0.09585853912938203,0.4494873691963167,0.021209700768159534,0.028998420067372306,0.291219480509298,0.047007745389783834,0.01648548194149437,0.04389977945507949,0.1547344638251729,0.2177014673862223,0.03410272719708469,0.004282283039485592,0.27469293915927984,0.2541008579961808,-1.0,-1.0,0.0,-8.0,1.0,-1.0,6.0,4.0
DEL MAULE,LLICO DE MATAQUITO,ESCUELA ENTRE AGUAS DE LLICO,3V-5V,0,9,21,59,3,47,2,1,18,3,1,1,10,5,27,9,39,2,26,1,16,5,8,4,6,0,160,7,-1,-1,1,9,19,57,4,3,46,21,94,66,8.22195409323962e-14,0.06621874493960529,0.09585853912938203,0.4494873691963167,0.021209700768159534,0.028998420067372306,0.291219480509298,0.047007745389783834,0.01648548194149437,0.04389977945507949,0.1547344638251729,0.2177014673862223,0.03410272719708469,0.004282283039485592,0.27469293915927984,0.2541008579961808,-1.0,0.0,2.0,2.0,-1.0,0.0,1.0,-3.0
DEL MAULE,LLICO DE MATAQUITO,ESCUELA ENTRE AGUAS DE LLICO,4M-2V,2,9,23,57,5,54,5,1,29,6,1,2,11,7,10,38,11,16,35,16,12,9,9,5,3,0,185,7,-1,-1,2,10,23,63,5,3,52,27,96,89,8.22195409323962e-14,0.06621874493960529,0.09585853912938203,0.4494873691963167,0.021209700768159534,0.028998420067372306,0.291219480509298,0.047007745389783834,0.01648548194149437,0.04389977945507949,0.1547344638251729,0.2177014673862223,0.03410272719708469,0.004282283039485592,0.27469293915927984,0.2541008579961808,0.0,-1.0,0.0,-6.0,0.0,3.0,2.0,2.0
DEL MAULE,LLICO DE MATAQUITO,ESCUELA ENTRE AGUAS DE LLICO,4V,1,7,11,49,2,23,0,1,13,1,1,1,1,4,29,1,26,2,15,0,11,2,9,3,1,1,107,7,-1,-1,1,6,13,38,3,2,30,14,65,42,8.22195409323962e-14,0.06621874493960529,0.09585853912938203,0.4494873691963167,0.021209700768159534,0.028998420067372306,0.291219480509298,0.047007745389783834,0.01648548194149437,0.04389977945507949,0.1547344638251729,0.2177014673862223,0.03410272719708469,0.004282283039485592,0.27469293915927984,0.2541008579961808,0.0,1.0,-2.0,11.0,-1.0,-1.0,-7.0,-1.0
