REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,BUCALEMU,ESCUELA BASICA UNION DE MUJERES AMERICANAS,1,1,16,70,35,11,18,2,0,45,2,0,19,19,35,60,31,25,9,198,2,-1,-1,1,19,65,38,16,3,22,34,198,0.00684931506849315,0.09360730593607305,0.3264840182648402,0.19406392694063923,0.0821917808219178,0.0136986301369863,0.1095890410958904,0.1735159817351598,0.0,-3.0,5.0,-3.0,-5.0,-1.0,-4.0,11.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,BUCALEMU,ESCUELA BASICA UNION DE MUJERES AMERICANAS,2-3,2,25,73,50,25,30,2,2,31,4,20,32,44,42,37,41,16,8,240,2,-1,-1,2,22,78,47,20,3,26,42,240,0.00684931506849315,0.09360730593607305,0.3264840182648402,0.19406392694063923,0.0821917808219178,0.0136986301369863,0.1095890410958904,0.1735159817351598,0.0,3.0,-5.0,3.0,5.0,1.0,4.0,-11.0
